Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,I,
2026-03-19,15:27:36.028133,1773930456.028133,s,260.956206,s,15.36,mV
2026-03-19,15:27:36.275827,1773930456.275827,s,261.2039,s,15.36,mV
2026-03-19,15:27:36.528554,1773930456.528554,s,261.456627,s,13.76,mV
2026-03-19,15:27:36.776055,1773930456.776055,s,261.704128,s,13.76,mV
2026-03-19,15:27:37.028974,1773930457.028974,s,261.957047,s,13.37,mV
2026-03-19,15:27:37.276337,1773930457.276337,s,262.20441,s,13.37,mV
2026-03-19,15:27:37.529268,1773930457.529268,s,262.457341,s,12.38,mV
2026-03-19,15:27:37.776572,1773930457.776572,s,262.704645,s,12.38,mV
2026-03-19,15:27:38.029578,1773930458.029578,s,262.957651,s,12.38,mV
2026-03-19,15:27:38.276824,1773930458.276824,s,263.204897,s,12.38,mV
2026-03-19,15:27:38.530033,1773930458.530033,s,263.458106,s,12.38,mV
2026-03-19,15:27:38.777389,1773930458.777389,s,263.705462,s,11.46,mV
2026-03-19,15:27:39.030515,1773930459.030515,s,263.958588,s,11.46,mV
2026-03-19,15:27:39.277774,1773930459.277774,s,264.205847,s,9.14,mV
2026-03-19,15:27:39.530994,1773930459.530994,s,264.459067,s,9.14,mV
2026-03-19,15:27:39.778129,1773930459.778129,s,264.706202,s,9.14,mV
2026-03-19,15:27:40.031471,1773930460.031471,s,264.959544,s,9.14,mV
2026-03-19,15:27:40.278607,1773930460.278607,s,265.20668,s,9.14,mV
2026-03-19,15:27:40.531910,1773930460.53191,s,265.459983,s,9.01,mV
2026-03-19,15:27:40.779140,1773930460.77914,s,265.707213,s,9.01,mV
2026-03-19,15:27:41.032347,1773930461.032347,s,265.96042,s,11.46,mV
2026-03-19,15:27:41.279640,1773930461.27964,s,266.207713,s,11.46,mV
2026-03-19,15:27:41.532705,1773930461.532705,s,266.460778,s,11.46,mV
2026-03-19,15:27:41.780119,1773930461.780119,s,266.708192,s,11.46,mV
2026-03-19,15:27:42.033069,1773930462.033069,s,266.961142,s,11.46,mV
2026-03-19,15:27:42.280609,1773930462.280609,s,267.208682,s,12.84,mV
2026-03-19,15:27:42.533292,1773930462.533292,s,267.461365,s,12.84,mV
2026-03-19,15:27:42.780986,1773930462.780986,s,267.709059,s,12.84,mV
2026-03-19,15:27:43.033687,1773930463.033687,s,267.96176,s,12.27,mV
2026-03-19,15:27:43.281544,1773930463.281544,s,268.209617,s,12.27,mV
2026-03-19,15:27:43.534032,1773930463.534032,s,268.462105,s,13.42,mV
2026-03-19,15:27:43.782016,1773930463.782016,s,268.710089,s,13.42,mV
2026-03-19,15:27:44.034321,1773930464.034321,s,268.962394,s,13.72,mV
2026-03-19,15:27:44.282258,1773930464.282258,s,269.210331,s,13.72,mV
2026-03-19,15:27:44.534580,1773930464.53458,s,269.462653,s,14.42,mV
2026-03-19,15:27:44.782701,1773930464.782701,s,269.710774,s,14.42,mV
2026-03-19,15:27:45.034774,1773930465.034774,s,269.962847,s,14.42,mV
2026-03-19,15:27:45.283125,1773930465.283125,s,270.211198,s,16.09,mV
2026-03-19,15:27:45.534970,1773930465.53497,s,270.463043,s,16.09,mV
2026-03-19,15:27:45.783337,1773930465.783337,s,270.71141,s,17.07,mV
2026-03-19,15:27:46.035405,1773930466.035405,s,270.963478,s,17.07,mV
2026-03-19,15:27:46.283708,1773930466.283708,s,271.211781,s,15.23,mV
2026-03-19,15:27:46.535818,1773930466.535818,s,271.463891,s,15.23,mV
2026-03-19,15:27:46.784056,1773930466.784056,s,271.712129,s,15.23,mV
2026-03-19,15:27:47.036200,1773930467.0362,s,271.964273,s,12.04,mV
2026-03-19,15:27:47.284490,1773930467.28449,s,272.212563,s,12.04,mV
2026-03-19,15:27:47.536559,1773930467.536559,s,272.464632,s,15.4,mV
2026-03-19,15:27:47.784897,1773930467.784897,s,272.71297,s,15.4,mV
2026-03-19,15:27:48.036995,1773930468.036995,s,272.965068,s,13.6,mV
2026-03-19,15:27:48.285265,1773930468.285265,s,273.213338,s,13.6,mV
2026-03-19,15:27:48.537270,1773930468.53727,s,273.465343,s,13.6,mV
2026-03-19,15:27:48.785588,1773930468.785588,s,273.713661,s,13.11,mV
2026-03-19,15:27:49.037713,1773930469.037713,s,273.965786,s,13.11,mV
2026-03-19,15:27:49.285895,1773930469.285895,s,274.213968,s,12.56,mV
2026-03-19,15:27:49.538059,1773930469.538059,s,274.466132,s,12.56,mV
2026-03-19,15:27:49.786203,1773930469.786203,s,274.714276,s,12.27,mV
2026-03-19,15:27:50.038286,1773930470.038286,s,274.966359,s,12.27,mV
2026-03-19,15:27:50.286562,1773930470.286562,s,275.214635,s,12.27,mV
2026-03-19,15:27:50.538747,1773930470.538747,s,275.46682,s,12.83,mV
2026-03-19,15:27:50.786894,1773930470.786894,s,275.714967,s,12.83,mV
2026-03-19,15:27:51.039133,1773930471.039133,s,275.967206,s,12.28,mV
2026-03-19,15:27:51.287215,1773930471.287215,s,276.215288,s,12.28,mV
2026-03-19,15:27:51.539585,1773930471.539585,s,276.467658,s,9.47,mV
2026-03-19,15:27:51.787527,1773930471.787527,s,276.7156,s,9.47,mV
2026-03-19,15:27:52.039919,1773930472.039919,s,276.967992,s,9.47,mV
2026-03-19,15:27:52.287747,1773930472.287747,s,277.21582,s,12.02,mV
2026-03-19,15:27:52.540368,1773930472.540368,s,277.468441,s,12.02,mV
2026-03-19,15:27:52.788253,1773930472.788253,s,277.716326,s,12.02,mV
2026-03-19,15:27:53.040830,1773930473.04083,s,277.968903,s,12.02,mV
2026-03-19,15:27:53.288763,1773930473.288763,s,278.216836,s,11.57,mV
2026-03-19,15:27:53.541254,1773930473.541254,s,278.469327,s,11.57,mV
2026-03-19,15:27:53.789122,1773930473.789122,s,278.717195,s,11.57,mV
2026-03-19,15:27:54.041634,1773930474.041634,s,278.969707,s,12.24,mV
2026-03-19,15:27:54.289621,1773930474.289621,s,279.217694,s,12.24,mV
2026-03-19,15:27:54.542054,1773930474.542054,s,279.470127,s,12.13,mV
2026-03-19,15:27:54.790137,1773930474.790137,s,279.71821,s,12.13,mV
2026-03-19,15:27:55.042480,1773930475.04248,s,279.970553,s,13.1,mV
2026-03-19,15:27:55.290650,1773930475.29065,s,280.218723,s,13.1,mV
2026-03-19,15:27:55.542809,1773930475.542809,s,280.470882,s,13.1,mV
2026-03-19,15:27:55.790976,1773930475.790976,s,280.719049,s,12.84,mV
2026-03-19,15:27:56.043140,1773930476.04314,s,280.971213,s,12.84,mV
2026-03-19,15:27:56.291216,1773930476.291216,s,281.219289,s,13.61,mV
2026-03-19,15:27:56.543544,1773930476.543544,s,281.471617,s,13.61,mV
2026-03-19,15:27:56.791462,1773930476.791462,s,281.719535,s,13.21,mV
2026-03-19,15:27:57.043870,1773930477.04387,s,281.971943,s,13.21,mV
2026-03-19,15:27:57.291868,1773930477.291868,s,282.219941,s,13.21,mV
2026-03-19,15:27:57.544203,1773930477.544203,s,282.472276,s,15.17,mV
2026-03-19,15:27:57.792339,1773930477.792339,s,282.720412,s,15.17,mV
2026-03-19,15:27:58.044435,1773930478.044435,s,282.972508,s,16.22,mV
2026-03-19,15:27:58.292854,1773930478.292854,s,283.220927,s,16.22,mV
2026-03-19,15:27:58.544806,1773930478.544806,s,283.472879,s,16.05,mV
2026-03-19,15:27:58.793368,1773930478.793368,s,283.721441,s,16.05,mV
2026-03-19,15:27:59.045316,1773930479.045316,s,283.973389,s,15.78,mV
2026-03-19,15:27:59.293722,1773930479.293722,s,284.221795,s,15.78,mV
2026-03-19,15:27:59.545546,1773930479.545546,s,284.473619,s,15.78,mV
2026-03-19,15:27:59.794118,1773930479.794118,s,284.722191,s,15.15,mV
2026-03-19,15:28:00.045986,1773930480.045986,s,284.974059,s,15.15,mV
2026-03-19,15:28:00.294484,1773930480.294484,s,285.222557,s,16.58,mV
2026-03-19,15:28:00.546473,1773930480.546473,s,285.474546,s,16.58,mV
2026-03-19,15:28:00.794826,1773930480.794826,s,285.722899,s,15.3,mV
2026-03-19,15:28:01.046991,1773930481.046991,s,285.975064,s,15.3,mV
2026-03-19,15:28:01.295157,1773930481.295157,s,286.22323,s,15.3,mV
2026-03-19,15:28:01.547537,1773930481.547537,s,286.47561,s,14.13,mV
2026-03-19,15:28:01.795477,1773930481.795477,s,286.72355,s,14.13,mV
2026-03-19,15:28:02.047972,1773930482.047972,s,286.976045,s,13.3,mV
2026-03-19,15:28:02.295715,1773930482.295715,s,287.223788,s,13.3,mV
2026-03-19,15:28:02.548269,1773930482.548269,s,287.476342,s,12.82,mV
2026-03-19,15:28:02.796181,1773930482.796181,s,287.724254,s,12.82,mV
2026-03-19,15:28:03.048742,1773930483.048742,s,287.976815,s,12.08,mV
2026-03-19,15:28:03.296518,1773930483.296518,s,288.224591,s,12.08,mV
2026-03-19,15:28:03.549332,1773930483.549332,s,288.477405,s,12.08,mV
2026-03-19,15:28:03.797070,1773930483.79707,s,288.725143,s,13.35,mV
2026-03-19,15:28:04.049769,1773930484.049769,s,288.977842,s,13.35,mV
2026-03-19,15:28:04.297415,1773930484.297415,s,289.225488,s,11.57,mV
2026-03-19,15:28:04.550122,1773930484.550122,s,289.478195,s,11.57,mV
2026-03-19,15:28:04.797738,1773930484.797738,s,289.725811,s,11.57,mV
2026-03-19,15:28:05.050580,1773930485.05058,s,289.978653,s,12.22,mV
2026-03-19,15:28:05.298060,1773930485.29806,s,290.226133,s,12.22,mV
2026-03-19,15:28:05.551028,1773930485.551028,s,290.479101,s,12.18,mV
2026-03-19,15:28:05.798291,1773930485.798291,s,290.726364,s,12.18,mV
2026-03-19,15:28:06.051444,1773930486.051444,s,290.979517,s,12.16,mV
2026-03-19,15:28:06.298794,1773930486.298794,s,291.226867,s,12.16,mV
2026-03-19,15:28:06.551887,1773930486.551887,s,291.47996,s,12.12,mV
2026-03-19,15:28:06.799279,1773930486.799279,s,291.727352,s,12.12,mV
2026-03-19,15:28:07.052301,1773930487.052301,s,291.980374,s,12.12,mV
2026-03-19,15:28:07.299671,1773930487.299671,s,292.227744,s,11.53,mV
2026-03-19,15:28:07.552729,1773930487.552729,s,292.480802,s,11.53,mV
2026-03-19,15:28:07.800232,1773930487.800232,s,292.728305,s,13.24,mV
2026-03-19,15:28:08.053151,1773930488.053151,s,292.981224,s,13.24,mV
2026-03-19,15:28:08.300608,1773930488.300608,s,293.228681,s,13.24,mV
2026-03-19,15:28:08.553530,1773930488.55353,s,293.481603,s,12.85,mV
2026-03-19,15:28:08.800939,1773930488.800939,s,293.729012,s,12.85,mV
2026-03-19,15:28:09.053868,1773930489.053868,s,293.981941,s,15.06,mV
2026-03-19,15:28:09.301461,1773930489.301461,s,294.229534,s,15.06,mV
2026-03-19,15:28:09.554215,1773930489.554215,s,294.482288,s,13.89,mV
2026-03-19,15:28:09.801944,1773930489.801944,s,294.730017,s,13.89,mV
2026-03-19,15:28:10.054467,1773930490.054467,s,294.98254,s,14.65,mV
2026-03-19,15:28:10.302240,1773930490.30224,s,295.230313,s,14.65,mV
2026-03-19,15:28:10.554859,1773930490.554859,s,295.482932,s,14.65,mV
2026-03-19,15:28:10.802734,1773930490.802734,s,295.730807,s,16.16,mV
2026-03-19,15:28:11.055205,1773930491.055205,s,295.983278,s,16.16,mV
2026-03-19,15:28:11.303152,1773930491.303152,s,296.231225,s,13.96,mV
2026-03-19,15:28:11.555444,1773930491.555444,s,296.483517,s,13.96,mV
2026-03-19,15:28:11.803547,1773930491.803547,s,296.73162,s,14.7,mV
2026-03-19,15:28:12.055858,1773930492.055858,s,296.983931,s,14.7,mV
2026-03-19,15:28:12.304002,1773930492.304002,s,297.232075,s,16.33,mV
2026-03-19,15:28:12.556195,1773930492.556195,s,297.484268,s,16.33,mV
2026-03-19,15:28:12.804443,1773930492.804443,s,297.732516,s,16.33,mV
2026-03-19,15:28:13.056448,1773930493.056448,s,297.984521,s,14.61,mV
2026-03-19,15:28:13.304962,1773930493.304962,s,298.233035,s,14.61,mV
2026-03-19,15:28:13.557060,1773930493.55706,s,298.485133,s,13.17,mV
2026-03-19,15:28:13.805469,1773930493.805469,s,298.733542,s,13.17,mV
2026-03-19,15:28:14.057537,1773930494.057537,s,298.98561,s,13.43,mV
2026-03-19,15:28:14.305917,1773930494.305917,s,299.23399,s,13.43,mV
2026-03-19,15:28:14.557956,1773930494.557956,s,299.486029,s,13.43,mV
2026-03-19,15:28:14.806364,1773930494.806364,s,299.734437,s,11.84,mV
2026-03-19,15:28:15.058454,1773930495.058454,s,299.986527,s,11.84,mV
2026-03-19,15:28:15.306828,1773930495.306828,s,300.234901,s,11.02,mV
2026-03-19,15:28:15.558983,1773930495.558983,s,300.487056,s,11.02,mV
2026-03-19,15:28:15.807290,1773930495.80729,s,300.735363,s,11.0,mV
2026-03-19,15:28:16.059264,1773930496.059264,s,300.987337,s,11.0,mV
2026-03-19,15:28:16.307775,1773930496.307775,s,301.235848,s,11.0,mV
2026-03-19,15:28:16.559788,1773930496.559788,s,301.487861,s,8.88,mV
2026-03-19,15:28:16.808251,1773930496.808251,s,301.736324,s,8.88,mV
2026-03-19,15:28:17.060163,1773930497.060163,s,301.988236,s,9.98,mV
2026-03-19,15:28:17.308679,1773930497.308679,s,302.236752,s,9.98,mV
2026-03-19,15:28:17.560568,1773930497.560568,s,302.488641,s,13.17,mV
2026-03-19,15:28:17.809216,1773930497.809216,s,302.737289,s,13.17,mV
2026-03-19,15:28:18.061014,1773930498.061014,s,302.989087,s,13.17,mV
2026-03-19,15:28:18.309669,1773930498.309669,s,303.237742,s,9.66,mV
2026-03-19,15:28:18.561500,1773930498.5615,s,303.489573,s,9.66,mV
2026-03-19,15:28:18.809974,1773930498.809974,s,303.738047,s,11.76,mV
2026-03-19,15:28:19.061965,1773930499.061965,s,303.990038,s,11.76,mV
2026-03-19,15:28:19.310184,1773930499.310184,s,304.238257,s,11.98,mV
2026-03-19,15:28:19.562438,1773930499.562438,s,304.490511,s,11.98,mV
2026-03-19,15:28:19.810643,1773930499.810643,s,304.738716,s,13.08,mV
2026-03-19,15:28:20.062807,1773930500.062807,s,304.99088,s,13.08,mV
2026-03-19,15:28:20.311102,1773930500.311102,s,305.239175,s,13.08,mV
2026-03-19,15:28:20.563264,1773930500.563264,s,305.491337,s,13.6,mV
2026-03-19,15:28:20.811346,1773930500.811346,s,305.739419,s,13.6,mV
2026-03-19,15:28:21.063683,1773930501.063683,s,305.991756,s,14.85,mV
2026-03-19,15:28:21.311883,1773930501.311883,s,306.239956,s,14.85,mV
2026-03-19,15:28:21.564065,1773930501.564065,s,306.492138,s,14.85,mV
2026-03-19,15:28:21.812201,1773930501.812201,s,306.740274,s,16.13,mV
2026-03-19,15:28:22.064474,1773930502.064474,s,306.992547,s,16.13,mV
2026-03-19,15:28:22.312728,1773930502.312728,s,307.240801,s,14.42,mV
2026-03-19,15:28:22.564799,1773930502.564799,s,307.492872,s,14.42,mV
2026-03-19,15:28:22.813203,1773930502.813203,s,307.741276,s,13.31,mV
2026-03-19,15:28:23.065126,1773930503.065126,s,307.993199,s,13.31,mV
2026-03-19,15:28:23.313659,1773930503.313659,s,308.241732,s,13.31,mV
2026-03-19,15:28:23.565347,1773930503.565347,s,308.49342,s,15.8,mV
2026-03-19,15:28:23.814111,1773930503.814111,s,308.742184,s,15.8,mV
2026-03-19,15:28:24.065688,1773930504.065688,s,308.993761,s,14.14,mV
2026-03-19,15:28:24.314619,1773930504.314619,s,309.242692,s,14.14,mV
2026-03-19,15:28:24.566021,1773930504.566021,s,309.494094,s,15.76,mV
2026-03-19,15:28:24.815109,1773930504.815109,s,309.743182,s,15.76,mV
2026-03-19,15:28:25.066267,1773930505.066267,s,309.99434,s,15.76,mV
2026-03-19,15:28:25.315571,1773930505.315571,s,310.243644,s,14.21,mV
2026-03-19,15:28:25.566485,1773930505.566485,s,310.494558,s,14.21,mV
2026-03-19,15:28:25.815887,1773930505.815887,s,310.74396,s,13.81,mV
2026-03-19,15:28:26.066698,1773930506.066698,s,310.994771,s,13.81,mV
2026-03-19,15:28:26.316271,1773930506.316271,s,311.244344,s,13.26,mV
2026-03-19,15:28:26.567206,1773930506.567206,s,311.495279,s,13.26,mV
2026-03-19,15:28:26.816491,1773930506.816491,s,311.744564,s,12.53,mV
2026-03-19,15:28:27.067643,1773930507.067643,s,311.995716,s,12.53,mV
2026-03-19,15:28:27.316919,1773930507.316919,s,312.244992,s,12.53,mV
2026-03-19,15:28:27.568173,1773930507.568173,s,312.496246,s,11.6,mV
2026-03-19,15:28:27.817350,1773930507.81735,s,312.745423,s,11.6,mV
2026-03-19,15:28:28.068574,1773930508.068574,s,312.996647,s,11.6,mV
2026-03-19,15:28:28.317754,1773930508.317754,s,313.245827,s,11.6,mV
2026-03-19,15:28:28.568984,1773930508.568984,s,313.497057,s,11.36,mV
2026-03-19,15:28:28.818214,1773930508.818214,s,313.746287,s,11.36,mV
2026-03-19,15:28:29.069443,1773930509.069443,s,313.997516,s,11.36,mV
2026-03-19,15:28:29.318452,1773930509.318452,s,314.246525,s,8.79,mV
2026-03-19,15:28:29.569871,1773930509.569871,s,314.497944,s,8.79,mV
2026-03-19,15:28:29.818901,1773930509.818901,s,314.746974,s,9.09,mV
2026-03-19,15:28:30.070261,1773930510.070261,s,314.998334,s,9.09,mV
2026-03-19,15:28:30.319238,1773930510.319238,s,315.247311,s,11.73,mV
2026-03-19,15:28:30.570753,1773930510.570753,s,315.498826,s,11.73,mV
2026-03-19,15:28:30.819685,1773930510.819685,s,315.747758,s,11.73,mV
2026-03-19,15:28:31.071092,1773930511.071092,s,315.999165,s,11.73,mV
2026-03-19,15:28:31.320083,1773930511.320083,s,316.248156,s,11.73,mV
2026-03-19,15:28:31.571545,1773930511.571545,s,316.499618,s,11.73,mV
2026-03-19,15:28:31.820281,1773930511.820281,s,316.748354,s,11.73,mV
2026-03-19,15:28:32.071859,1773930512.071859,s,316.999932,s,11.73,mV
2026-03-19,15:28:32.320489,1773930512.320489,s,317.248562,s,12.91,mV
2026-03-19,15:28:32.572300,1773930512.5723,s,317.500373,s,12.91,mV
2026-03-19,15:28:32.820749,1773930512.820749,s,317.748822,s,12.5,mV
2026-03-19,15:28:33.072751,1773930513.072751,s,318.000824,s,12.5,mV
2026-03-19,15:28:33.321120,1773930513.32112,s,318.249193,s,11.69,mV
2026-03-19,15:28:33.573139,1773930513.573139,s,318.501212,s,11.69,mV
2026-03-19,15:28:33.821556,1773930513.821556,s,318.749629,s,14.1,mV
2026-03-19,15:28:34.073555,1773930514.073555,s,319.001628,s,14.1,mV
2026-03-19,15:28:34.321792,1773930514.321792,s,319.249865,s,14.1,mV
2026-03-19,15:28:34.573936,1773930514.573936,s,319.502009,s,13.98,mV
2026-03-19,15:28:34.822247,1773930514.822247,s,319.75032,s,13.98,mV
2026-03-19,15:28:35.074208,1773930515.074208,s,320.002281,s,16.34,mV
2026-03-19,15:28:35.322723,1773930515.322723,s,320.250796,s,16.34,mV
2026-03-19,15:28:35.574632,1773930515.574632,s,320.502705,s,16.34,mV
2026-03-19,15:28:35.823173,1773930515.823173,s,320.751246,s,16.19,mV
2026-03-19,15:28:36.075125,1773930516.075125,s,321.003198,s,16.19,mV
2026-03-19,15:28:36.323643,1773930516.323643,s,321.251716,s,15.99,mV
2026-03-19,15:28:36.575568,1773930516.575568,s,321.503641,s,15.99,mV
2026-03-19,15:28:36.824100,1773930516.8241,s,321.752173,s,15.99,mV
2026-03-19,15:28:37.076116,1773930517.076116,s,322.004189,s,14.91,mV
2026-03-19,15:28:37.324409,1773930517.324409,s,322.252482,s,14.91,mV
2026-03-19,15:28:37.576605,1773930517.576605,s,322.504678,s,16.67,mV
2026-03-19,15:28:37.824768,1773930517.824768,s,322.752841,s,16.67,mV
2026-03-19,15:28:38.077006,1773930518.077006,s,323.005079,s,12.87,mV
2026-03-19,15:28:38.325327,1773930518.325327,s,323.2534,s,12.87,mV
2026-03-19,15:28:38.577537,1773930518.577537,s,323.50561,s,14.83,mV
2026-03-19,15:28:38.825836,1773930518.825836,s,323.753909,s,14.83,mV
2026-03-19,15:28:39.077923,1773930519.077923,s,324.005996,s,14.83,mV
2026-03-19,15:28:39.326195,1773930519.326195,s,324.254268,s,14.3,mV
2026-03-19,15:28:39.578273,1773930519.578273,s,324.506346,s,14.3,mV
2026-03-19,15:28:39.826664,1773930519.826664,s,324.754737,s,12.93,mV
2026-03-19,15:28:40.078511,1773930520.078511,s,325.006584,s,12.93,mV
2026-03-19,15:28:40.327102,1773930520.327102,s,325.255175,s,12.97,mV
2026-03-19,15:28:40.579059,1773930520.579059,s,325.507132,s,12.97,mV
2026-03-19,15:28:40.827604,1773930520.827604,s,325.755677,s,12.61,mV
2026-03-19,15:28:41.079602,1773930521.079602,s,326.007675,s,12.61,mV
2026-03-19,15:28:41.328053,1773930521.328053,s,326.256126,s,12.61,mV
2026-03-19,15:28:41.580084,1773930521.580084,s,326.508157,s,13.15,mV
2026-03-19,15:28:41.828534,1773930521.828534,s,326.756607,s,13.15,mV
2026-03-19,15:28:42.080541,1773930522.080541,s,327.008614,s,12.9,mV
2026-03-19,15:28:42.329012,1773930522.329012,s,327.257085,s,12.9,mV
2026-03-19,15:28:42.580888,1773930522.580888,s,327.508961,s,13.41,mV
2026-03-19,15:28:42.829526,1773930522.829526,s,327.757599,s,13.41,mV
2026-03-19,15:28:43.081349,1773930523.081349,s,328.009422,s,13.41,mV
2026-03-19,15:28:43.330037,1773930523.330037,s,328.25811,s,12.74,mV
2026-03-19,15:28:43.581830,1773930523.58183,s,328.509903,s,12.74,mV
2026-03-19,15:28:43.830535,1773930523.830535,s,328.758608,s,13.8,mV
2026-03-19,15:28:44.082290,1773930524.08229,s,329.010363,s,13.8,mV
2026-03-19,15:28:44.330979,1773930524.330979,s,329.259052,s,13.42,mV
2026-03-19,15:28:44.582750,1773930524.58275,s,329.510823,s,13.42,mV
2026-03-19,15:28:44.831424,1773930524.831424,s,329.759497,s,13.42,mV
2026-03-19,15:28:45.083225,1773930525.083225,s,330.011298,s,12.13,mV
2026-03-19,15:28:45.331776,1773930525.331776,s,330.259849,s,12.13,mV
2026-03-19,15:28:45.583706,1773930525.583706,s,330.511779,s,13.69,mV
2026-03-19,15:28:45.832114,1773930525.832114,s,330.760187,s,13.69,mV
2026-03-19,15:28:46.084066,1773930526.084066,s,331.012139,s,15.06,mV
2026-03-19,15:28:46.332338,1773930526.332338,s,331.260411,s,15.06,mV
2026-03-19,15:28:46.584541,1773930526.584541,s,331.512614,s,15.91,mV
2026-03-19,15:28:46.832803,1773930526.832803,s,331.760876,s,15.91,mV
2026-03-19,15:28:47.084978,1773930527.084978,s,332.013051,s,15.91,mV
2026-03-19,15:28:47.333326,1773930527.333326,s,332.261399,s,17.23,mV
2026-03-19,15:28:47.585446,1773930527.585446,s,332.513519,s,17.23,mV
2026-03-19,15:28:47.833749,1773930527.833749,s,332.761822,s,16.69,mV
2026-03-19,15:28:48.085939,1773930528.085939,s,333.014012,s,16.69,mV
2026-03-19,15:28:48.334216,1773930528.334216,s,333.262289,s,16.69,mV
2026-03-19,15:28:48.586274,1773930528.586274,s,333.514347,s,17.11,mV
2026-03-19,15:28:48.834731,1773930528.834731,s,333.762804,s,17.11,mV
