Date,Time,Time since 1970-01-01T00:00:00Z,,t,,I,
2026-03-17,15:20:39.952479,1773757239.952479,s,173.631359,s,13.4,mV
2026-03-17,15:20:40.207210,1773757240.20721,s,173.88609,s,13.4,mV
2026-03-17,15:20:40.452902,1773757240.452902,s,174.131782,s,12.87,mV
2026-03-17,15:20:40.707600,1773757240.7076,s,174.38648,s,12.87,mV
2026-03-17,15:20:40.953343,1773757240.953343,s,174.632223,s,14.28,mV
2026-03-17,15:20:41.207866,1773757241.207866,s,174.886746,s,14.28,mV
2026-03-17,15:20:41.453715,1773757241.453715,s,175.132595,s,14.28,mV
2026-03-17,15:20:41.708120,1773757241.70812,s,175.387,s,13.58,mV
2026-03-17,15:20:41.954165,1773757241.954165,s,175.633045,s,13.58,mV
2026-03-17,15:20:42.208386,1773757242.208386,s,175.887266,s,13.33,mV
2026-03-17,15:20:42.454578,1773757242.454578,s,176.133458,s,13.33,mV
2026-03-17,15:20:42.708823,1773757242.708823,s,176.387703,s,12.59,mV
2026-03-17,15:20:42.954967,1773757242.954967,s,176.633847,s,12.59,mV
2026-03-17,15:20:43.209217,1773757243.209217,s,176.888097,s,12.59,mV
2026-03-17,15:20:43.455397,1773757243.455397,s,177.134277,s,12.35,mV
2026-03-17,15:20:43.709649,1773757243.709649,s,177.388529,s,12.35,mV
2026-03-17,15:20:43.955799,1773757243.955799,s,177.634679,s,11.57,mV
2026-03-17,15:20:44.209931,1773757244.209931,s,177.888811,s,11.57,mV
2026-03-17,15:20:44.456204,1773757244.456204,s,178.135084,s,11.57,mV
2026-03-17,15:20:44.710381,1773757244.710381,s,178.389261,s,11.57,mV
2026-03-17,15:20:44.956519,1773757244.956519,s,178.635399,s,11.57,mV
2026-03-17,15:20:45.210856,1773757245.210856,s,178.889736,s,11.57,mV
2026-03-17,15:20:45.456837,1773757245.456837,s,179.135717,s,11.57,mV
2026-03-17,15:20:45.711279,1773757245.711279,s,179.390159,s,11.57,mV
2026-03-17,15:20:45.957256,1773757245.957256,s,179.636136,s,11.57,mV
2026-03-17,15:20:46.220147,1773757246.220147,s,179.899027,s,11.57,mV
2026-03-17,15:20:46.457573,1773757246.457573,s,180.136453,s,11.57,mV
2026-03-17,15:20:46.720578,1773757246.720578,s,180.399458,s,9.87,mV
2026-03-17,15:20:46.957899,1773757246.957899,s,180.636779,s,9.87,mV
2026-03-17,15:20:47.220963,1773757247.220963,s,180.899843,s,11.18,mV
2026-03-17,15:20:47.458110,1773757247.45811,s,181.13699,s,11.18,mV
2026-03-17,15:20:47.721437,1773757247.721437,s,181.400317,s,11.18,mV
2026-03-17,15:20:47.958380,1773757247.95838,s,181.63726,s,11.13,mV
2026-03-17,15:20:48.221878,1773757248.221878,s,181.900758,s,11.13,mV
2026-03-17,15:20:48.458613,1773757248.458613,s,182.137493,s,11.83,mV
2026-03-17,15:20:48.722373,1773757248.722373,s,182.401253,s,11.83,mV
2026-03-17,15:20:48.958816,1773757248.958816,s,182.637696,s,11.83,mV
2026-03-17,15:20:49.222823,1773757249.222823,s,182.901703,s,13.13,mV
2026-03-17,15:20:49.459283,1773757249.459283,s,183.138163,s,13.13,mV
2026-03-17,15:20:49.723270,1773757249.72327,s,183.40215,s,13.61,mV
2026-03-17,15:20:49.959752,1773757249.959752,s,183.638632,s,13.61,mV
2026-03-17,15:20:50.223720,1773757250.22372,s,183.9026,s,13.62,mV
2026-03-17,15:20:50.460232,1773757250.460232,s,184.139112,s,13.62,mV
2026-03-17,15:20:50.724141,1773757250.724141,s,184.403021,s,13.62,mV
2026-03-17,15:20:50.960723,1773757250.960723,s,184.639603,s,12.51,mV
2026-03-17,15:20:51.224611,1773757251.224611,s,184.903491,s,12.51,mV
2026-03-17,15:20:51.461177,1773757251.461177,s,185.140057,s,13.36,mV
2026-03-17,15:20:51.725007,1773757251.725007,s,185.403887,s,13.36,mV
2026-03-17,15:20:51.961598,1773757251.961598,s,185.640478,s,13.0,mV
2026-03-17,15:20:52.225422,1773757252.225422,s,185.904302,s,13.0,mV
2026-03-17,15:20:52.461997,1773757252.461997,s,186.140877,s,13.0,mV
2026-03-17,15:20:52.725809,1773757252.725809,s,186.404689,s,12.61,mV
2026-03-17,15:20:52.962433,1773757252.962433,s,186.641313,s,12.61,mV
2026-03-17,15:20:53.226202,1773757253.226202,s,186.905082,s,11.63,mV
2026-03-17,15:20:53.462863,1773757253.462863,s,187.141743,s,11.63,mV
2026-03-17,15:20:53.726596,1773757253.726596,s,187.405476,s,11.31,mV
2026-03-17,15:20:53.963270,1773757253.96327,s,187.64215,s,11.31,mV
2026-03-17,15:20:54.226909,1773757254.226909,s,187.905789,s,11.31,mV
2026-03-17,15:20:54.463664,1773757254.463664,s,188.142544,s,9.94,mV
2026-03-17,15:20:54.727202,1773757254.727202,s,188.406082,s,9.94,mV
2026-03-17,15:20:54.963913,1773757254.963913,s,188.642793,s,9.45,mV
2026-03-17,15:20:55.227516,1773757255.227516,s,188.906396,s,9.45,mV
2026-03-17,15:20:55.464421,1773757255.464421,s,189.143301,s,9.45,mV
2026-03-17,15:20:55.727823,1773757255.727823,s,189.406703,s,9.45,mV
2026-03-17,15:20:55.964850,1773757255.96485,s,189.64373,s,9.45,mV
2026-03-17,15:20:56.228201,1773757256.228201,s,189.907081,s,9.45,mV
2026-03-17,15:20:56.465083,1773757256.465083,s,190.143963,s,9.45,mV
2026-03-17,15:20:56.728510,1773757256.72851,s,190.40739,s,11.1,mV
2026-03-17,15:20:56.965494,1773757256.965494,s,190.644374,s,11.1,mV
2026-03-17,15:20:57.228798,1773757257.228798,s,190.907678,s,11.4,mV
2026-03-17,15:20:57.465898,1773757257.465898,s,191.144778,s,11.4,mV
2026-03-17,15:20:57.729228,1773757257.729228,s,191.408108,s,11.97,mV
2026-03-17,15:20:57.966317,1773757257.966317,s,191.645197,s,11.97,mV
2026-03-17,15:20:58.229643,1773757258.229643,s,191.908523,s,11.97,mV
2026-03-17,15:20:58.466645,1773757258.466645,s,192.145525,s,12.19,mV
2026-03-17,15:20:58.730156,1773757258.730156,s,192.409036,s,12.19,mV
2026-03-17,15:20:58.966957,1773757258.966957,s,192.645837,s,12.88,mV
2026-03-17,15:20:59.230572,1773757259.230572,s,192.909452,s,12.88,mV
2026-03-17,15:20:59.467157,1773757259.467157,s,193.146037,s,12.88,mV
2026-03-17,15:20:59.731031,1773757259.731031,s,193.409911,s,12.85,mV
2026-03-17,15:20:59.967375,1773757259.967375,s,193.646255,s,12.85,mV
2026-03-17,15:21:00.231523,1773757260.231523,s,193.910403,s,11.25,mV
2026-03-17,15:21:00.467732,1773757260.467732,s,194.146612,s,11.25,mV
2026-03-17,15:21:00.731957,1773757260.731957,s,194.410837,s,12.83,mV
2026-03-17,15:21:00.967954,1773757260.967954,s,194.646834,s,12.83,mV
2026-03-17,15:21:01.232304,1773757261.232304,s,194.911184,s,13.55,mV
2026-03-17,15:21:01.468168,1773757261.468168,s,195.147048,s,13.55,mV
2026-03-17,15:21:01.732628,1773757261.732628,s,195.411508,s,13.55,mV
2026-03-17,15:21:01.968397,1773757261.968397,s,195.647277,s,12.28,mV
2026-03-17,15:21:02.233073,1773757262.233073,s,195.911953,s,12.28,mV
2026-03-17,15:21:02.468855,1773757262.468855,s,196.147735,s,12.34,mV
2026-03-17,15:21:02.733292,1773757262.733292,s,196.412172,s,12.34,mV
2026-03-17,15:21:02.969174,1773757262.969174,s,196.648054,s,12.34,mV
2026-03-17,15:21:03.233662,1773757263.233662,s,196.912542,s,11.24,mV
2026-03-17,15:21:03.469607,1773757263.469607,s,197.148487,s,11.24,mV
2026-03-17,15:21:03.734121,1773757263.734121,s,197.413001,s,11.24,mV
2026-03-17,15:21:03.970042,1773757263.970042,s,197.648922,s,11.24,mV
2026-03-17,15:21:04.234566,1773757264.234566,s,197.913446,s,9.97,mV
2026-03-17,15:21:04.470492,1773757264.470492,s,198.149372,s,9.97,mV
2026-03-17,15:21:04.734889,1773757264.734889,s,198.413769,s,9.97,mV
2026-03-17,15:21:04.970964,1773757264.970964,s,198.649844,s,9.52,mV
2026-03-17,15:21:05.235271,1773757265.235271,s,198.914151,s,9.52,mV
2026-03-17,15:21:05.471410,1773757265.47141,s,199.15029,s,9.23,mV
2026-03-17,15:21:05.735671,1773757265.735671,s,199.414551,s,9.23,mV
2026-03-17,15:21:05.971851,1773757265.971851,s,199.650731,s,9.23,mV
2026-03-17,15:21:06.236065,1773757266.236065,s,199.914945,s,9.23,mV
2026-03-17,15:21:06.472274,1773757266.472274,s,200.151154,s,9.23,mV
2026-03-17,15:21:06.736453,1773757266.736453,s,200.415333,s,9.23,mV
2026-03-17,15:21:06.972736,1773757266.972736,s,200.651616,s,9.23,mV
2026-03-17,15:21:07.236671,1773757267.236671,s,200.915551,s,11.41,mV
2026-03-17,15:21:07.473109,1773757267.473109,s,201.151989,s,11.41,mV
2026-03-17,15:21:07.736892,1773757267.736892,s,201.415772,s,11.43,mV
2026-03-17,15:21:07.973571,1773757267.973571,s,201.652451,s,11.43,mV
2026-03-17,15:21:08.237115,1773757268.237115,s,201.915995,s,11.43,mV
2026-03-17,15:21:08.474038,1773757268.474038,s,202.152918,s,11.94,mV
2026-03-17,15:21:08.737403,1773757268.737403,s,202.416283,s,11.94,mV
2026-03-17,15:21:08.974494,1773757268.974494,s,202.653374,s,12.26,mV
2026-03-17,15:21:09.237806,1773757269.237806,s,202.916686,s,12.26,mV
2026-03-17,15:21:09.474948,1773757269.474948,s,203.153828,s,12.83,mV
2026-03-17,15:21:09.738179,1773757269.738179,s,203.417059,s,12.83,mV
2026-03-17,15:21:09.975377,1773757269.975377,s,203.654257,s,13.54,mV
2026-03-17,15:21:10.238514,1773757270.238514,s,203.917394,s,13.54,mV
2026-03-17,15:21:10.475768,1773757270.475768,s,204.154648,s,13.54,mV
2026-03-17,15:21:10.738734,1773757270.738734,s,204.417614,s,13.99,mV
2026-03-17,15:21:10.976230,1773757270.97623,s,204.65511,s,13.99,mV
2026-03-17,15:21:11.239206,1773757271.239206,s,204.918086,s,13.41,mV
2026-03-17,15:21:11.476554,1773757271.476554,s,205.155434,s,13.41,mV
2026-03-17,15:21:11.739674,1773757271.739674,s,205.418554,s,12.62,mV
2026-03-17,15:21:11.976874,1773757271.976874,s,205.655754,s,12.62,mV
2026-03-17,15:21:12.240210,1773757272.24021,s,205.91909,s,12.62,mV
2026-03-17,15:21:12.477148,1773757272.477148,s,206.156028,s,11.77,mV
2026-03-17,15:21:12.740672,1773757272.740672,s,206.419552,s,11.77,mV
2026-03-17,15:21:12.977411,1773757272.977411,s,206.656291,s,11.55,mV
2026-03-17,15:21:13.241071,1773757273.241071,s,206.919951,s,11.55,mV
2026-03-17,15:21:13.477742,1773757273.477742,s,207.156622,s,11.55,mV
2026-03-17,15:21:13.741523,1773757273.741523,s,207.420403,s,11.55,mV
2026-03-17,15:21:13.978070,1773757273.97807,s,207.65695,s,11.55,mV
2026-03-17,15:21:14.241921,1773757274.241921,s,207.920801,s,9.92,mV
2026-03-17,15:21:14.478299,1773757274.478299,s,208.157179,s,9.92,mV
2026-03-17,15:21:14.742333,1773757274.742333,s,208.421213,s,9.92,mV
2026-03-17,15:21:14.978633,1773757274.978633,s,208.657513,s,9.92,mV
2026-03-17,15:21:15.242781,1773757275.242781,s,208.921661,s,9.34,mV
2026-03-17,15:21:15.478895,1773757275.478895,s,209.157775,s,9.34,mV
2026-03-17,15:21:15.743111,1773757275.743111,s,209.421991,s,9.34,mV
2026-03-17,15:21:15.979115,1773757275.979115,s,209.657995,s,9.34,mV
2026-03-17,15:21:16.243328,1773757276.243328,s,209.922208,s,9.34,mV
2026-03-17,15:21:16.479396,1773757276.479396,s,210.158276,s,11.13,mV
2026-03-17,15:21:16.743742,1773757276.743742,s,210.422622,s,11.13,mV
2026-03-17,15:21:16.979808,1773757276.979808,s,210.658688,s,11.0,mV
2026-03-17,15:21:17.244174,1773757277.244174,s,210.923054,s,11.0,mV
2026-03-17,15:21:17.480165,1773757277.480165,s,211.159045,s,11.0,mV
2026-03-17,15:21:17.744604,1773757277.744604,s,211.423484,s,11.56,mV
2026-03-17,15:21:17.980598,1773757277.980598,s,211.659478,s,11.56,mV
2026-03-17,15:21:18.245060,1773757278.24506,s,211.92394,s,12.46,mV
2026-03-17,15:21:18.480913,1773757278.480913,s,212.159793,s,12.46,mV
2026-03-17,15:21:18.745301,1773757278.745301,s,212.424181,s,12.55,mV
2026-03-17,15:21:18.981154,1773757278.981154,s,212.660034,s,12.55,mV
2026-03-17,15:21:19.245613,1773757279.245613,s,212.924493,s,14.08,mV
2026-03-17,15:21:19.481618,1773757279.481618,s,213.160498,s,14.08,mV
2026-03-17,15:21:19.746057,1773757279.746057,s,213.424937,s,14.08,mV
2026-03-17,15:21:19.981957,1773757279.981957,s,213.660837,s,13.38,mV
2026-03-17,15:21:20.246497,1773757280.246497,s,213.925377,s,13.38,mV
2026-03-17,15:21:20.482485,1773757280.482485,s,214.161365,s,13.55,mV
2026-03-17,15:21:20.746937,1773757280.746937,s,214.425817,s,13.55,mV
2026-03-17,15:21:20.982822,1773757280.982822,s,214.661702,s,13.55,mV
2026-03-17,15:21:21.247400,1773757281.2474,s,214.92628,s,12.59,mV
2026-03-17,15:21:21.483260,1773757281.48326,s,215.16214,s,12.59,mV
2026-03-17,15:21:21.747830,1773757281.74783,s,215.42671,s,13.14,mV
2026-03-17,15:21:21.983690,1773757281.98369,s,215.66257,s,13.14,mV
2026-03-17,15:21:22.248223,1773757282.248223,s,215.927103,s,12.0,mV
2026-03-17,15:21:22.484149,1773757282.484149,s,216.163029,s,12.0,mV
2026-03-17,15:21:22.748553,1773757282.748553,s,216.427433,s,12.0,mV
2026-03-17,15:21:22.984567,1773757282.984567,s,216.663447,s,11.82,mV
2026-03-17,15:21:23.249047,1773757283.249047,s,216.927927,s,11.82,mV
2026-03-17,15:21:23.484827,1773757283.484827,s,217.163707,s,11.82,mV
2026-03-17,15:21:23.749270,1773757283.74927,s,217.42815,s,11.82,mV
2026-03-17,15:21:23.985277,1773757283.985277,s,217.664157,s,11.82,mV
2026-03-17,15:21:24.249578,1773757284.249578,s,217.928458,s,11.82,mV
2026-03-17,15:21:24.485675,1773757284.485675,s,218.164555,s,11.82,mV
2026-03-17,15:21:24.749791,1773757284.749791,s,218.428671,s,11.82,mV
2026-03-17,15:21:24.986063,1773757284.986063,s,218.664943,s,11.82,mV
2026-03-17,15:21:25.250179,1773757285.250179,s,218.929059,s,8.78,mV
2026-03-17,15:21:25.486290,1773757285.48629,s,219.16517,s,8.78,mV
2026-03-17,15:21:25.750581,1773757285.750581,s,219.429461,s,8.78,mV
2026-03-17,15:21:25.986604,1773757285.986604,s,219.665484,s,8.78,mV
2026-03-17,15:21:26.250827,1773757286.250827,s,219.929707,s,8.78,mV
2026-03-17,15:21:26.486938,1773757286.486938,s,220.165818,s,8.78,mV
2026-03-17,15:21:26.751310,1773757286.75131,s,220.43019,s,8.78,mV
2026-03-17,15:21:26.987209,1773757286.987209,s,220.666089,s,8.78,mV
2026-03-17,15:21:27.251777,1773757287.251777,s,220.930657,s,8.78,mV
2026-03-17,15:21:27.487543,1773757287.487543,s,221.166423,s,8.78,mV
2026-03-17,15:21:27.752261,1773757287.752261,s,221.431141,s,12.1,mV
2026-03-17,15:21:27.987939,1773757287.987939,s,221.666819,s,12.1,mV
2026-03-17,15:21:28.252754,1773757288.252754,s,221.931634,s,12.09,mV
2026-03-17,15:21:28.488142,1773757288.488142,s,222.167022,s,12.09,mV
2026-03-17,15:21:28.753287,1773757288.753287,s,222.432167,s,12.44,mV
2026-03-17,15:21:28.988364,1773757288.988364,s,222.667244,s,12.44,mV
2026-03-17,15:21:29.253714,1773757289.253714,s,222.932594,s,13.85,mV
2026-03-17,15:21:29.488669,1773757289.488669,s,223.167549,s,13.85,mV
2026-03-17,15:21:29.754025,1773757289.754025,s,223.432905,s,13.85,mV
2026-03-17,15:21:29.988955,1773757289.988955,s,223.667835,s,13.06,mV
2026-03-17,15:21:30.254467,1773757290.254467,s,223.933347,s,13.06,mV
2026-03-17,15:21:30.489409,1773757290.489409,s,224.168289,s,13.53,mV
2026-03-17,15:21:30.754913,1773757290.754913,s,224.433793,s,13.53,mV
2026-03-17,15:21:30.989801,1773757290.989801,s,224.668681,s,13.53,mV
2026-03-17,15:21:31.255361,1773757291.255361,s,224.934241,s,12.76,mV
2026-03-17,15:21:31.490274,1773757291.490274,s,225.169154,s,12.76,mV
2026-03-17,15:21:31.755743,1773757291.755743,s,225.434623,s,13.42,mV
2026-03-17,15:21:31.990733,1773757291.990733,s,225.669613,s,13.42,mV
2026-03-17,15:21:32.256159,1773757292.256159,s,225.935039,s,12.67,mV
2026-03-17,15:21:32.491073,1773757292.491073,s,226.169953,s,12.67,mV
2026-03-17,15:21:32.756466,1773757292.756466,s,226.435346,s,12.67,mV
2026-03-17,15:21:32.991541,1773757292.991541,s,226.670421,s,11.74,mV
2026-03-17,15:21:33.256842,1773757293.256842,s,226.935722,s,11.74,mV
2026-03-17,15:21:33.491980,1773757293.49198,s,227.17086,s,11.28,mV
2026-03-17,15:21:33.757294,1773757293.757294,s,227.436174,s,11.28,mV
2026-03-17,15:21:33.992458,1773757293.992458,s,227.671338,s,11.28,mV
2026-03-17,15:21:34.257738,1773757294.257738,s,227.936618,s,11.28,mV
2026-03-17,15:21:34.492870,1773757294.49287,s,228.17175,s,11.28,mV
2026-03-17,15:21:34.758186,1773757294.758186,s,228.437066,s,11.28,mV
2026-03-17,15:21:34.993397,1773757294.993397,s,228.672277,s,11.28,mV
2026-03-17,15:21:35.258646,1773757295.258646,s,228.937526,s,8.67,mV
2026-03-17,15:21:35.493887,1773757295.493887,s,229.172767,s,8.67,mV
2026-03-17,15:21:35.759074,1773757295.759074,s,229.437954,s,8.84,mV
2026-03-17,15:21:35.994361,1773757295.994361,s,229.673241,s,8.84,mV
2026-03-17,15:21:36.259299,1773757296.259299,s,229.938179,s,8.84,mV
2026-03-17,15:21:36.494876,1773757296.494876,s,230.173756,s,8.84,mV
2026-03-17,15:21:36.759736,1773757296.759736,s,230.438616,s,8.84,mV
2026-03-17,15:21:36.995355,1773757296.995355,s,230.674235,s,8.84,mV
2026-03-17,15:21:37.260165,1773757297.260165,s,230.939045,s,8.84,mV
2026-03-17,15:21:37.495797,1773757297.495797,s,231.174677,s,11.0,mV
2026-03-17,15:21:37.760385,1773757297.760385,s,231.439265,s,11.0,mV
2026-03-17,15:21:37.996238,1773757297.996238,s,231.675118,s,12.51,mV
2026-03-17,15:21:38.260687,1773757298.260687,s,231.939567,s,12.51,mV
2026-03-17,15:21:38.496611,1773757298.496611,s,232.175491,s,12.51,mV
2026-03-17,15:21:38.761002,1773757298.761002,s,232.439882,s,13.51,mV
2026-03-17,15:21:38.996991,1773757298.996991,s,232.675871,s,13.51,mV
2026-03-17,15:21:39.261254,1773757299.261254,s,232.940134,s,13.53,mV
2026-03-17,15:21:39.497211,1773757299.497211,s,233.176091,s,13.53,mV
2026-03-17,15:21:39.761718,1773757299.761718,s,233.440598,s,14.67,mV
2026-03-17,15:21:39.997421,1773757299.997421,s,233.676301,s,14.67,mV
2026-03-17,15:21:40.262201,1773757300.262201,s,233.941081,s,14.67,mV
2026-03-17,15:21:40.497657,1773757300.497657,s,234.176537,s,15.44,mV
2026-03-17,15:21:40.762583,1773757300.762583,s,234.441463,s,15.44,mV
2026-03-17,15:21:40.998139,1773757300.998139,s,234.677019,s,14.51,mV
2026-03-17,15:21:41.263036,1773757301.263036,s,234.941916,s,14.51,mV
2026-03-17,15:21:41.498425,1773757301.498425,s,235.177305,s,14.51,mV
2026-03-17,15:21:41.763488,1773757301.763488,s,235.442368,s,14.36,mV
2026-03-17,15:21:41.998799,1773757301.998799,s,235.677679,s,14.36,mV
2026-03-17,15:21:42.263950,1773757302.26395,s,235.94283,s,13.52,mV
2026-03-17,15:21:42.499151,1773757302.499151,s,236.178031,s,13.52,mV
2026-03-17,15:21:42.764211,1773757302.764211,s,236.443091,s,12.96,mV
2026-03-17,15:21:42.999371,1773757302.999371,s,236.678251,s,12.96,mV
2026-03-17,15:21:43.264528,1773757303.264528,s,236.943408,s,11.54,mV
2026-03-17,15:21:43.499674,1773757303.499674,s,237.178554,s,11.54,mV
2026-03-17,15:21:43.764969,1773757303.764969,s,237.443849,s,11.54,mV
2026-03-17,15:21:44.000084,1773757304.000084,s,237.678964,s,11.54,mV
2026-03-17,15:21:44.265423,1773757304.265423,s,237.944303,s,11.54,mV
2026-03-17,15:21:44.500347,1773757304.500347,s,238.179227,s,11.54,mV
2026-03-17,15:21:44.765756,1773757304.765756,s,238.444636,s,11.54,mV
2026-03-17,15:21:45.000684,1773757305.000684,s,238.679564,s,11.54,mV
2026-03-17,15:21:45.266205,1773757305.266205,s,238.945085,s,9.41,mV
2026-03-17,15:21:45.501142,1773757305.501142,s,239.180022,s,9.41,mV
2026-03-17,15:21:45.766639,1773757305.766639,s,239.445519,s,8.81,mV
2026-03-17,15:21:46.001380,1773757306.00138,s,239.68026,s,8.81,mV
2026-03-17,15:21:46.267076,1773757306.267076,s,239.945956,s,9.94,mV
2026-03-17,15:21:46.501893,1773757306.501893,s,240.180773,s,9.94,mV
2026-03-17,15:21:46.767299,1773757306.767299,s,240.446179,s,9.94,mV
2026-03-17,15:21:47.002375,1773757307.002375,s,240.681255,s,8.85,mV
2026-03-17,15:21:47.267757,1773757307.267757,s,240.946637,s,8.85,mV
2026-03-17,15:21:47.502812,1773757307.502812,s,241.181692,s,8.85,mV
2026-03-17,15:21:47.768271,1773757307.768271,s,241.447151,s,8.85,mV
2026-03-17,15:21:48.003255,1773757308.003255,s,241.682135,s,8.85,mV
2026-03-17,15:21:48.268758,1773757308.268758,s,241.947638,s,8.85,mV
2026-03-17,15:21:48.503723,1773757308.503723,s,242.182603,s,8.85,mV
2026-03-17,15:21:48.769158,1773757308.769158,s,242.448038,s,11.55,mV
2026-03-17,15:21:49.004077,1773757309.004077,s,242.682957,s,11.55,mV
2026-03-17,15:21:49.269521,1773757309.269521,s,242.948401,s,12.54,mV
2026-03-17,15:21:49.504537,1773757309.504537,s,243.183417,s,12.54,mV
2026-03-17,15:21:49.769950,1773757309.76995,s,243.44883,s,14.5,mV
2026-03-17,15:21:50.004977,1773757310.004977,s,243.683857,s,14.5,mV
2026-03-17,15:21:50.270143,1773757310.270143,s,243.949023,s,14.31,mV
2026-03-17,15:21:50.505463,1773757310.505463,s,244.184343,s,14.31,mV
2026-03-17,15:21:50.770568,1773757310.770568,s,244.449448,s,14.31,mV
2026-03-17,15:21:51.005910,1773757311.00591,s,244.68479,s,14.7,mV
2026-03-17,15:21:51.270877,1773757311.270877,s,244.949757,s,14.7,mV
2026-03-17,15:21:51.506136,1773757311.506136,s,245.185016,s,15.2,mV
2026-03-17,15:21:51.771154,1773757311.771154,s,245.450034,s,15.2,mV
2026-03-17,15:21:52.006497,1773757312.006497,s,245.685377,s,15.23,mV
2026-03-17,15:21:52.271436,1773757312.271436,s,245.950316,s,15.23,mV
2026-03-17,15:21:52.506984,1773757312.506984,s,246.185864,s,15.23,mV
2026-03-17,15:21:52.771633,1773757312.771633,s,246.450513,s,12.9,mV
2026-03-17,15:21:53.007460,1773757313.00746,s,246.68634,s,12.9,mV
2026-03-17,15:21:53.272135,1773757313.272135,s,246.951015,s,12.85,mV
2026-03-17,15:21:53.507886,1773757313.507886,s,247.186766,s,12.85,mV
2026-03-17,15:21:53.772604,1773757313.772604,s,247.451484,s,12.03,mV
2026-03-17,15:21:54.008311,1773757314.008311,s,247.687191,s,12.03,mV
2026-03-17,15:21:54.273074,1773757314.273074,s,247.951954,s,12.03,mV
2026-03-17,15:21:54.508732,1773757314.508732,s,248.187612,s,11.15,mV
2026-03-17,15:21:54.773598,1773757314.773598,s,248.452478,s,11.15,mV
2026-03-17,15:21:55.009161,1773757315.009161,s,248.688041,s,11.15,mV
2026-03-17,15:21:55.274045,1773757315.274045,s,248.952925,s,11.15,mV
2026-03-17,15:21:55.509473,1773757315.509473,s,249.188353,s,9.18,mV
2026-03-17,15:21:55.774481,1773757315.774481,s,249.453361,s,9.18,mV
2026-03-17,15:21:56.009785,1773757316.009785,s,249.688665,s,8.62,mV
2026-03-17,15:21:56.274960,1773757316.27496,s,249.95384,s,8.62,mV
2026-03-17,15:21:56.510078,1773757316.510078,s,250.188958,s,8.62,mV
2026-03-17,15:21:56.775207,1773757316.775207,s,250.454087,s,8.62,mV
2026-03-17,15:21:57.010265,1773757317.010265,s,250.689145,s,8.62,mV
2026-03-17,15:21:57.275416,1773757317.275416,s,250.954296,s,9.65,mV
2026-03-17,15:21:57.510686,1773757317.510686,s,251.189566,s,9.65,mV
2026-03-17,15:21:57.775733,1773757317.775733,s,251.454613,s,9.65,mV
2026-03-17,15:21:58.011198,1773757318.011198,s,251.690078,s,9.65,mV
2026-03-17,15:21:58.276172,1773757318.276172,s,251.955052,s,9.65,mV
2026-03-17,15:21:58.511641,1773757318.511641,s,252.190521,s,11.07,mV
2026-03-17,15:21:58.776618,1773757318.776618,s,252.455498,s,11.07,mV
2026-03-17,15:21:59.012108,1773757319.012108,s,252.690988,s,11.71,mV
2026-03-17,15:21:59.277059,1773757319.277059,s,252.955939,s,11.71,mV
2026-03-17,15:21:59.512504,1773757319.512504,s,253.191384,s,11.71,mV
2026-03-17,15:21:59.777488,1773757319.777488,s,253.456368,s,12.11,mV
2026-03-17,15:22:00.012810,1773757320.01281,s,253.69169,s,12.11,mV
2026-03-17,15:22:00.277800,1773757320.2778,s,253.95668,s,12.96,mV
2026-03-17,15:22:00.513171,1773757320.513171,s,254.192051,s,12.96,mV
2026-03-17,15:22:00.778232,1773757320.778232,s,254.457112,s,12.99,mV
2026-03-17,15:22:01.013388,1773757321.013388,s,254.692268,s,12.99,mV
2026-03-17,15:22:01.278550,1773757321.27855,s,254.95743,s,13.69,mV
2026-03-17,15:22:01.513836,1773757321.513836,s,255.192716,s,13.69,mV
2026-03-17,15:22:01.778853,1773757321.778853,s,255.457733,s,13.69,mV
2026-03-17,15:22:02.014254,1773757322.014254,s,255.693134,s,14.54,mV
2026-03-17,15:22:02.279302,1773757322.279302,s,255.958182,s,14.54,mV
2026-03-17,15:22:02.514677,1773757322.514677,s,256.193557,s,12.19,mV
2026-03-17,15:22:02.779746,1773757322.779746,s,256.458626,s,12.19,mV
2026-03-17,15:22:03.015094,1773757323.015094,s,256.693974,s,13.78,mV
2026-03-17,15:22:03.280073,1773757323.280073,s,256.958953,s,13.78,mV
2026-03-17,15:22:03.515479,1773757323.515479,s,257.194359,s,13.78,mV
2026-03-17,15:22:03.780286,1773757323.780286,s,257.459166,s,12.13,mV
2026-03-17,15:22:04.015923,1773757324.015923,s,257.694803,s,12.13,mV
2026-03-17,15:22:04.280611,1773757324.280611,s,257.959491,s,12.33,mV
2026-03-17,15:22:04.516372,1773757324.516372,s,258.195252,s,12.33,mV
2026-03-17,15:22:04.780950,1773757324.78095,s,258.45983,s,11.6,mV
2026-03-17,15:22:05.016681,1773757325.016681,s,258.695561,s,11.6,mV
2026-03-17,15:22:05.281201,1773757325.281201,s,258.960081,s,11.6,mV
2026-03-17,15:22:05.517070,1773757325.51707,s,259.19595,s,11.16,mV
2026-03-17,15:22:05.781508,1773757325.781508,s,259.460388,s,11.16,mV
2026-03-17,15:22:06.017468,1773757326.017468,s,259.696348,s,11.03,mV
2026-03-17,15:22:06.281713,1773757326.281713,s,259.960593,s,11.03,mV
2026-03-17,15:22:06.517931,1773757326.517931,s,260.196811,s,9.41,mV
2026-03-17,15:22:06.782171,1773757326.782171,s,260.461051,s,9.41,mV
2026-03-17,15:22:07.018419,1773757327.018419,s,260.697299,s,9.41,mV
