Date,Time,Time since 1970-01-01T00:00:00Z,,t,,I,
2026-04-16,13:56:57.204561,1776340617.204561,s,173.898073,s,33.8,mV
2026-04-16,13:56:57.444974,1776340617.444974,s,174.138486,s,33.8,mV
2026-04-16,13:56:57.705045,1776340617.705045,s,174.398557,s,133.7,mV
2026-04-16,13:56:57.945310,1776340617.94531,s,174.638822,s,133.7,mV
2026-04-16,13:56:58.205556,1776340618.205556,s,174.899068,s,133.7,mV
2026-04-16,13:56:58.445674,1776340618.445674,s,175.139186,s,229.6,mV
2026-04-16,13:56:58.706040,1776340618.70604,s,175.399552,s,229.6,mV
2026-04-16,13:56:58.946061,1776340618.946061,s,175.639573,s,258.5,mV
2026-04-16,13:56:59.206286,1776340619.206286,s,175.899798,s,258.5,mV
2026-04-16,13:56:59.446470,1776340619.44647,s,176.139982,s,243.5,mV
2026-04-16,13:56:59.706665,1776340619.706665,s,176.400177,s,243.5,mV
2026-04-16,13:56:59.946844,1776340619.946844,s,176.640356,s,243.5,mV
2026-04-16,13:57:00.207199,1776340620.207199,s,176.900711,s,243.5,mV
2026-04-16,13:57:00.447328,1776340620.447328,s,177.14084,s,243.5,mV
2026-04-16,13:57:00.707696,1776340620.707696,s,177.401208,s,80.2,mV
2026-04-16,13:57:00.947723,1776340620.947723,s,177.641235,s,80.2,mV
2026-04-16,13:57:01.208180,1776340621.20818,s,177.901692,s,80.2,mV
2026-04-16,13:57:01.448142,1776340621.448142,s,178.141654,s,34.2,mV
2026-04-16,13:57:01.708540,1776340621.70854,s,178.402052,s,34.2,mV
2026-04-16,13:57:01.948598,1776340621.948598,s,178.64211,s,67.4,mV
2026-04-16,13:57:02.209083,1776340622.209083,s,178.902595,s,67.4,mV
2026-04-16,13:57:02.448860,1776340622.44886,s,179.142372,s,67.4,mV
2026-04-16,13:57:02.709593,1776340622.709593,s,179.403105,s,118.7,mV
2026-04-16,13:57:02.949122,1776340622.949122,s,179.642634,s,118.7,mV
2026-04-16,13:57:03.210018,1776340623.210018,s,179.90353,s,223.8,mV
2026-04-16,13:57:03.449380,1776340623.44938,s,180.142892,s,223.8,mV
2026-04-16,13:57:03.710351,1776340623.710351,s,180.403863,s,223.8,mV
2026-04-16,13:57:03.949780,1776340623.94978,s,180.643292,s,261.7,mV
2026-04-16,13:57:04.210725,1776340624.210725,s,180.904237,s,261.7,mV
2026-04-16,13:57:04.450219,1776340624.450219,s,181.143731,s,211.4,mV
2026-04-16,13:57:04.710959,1776340624.710959,s,181.404471,s,211.4,mV
2026-04-16,13:57:04.950685,1776340624.950685,s,181.644197,s,211.4,mV
2026-04-16,13:57:05.211245,1776340625.211245,s,181.904757,s,163.4,mV
2026-04-16,13:57:05.451162,1776340625.451162,s,182.144674,s,163.4,mV
2026-04-16,13:57:05.711670,1776340625.71167,s,182.405182,s,63.6,mV
2026-04-16,13:57:05.951653,1776340625.951653,s,182.645165,s,63.6,mV
2026-04-16,13:57:06.212129,1776340626.212129,s,182.905641,s,63.6,mV
2026-04-16,13:57:06.452213,1776340626.452213,s,183.145725,s,37.6,mV
2026-04-16,13:57:06.712512,1776340626.712512,s,183.406024,s,37.6,mV
2026-04-16,13:57:06.952564,1776340626.952564,s,183.646076,s,92.6,mV
2026-04-16,13:57:07.212953,1776340627.212953,s,183.906465,s,92.6,mV
2026-04-16,13:57:07.453127,1776340627.453127,s,184.146639,s,92.6,mV
2026-04-16,13:57:07.713377,1776340627.713377,s,184.406889,s,147.1,mV
2026-04-16,13:57:07.953639,1776340627.953639,s,184.647151,s,147.1,mV
2026-04-16,13:57:08.213793,1776340628.213793,s,184.907305,s,237.8,mV
2026-04-16,13:57:08.454111,1776340628.454111,s,185.147623,s,237.8,mV
2026-04-16,13:57:08.714223,1776340628.714223,s,185.407735,s,260.9,mV
2026-04-16,13:57:08.954619,1776340628.954619,s,185.648131,s,260.9,mV
2026-04-16,13:57:09.214683,1776340629.214683,s,185.908195,s,260.9,mV
2026-04-16,13:57:09.455041,1776340629.455041,s,186.148553,s,242.6,mV
2026-04-16,13:57:09.714909,1776340629.714909,s,186.408421,s,242.6,mV
2026-04-16,13:57:09.955456,1776340629.955456,s,186.648968,s,242.6,mV
2026-04-16,13:57:10.215197,1776340630.215197,s,186.908709,s,242.6,mV
2026-04-16,13:57:10.455863,1776340630.455863,s,187.149375,s,242.6,mV
2026-04-16,13:57:10.715519,1776340630.715519,s,187.409031,s,60.7,mV
2026-04-16,13:57:10.956306,1776340630.956306,s,187.649818,s,60.7,mV
2026-04-16,13:57:11.215838,1776340631.215838,s,187.90935,s,36.9,mV
2026-04-16,13:57:11.456781,1776340631.456781,s,188.150293,s,36.9,mV
2026-04-16,13:57:11.716062,1776340631.716062,s,188.409574,s,51.1,mV
2026-04-16,13:57:11.957191,1776340631.957191,s,188.650703,s,51.1,mV
2026-04-16,13:57:12.216610,1776340632.21661,s,188.910122,s,51.1,mV
2026-04-16,13:57:12.457536,1776340632.457536,s,189.151048,s,127.9,mV
2026-04-16,13:57:12.717152,1776340632.717152,s,189.410664,s,127.9,mV
2026-04-16,13:57:12.957964,1776340632.957964,s,189.651476,s,181.4,mV
2026-04-16,13:57:13.217586,1776340633.217586,s,189.911098,s,181.4,mV
2026-04-16,13:57:13.458395,1776340633.458395,s,190.151907,s,181.4,mV
2026-04-16,13:57:13.718005,1776340633.718005,s,190.411517,s,250.1,mV
2026-04-16,13:57:13.958744,1776340633.958744,s,190.652256,s,250.1,mV
2026-04-16,13:57:14.218438,1776340634.218438,s,190.91195,s,239.5,mV
2026-04-16,13:57:14.459204,1776340634.459204,s,191.152716,s,239.5,mV
2026-04-16,13:57:14.718990,1776340634.71899,s,191.412502,s,168.0,mV
2026-04-16,13:57:14.959537,1776340634.959537,s,191.653049,s,168.0,mV
2026-04-16,13:57:15.219489,1776340635.219489,s,191.913001,s,168.0,mV
2026-04-16,13:57:15.459970,1776340635.45997,s,192.153482,s,115.6,mV
2026-04-16,13:57:15.720017,1776340635.720017,s,192.413529,s,115.6,mV
2026-04-16,13:57:15.960457,1776340635.960457,s,192.653969,s,40.8,mV
2026-04-16,13:57:16.220555,1776340636.220555,s,192.914067,s,40.8,mV
2026-04-16,13:57:16.460923,1776340636.460923,s,193.154435,s,40.8,mV
2026-04-16,13:57:16.721090,1776340636.72109,s,193.414602,s,40.8,mV
2026-04-16,13:57:16.961369,1776340636.961369,s,193.654881,s,40.8,mV
2026-04-16,13:57:17.221583,1776340637.221583,s,193.915095,s,67.3,mV
2026-04-16,13:57:17.461703,1776340637.461703,s,194.155215,s,67.3,mV
2026-04-16,13:57:17.721857,1776340637.721857,s,194.415369,s,155.6,mV
2026-04-16,13:57:17.961992,1776340637.961992,s,194.655504,s,155.6,mV
2026-04-16,13:57:18.222358,1776340638.222358,s,194.91587,s,155.6,mV
2026-04-16,13:57:18.462511,1776340638.462511,s,195.156023,s,239.6,mV
2026-04-16,13:57:18.722702,1776340638.722702,s,195.416214,s,239.6,mV
2026-04-16,13:57:18.962875,1776340638.962875,s,195.656387,s,261.2,mV
2026-04-16,13:57:19.223145,1776340639.223145,s,195.916657,s,261.2,mV
2026-04-16,13:57:19.463181,1776340639.463181,s,196.156693,s,243.2,mV
2026-04-16,13:57:19.723614,1776340639.723614,s,196.417126,s,243.2,mV
2026-04-16,13:57:19.963669,1776340639.963669,s,196.657181,s,243.2,mV
2026-04-16,13:57:20.224053,1776340640.224053,s,196.917565,s,149.3,mV
2026-04-16,13:57:20.464175,1776340640.464175,s,197.157687,s,149.3,mV
2026-04-16,13:57:20.724482,1776340640.724482,s,197.417994,s,97.5,mV
2026-04-16,13:57:20.964637,1776340640.964637,s,197.658149,s,97.5,mV
2026-04-16,13:57:21.224948,1776340641.224948,s,197.91846,s,97.5,mV
2026-04-16,13:57:21.465113,1776340641.465113,s,198.158625,s,37.8,mV
2026-04-16,13:57:21.725428,1776340641.725428,s,198.41894,s,37.8,mV
2026-04-16,13:57:21.965532,1776340641.965532,s,198.659044,s,53.9,mV
2026-04-16,13:57:22.225847,1776340642.225847,s,198.919359,s,53.9,mV
2026-04-16,13:57:22.465910,1776340642.46591,s,199.159422,s,53.9,mV
2026-04-16,13:57:22.726275,1776340642.726275,s,199.419787,s,93.9,mV
2026-04-16,13:57:22.966384,1776340642.966384,s,199.659896,s,93.9,mV
2026-04-16,13:57:23.226566,1776340643.226566,s,199.920078,s,198.2,mV
2026-04-16,13:57:23.466775,1776340643.466775,s,200.160287,s,198.2,mV
2026-04-16,13:57:23.726955,1776340643.726955,s,200.420467,s,198.2,mV
2026-04-16,13:57:23.967117,1776340643.967117,s,200.660629,s,264.5,mV
2026-04-16,13:57:24.227366,1776340644.227366,s,200.920878,s,264.5,mV
2026-04-16,13:57:24.467661,1776340644.467661,s,201.161173,s,274.1,mV
2026-04-16,13:57:24.727670,1776340644.72767,s,201.421182,s,274.1,mV
2026-04-16,13:57:24.968119,1776340644.968119,s,201.661631,s,226.1,mV
2026-04-16,13:57:25.227861,1776340645.227861,s,201.921373,s,226.1,mV
2026-04-16,13:57:25.468570,1776340645.46857,s,202.162082,s,226.1,mV
2026-04-16,13:57:25.728133,1776340645.728133,s,202.421645,s,226.1,mV
2026-04-16,13:57:25.969068,1776340645.969068,s,202.66258,s,226.1,mV
2026-04-16,13:57:26.228411,1776340646.228411,s,202.921923,s,72.6,mV
2026-04-16,13:57:26.469560,1776340646.46956,s,203.163072,s,72.6,mV
2026-04-16,13:57:26.728633,1776340646.728633,s,203.422145,s,36.8,mV
2026-04-16,13:57:26.969973,1776340646.969973,s,203.663485,s,36.8,mV
2026-04-16,13:57:27.229197,1776340647.229197,s,203.922709,s,36.8,mV
2026-04-16,13:57:27.470400,1776340647.4704,s,204.163912,s,36.8,mV
2026-04-16,13:57:27.729623,1776340647.729623,s,204.423135,s,36.8,mV
2026-04-16,13:57:27.970802,1776340647.970802,s,204.664314,s,120.7,mV
2026-04-16,13:57:28.229949,1776340648.229949,s,204.923461,s,120.7,mV
2026-04-16,13:57:28.471033,1776340648.471033,s,205.164545,s,204.3,mV
2026-04-16,13:57:28.730278,1776340648.730278,s,205.42379,s,204.3,mV
2026-04-16,13:57:28.971472,1776340648.971472,s,205.664984,s,261.7,mV
2026-04-16,13:57:29.230827,1776340649.230827,s,205.924339,s,261.7,mV
2026-04-16,13:57:29.471882,1776340649.471882,s,206.165394,s,261.7,mV
2026-04-16,13:57:29.731379,1776340649.731379,s,206.424891,s,268.7,mV
2026-04-16,13:57:29.972394,1776340649.972394,s,206.665906,s,268.7,mV
2026-04-16,13:57:30.231922,1776340650.231922,s,206.925434,s,214.3,mV
2026-04-16,13:57:30.472886,1776340650.472886,s,207.166398,s,214.3,mV
2026-04-16,13:57:30.732253,1776340650.732253,s,207.425765,s,214.3,mV
2026-04-16,13:57:30.973355,1776340650.973355,s,207.666867,s,162.9,mV
2026-04-16,13:57:31.232700,1776340651.2327,s,207.926212,s,162.9,mV
2026-04-16,13:57:31.473825,1776340651.473825,s,208.167337,s,62.6,mV
2026-04-16,13:57:31.732898,1776340651.732898,s,208.42641,s,62.6,mV
2026-04-16,13:57:31.974115,1776340651.974115,s,208.667627,s,33.3,mV
2026-04-16,13:57:32.233356,1776340652.233356,s,208.926868,s,33.3,mV
2026-04-16,13:57:32.474554,1776340652.474554,s,209.168066,s,33.3,mV
2026-04-16,13:57:32.733676,1776340652.733676,s,209.427188,s,33.3,mV
2026-04-16,13:57:32.974811,1776340652.974811,s,209.668323,s,33.3,mV
2026-04-16,13:57:33.234148,1776340653.234148,s,209.92766,s,132.1,mV
2026-04-16,13:57:33.475154,1776340653.475154,s,210.168666,s,132.1,mV
2026-04-16,13:57:33.734641,1776340653.734641,s,210.428153,s,132.1,mV
2026-04-16,13:57:33.975642,1776340653.975642,s,210.669154,s,229.4,mV
2026-04-16,13:57:34.234930,1776340654.23493,s,210.928442,s,229.4,mV
2026-04-16,13:57:34.476177,1776340654.476177,s,211.169689,s,258.1,mV
2026-04-16,13:57:34.735483,1776340654.735483,s,211.428995,s,258.1,mV
2026-04-16,13:57:34.976677,1776340654.976677,s,211.670189,s,258.1,mV
2026-04-16,13:57:35.235987,1776340655.235987,s,211.929499,s,214.3,mV
2026-04-16,13:57:35.477219,1776340655.477219,s,212.170731,s,214.3,mV
2026-04-16,13:57:35.736424,1776340655.736424,s,212.429936,s,166.9,mV
2026-04-16,13:57:35.977717,1776340655.977717,s,212.671229,s,166.9,mV
2026-04-16,13:57:36.236820,1776340656.23682,s,212.930332,s,78.5,mV
2026-04-16,13:57:36.478240,1776340656.47824,s,213.171752,s,78.5,mV
2026-04-16,13:57:36.737031,1776340656.737031,s,213.430543,s,78.5,mV
2026-04-16,13:57:36.978656,1776340656.978656,s,213.672168,s,33.2,mV
2026-04-16,13:57:37.237433,1776340657.237433,s,213.930945,s,33.2,mV
2026-04-16,13:57:37.479162,1776340657.479162,s,214.172674,s,33.4,mV
2026-04-16,13:57:37.737786,1776340657.737786,s,214.431298,s,33.4,mV
2026-04-16,13:57:37.979688,1776340657.979688,s,214.6732,s,85.2,mV
2026-04-16,13:57:38.238011,1776340658.238011,s,214.931523,s,85.2,mV
2026-04-16,13:57:38.479941,1776340658.479941,s,215.173453,s,85.2,mV
2026-04-16,13:57:38.738329,1776340658.738329,s,215.431841,s,172.1,mV
2026-04-16,13:57:38.980247,1776340658.980247,s,215.673759,s,172.1,mV
2026-04-16,13:57:39.238653,1776340659.238653,s,215.932165,s,211.3,mV
2026-04-16,13:57:39.480609,1776340659.480609,s,216.174121,s,211.3,mV
2026-04-16,13:57:39.738944,1776340659.738944,s,216.432456,s,258.6,mV
2026-04-16,13:57:39.981150,1776340659.98115,s,216.674662,s,258.6,mV
2026-04-16,13:57:40.239236,1776340660.239236,s,216.932748,s,258.6,mV
2026-04-16,13:57:40.481509,1776340660.481509,s,217.175021,s,251.2,mV
2026-04-16,13:57:40.739514,1776340660.739514,s,217.433026,s,251.2,mV
2026-04-16,13:57:40.981948,1776340660.981948,s,217.67546,s,177.2,mV
2026-04-16,13:57:41.239798,1776340661.239798,s,217.93331,s,177.2,mV
2026-04-16,13:57:41.482343,1776340661.482343,s,218.175855,s,177.2,mV
2026-04-16,13:57:41.739998,1776340661.739998,s,218.43351,s,97.1,mV
2026-04-16,13:57:41.982812,1776340661.982812,s,218.676324,s,97.1,mV
2026-04-16,13:57:42.240479,1776340662.240479,s,218.933991,s,60.0,mV
2026-04-16,13:57:42.483169,1776340662.483169,s,219.176681,s,60.0,mV
2026-04-16,13:57:42.740819,1776340662.740819,s,219.434331,s,31.7,mV
2026-04-16,13:57:42.983499,1776340662.983499,s,219.677011,s,31.7,mV
2026-04-16,13:57:43.241229,1776340663.241229,s,219.934741,s,31.7,mV
2026-04-16,13:57:43.483855,1776340663.483855,s,220.177367,s,70.2,mV
2026-04-16,13:57:43.741740,1776340663.74174,s,220.435252,s,70.2,mV
2026-04-16,13:57:43.984310,1776340663.98431,s,220.677822,s,149.1,mV
2026-04-16,13:57:44.242289,1776340664.242289,s,220.935801,s,149.1,mV
2026-04-16,13:57:44.484613,1776340664.484613,s,221.178125,s,149.1,mV
2026-04-16,13:57:44.742642,1776340664.742642,s,221.436154,s,196.3,mV
2026-04-16,13:57:44.984878,1776340664.984878,s,221.67839,s,196.3,mV
2026-04-16,13:57:45.242911,1776340665.242911,s,221.936423,s,257.1,mV
2026-04-16,13:57:45.485298,1776340665.485298,s,222.17881,s,257.1,mV
2026-04-16,13:57:45.743275,1776340665.743275,s,222.436787,s,237.8,mV
2026-04-16,13:57:45.985764,1776340665.985764,s,222.679276,s,237.8,mV
2026-04-16,13:57:46.243598,1776340666.243598,s,222.93711,s,237.8,mV
2026-04-16,13:57:46.486215,1776340666.486215,s,223.179727,s,202.3,mV
2026-04-16,13:57:46.744023,1776340666.744023,s,223.437535,s,202.3,mV
2026-04-16,13:57:46.986523,1776340666.986523,s,223.680035,s,106.5,mV
2026-04-16,13:57:47.244465,1776340667.244465,s,223.937977,s,106.5,mV
2026-04-16,13:57:47.486839,1776340667.486839,s,224.180351,s,106.5,mV
2026-04-16,13:57:47.744911,1776340667.744911,s,224.438423,s,39.7,mV
2026-04-16,13:57:47.987139,1776340667.987139,s,224.680651,s,39.7,mV
2026-04-16,13:57:48.245396,1776340668.245396,s,224.938908,s,41.4,mV
2026-04-16,13:57:48.487549,1776340668.487549,s,225.181061,s,41.4,mV
2026-04-16,13:57:48.745772,1776340668.745772,s,225.439284,s,71.7,mV
2026-04-16,13:57:48.987808,1776340668.987808,s,225.68132,s,71.7,mV
2026-04-16,13:57:49.245981,1776340669.245981,s,225.939493,s,71.7,mV
2026-04-16,13:57:49.488015,1776340669.488015,s,226.181527,s,165.8,mV
2026-04-16,13:57:49.746402,1776340669.746402,s,226.439914,s,165.8,mV
2026-04-16,13:57:49.988478,1776340669.988478,s,226.68199,s,217.5,mV
2026-04-16,13:57:50.246834,1776340670.246834,s,226.940346,s,217.5,mV
2026-04-16,13:57:50.488788,1776340670.488788,s,227.1823,s,217.5,mV
2026-04-16,13:57:50.747262,1776340670.747262,s,227.440774,s,257.0,mV
2026-04-16,13:57:50.989214,1776340670.989214,s,227.682726,s,257.0,mV
2026-04-16,13:57:51.247684,1776340671.247684,s,227.941196,s,213.9,mV
2026-04-16,13:57:51.489787,1776340671.489787,s,228.183299,s,213.9,mV
2026-04-16,13:57:51.747879,1776340671.747879,s,228.441391,s,213.9,mV
2026-04-16,13:57:51.990294,1776340671.990294,s,228.683806,s,178.9,mV
2026-04-16,13:57:52.248318,1776340672.248318,s,228.94183,s,178.9,mV
2026-04-16,13:57:52.490730,1776340672.49073,s,229.184242,s,88.9,mV
2026-04-16,13:57:52.748733,1776340672.748733,s,229.442245,s,88.9,mV
2026-04-16,13:57:52.991236,1776340672.991236,s,229.684748,s,34.9,mV
2026-04-16,13:57:53.249159,1776340673.249159,s,229.942671,s,34.9,mV
2026-04-16,13:57:53.491553,1776340673.491553,s,230.185065,s,34.9,mV
2026-04-16,13:57:53.749477,1776340673.749477,s,230.442989,s,27.8,mV
2026-04-16,13:57:53.991867,1776340673.991867,s,230.685379,s,27.8,mV
2026-04-16,13:57:54.249896,1776340674.249896,s,230.943408,s,71.1,mV
2026-04-16,13:57:54.492392,1776340674.492392,s,231.185904,s,71.1,mV
2026-04-16,13:57:54.750205,1776340674.750205,s,231.443717,s,71.1,mV
2026-04-16,13:57:54.992882,1776340674.992882,s,231.686394,s,155.4,mV
2026-04-16,13:57:55.250510,1776340675.25051,s,231.944022,s,155.4,mV
2026-04-16,13:57:55.493313,1776340675.493313,s,232.186825,s,228.8,mV
2026-04-16,13:57:55.750818,1776340675.750818,s,232.44433,s,228.8,mV
2026-04-16,13:57:55.993757,1776340675.993757,s,232.687269,s,250.2,mV
2026-04-16,13:57:56.251010,1776340676.25101,s,232.944522,s,250.2,mV
2026-04-16,13:57:56.494189,1776340676.494189,s,233.187701,s,250.2,mV
2026-04-16,13:57:56.751469,1776340676.751469,s,233.444981,s,245.1,mV
2026-04-16,13:57:56.994618,1776340676.994618,s,233.68813,s,245.1,mV
2026-04-16,13:57:57.252056,1776340677.252056,s,233.945568,s,177.9,mV
2026-04-16,13:57:57.495063,1776340677.495063,s,234.188575,s,177.9,mV
2026-04-16,13:57:57.752381,1776340677.752381,s,234.445893,s,91.6,mV
2026-04-16,13:57:57.995491,1776340677.995491,s,234.689003,s,91.6,mV
2026-04-16,13:57:58.252696,1776340678.252696,s,234.946208,s,91.6,mV
2026-04-16,13:57:58.495904,1776340678.495904,s,235.189416,s,55.1,mV
2026-04-16,13:57:58.753201,1776340678.753201,s,235.446713,s,55.1,mV
2026-04-16,13:57:58.996261,1776340678.996261,s,235.689773,s,29.7,mV
2026-04-16,13:57:59.253670,1776340679.25367,s,235.947182,s,29.7,mV
2026-04-16,13:57:59.496567,1776340679.496567,s,236.190079,s,29.7,mV
2026-04-16,13:57:59.754152,1776340679.754152,s,236.447664,s,54.9,mV
2026-04-16,13:57:59.997016,1776340679.997016,s,236.690528,s,54.9,mV
2026-04-16,13:58:00.254608,1776340680.254608,s,236.94812,s,84.9,mV
2026-04-16,13:58:00.497430,1776340680.49743,s,237.190942,s,84.9,mV
2026-04-16,13:58:00.755108,1776340680.755108,s,237.44862,s,183.1,mV
2026-04-16,13:58:00.997848,1776340680.997848,s,237.69136,s,183.1,mV
2026-04-16,13:58:01.255560,1776340681.25556,s,237.949072,s,183.1,mV
2026-04-16,13:58:01.498262,1776340681.498262,s,238.191774,s,254.3,mV
2026-04-16,13:58:01.756031,1776340681.756031,s,238.449543,s,254.3,mV
2026-04-16,13:58:01.998678,1776340681.998678,s,238.69219,s,265.9,mV
2026-04-16,13:58:02.256509,1776340682.256509,s,238.950021,s,265.9,mV
2026-04-16,13:58:02.498926,1776340682.498926,s,239.192438,s,265.9,mV
2026-04-16,13:58:02.756927,1776340682.756927,s,239.450439,s,223.0,mV
2026-04-16,13:58:02.999221,1776340682.999221,s,239.692733,s,223.0,mV
2026-04-16,13:58:03.257391,1776340683.257391,s,239.950903,s,223.0,mV
2026-04-16,13:58:03.499593,1776340683.499593,s,240.193105,s,223.0,mV
2026-04-16,13:58:03.757804,1776340683.757804,s,240.451316,s,75.0,mV
2026-04-16,13:58:04.000219,1776340684.000219,s,240.693731,s,75.0,mV
2026-04-16,13:58:04.258245,1776340684.258245,s,240.951757,s,75.0,mV
2026-04-16,13:58:04.500682,1776340684.500682,s,241.194194,s,44.9,mV
2026-04-16,13:58:04.758710,1776340684.75871,s,241.452222,s,44.9,mV
2026-04-16,13:58:05.001174,1776340685.001174,s,241.694686,s,43.4,mV
2026-04-16,13:58:05.259158,1776340685.259158,s,241.95267,s,43.4,mV
2026-04-16,13:58:05.501521,1776340685.501521,s,242.195033,s,112.7,mV
2026-04-16,13:58:05.759573,1776340685.759573,s,242.453085,s,112.7,mV
2026-04-16,13:58:06.002002,1776340686.002002,s,242.695514,s,112.7,mV
2026-04-16,13:58:06.259989,1776340686.259989,s,242.953501,s,203.9,mV
2026-04-16,13:58:06.502514,1776340686.502514,s,243.196026,s,203.9,mV
2026-04-16,13:58:06.760374,1776340686.760374,s,243.453886,s,239.6,mV
2026-04-16,13:58:07.003019,1776340687.003019,s,243.696531,s,239.6,mV
2026-04-16,13:58:07.260679,1776340687.260679,s,243.954191,s,266.9,mV
2026-04-16,13:58:07.503555,1776340687.503555,s,244.197067,s,266.9,mV
2026-04-16,13:58:07.760885,1776340687.760885,s,244.454397,s,266.9,mV
2026-04-16,13:58:08.003809,1776340688.003809,s,244.697321,s,221.5,mV
2026-04-16,13:58:08.261096,1776340688.261096,s,244.954608,s,221.5,mV
2026-04-16,13:58:08.504199,1776340688.504199,s,245.197711,s,221.5,mV
2026-04-16,13:58:08.761405,1776340688.761405,s,245.454917,s,143.7,mV
2026-04-16,13:58:09.004552,1776340689.004552,s,245.698064,s,143.7,mV
2026-04-16,13:58:09.261674,1776340689.261674,s,245.955186,s,101.4,mV
2026-04-16,13:58:09.504882,1776340689.504882,s,246.198394,s,101.4,mV
2026-04-16,13:58:09.761881,1776340689.761881,s,246.455393,s,34.8,mV
2026-04-16,13:58:10.005096,1776340690.005096,s,246.698608,s,34.8,mV
2026-04-16,13:58:10.262102,1776340690.262102,s,246.955614,s,34.8,mV
2026-04-16,13:58:10.505494,1776340690.505494,s,247.199006,s,41.4,mV
2026-04-16,13:58:10.762390,1776340690.76239,s,247.455902,s,41.4,mV
2026-04-16,13:58:11.005922,1776340691.005922,s,247.699434,s,70.2,mV
2026-04-16,13:58:11.262706,1776340691.262706,s,247.956218,s,70.2,mV
2026-04-16,13:58:11.506295,1776340691.506295,s,248.199807,s,70.2,mV
2026-04-16,13:58:11.762933,1776340691.762933,s,248.456445,s,144.6,mV
2026-04-16,13:58:12.006739,1776340692.006739,s,248.700251,s,144.6,mV
2026-04-16,13:58:12.263148,1776340692.263148,s,248.95666,s,218.2,mV
2026-04-16,13:58:12.507194,1776340692.507194,s,249.200706,s,218.2,mV
2026-04-16,13:58:12.763414,1776340692.763414,s,249.456926,s,248.5,mV
2026-04-16,13:58:13.007568,1776340693.007568,s,249.70108,s,248.5,mV
2026-04-16,13:58:13.263880,1776340693.26388,s,249.957392,s,248.5,mV
2026-04-16,13:58:13.507847,1776340693.507847,s,250.201359,s,252.5,mV
2026-04-16,13:58:13.764154,1776340693.764154,s,250.457666,s,252.5,mV
2026-04-16,13:58:14.008347,1776340694.008347,s,250.701859,s,197.7,mV
2026-04-16,13:58:14.264422,1776340694.264422,s,250.957934,s,197.7,mV
2026-04-16,13:58:14.508680,1776340694.50868,s,251.202192,s,197.7,mV
2026-04-16,13:58:14.764907,1776340694.764907,s,251.458419,s,115.8,mV
2026-04-16,13:58:15.008943,1776340695.008943,s,251.702455,s,115.8,mV
2026-04-16,13:58:15.265205,1776340695.265205,s,251.958717,s,49.3,mV
2026-04-16,13:58:15.509264,1776340695.509264,s,252.202776,s,49.3,mV
2026-04-16,13:58:15.765422,1776340695.765422,s,252.458934,s,30.4,mV
2026-04-16,13:58:16.009575,1776340696.009575,s,252.703087,s,30.4,mV
2026-04-16,13:58:16.265734,1776340696.265734,s,252.959246,s,30.4,mV
2026-04-16,13:58:16.510024,1776340696.510024,s,253.203536,s,41.5,mV
2026-04-16,13:58:16.766281,1776340696.766281,s,253.459793,s,41.5,mV
2026-04-16,13:58:17.010475,1776340697.010475,s,253.703987,s,106.2,mV
2026-04-16,13:58:17.266761,1776340697.266761,s,253.960273,s,106.2,mV
