Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,F,
2026-05-12,15:26:50.306978,1778592410.306978,s,185.655277,s,17054,
2026-05-12,15:26:50.556542,1778592410.556542,s,185.904841,s,17047,
2026-05-12,15:26:50.807182,1778592410.807182,s,186.155481,s,17051,
2026-05-12,15:26:51.057032,1778592411.057032,s,186.405331,s,17072,
2026-05-12,15:26:51.307493,1778592411.307493,s,186.655792,s,17067,
2026-05-12,15:26:51.557465,1778592411.557465,s,186.905764,s,17074,
2026-05-12,15:26:51.807752,1778592411.807752,s,187.156051,s,17084,
2026-05-12,15:26:52.057881,1778592412.057881,s,187.40618,s,17102,
2026-05-12,15:26:52.308111,1778592412.308111,s,187.65641,s,17093,
2026-05-12,15:26:52.558299,1778592412.558299,s,187.906598,s,17108,
2026-05-12,15:26:52.808481,1778592412.808481,s,188.15678,s,17117,
2026-05-12,15:26:53.058737,1778592413.058737,s,188.407036,s,17125,
2026-05-12,15:26:53.308726,1778592413.308726,s,188.657025,s,17127,
2026-05-12,15:26:53.559103,1778592413.559103,s,188.907402,s,17133,
2026-05-12,15:26:53.809064,1778592413.809064,s,189.157363,s,17137,
2026-05-12,15:26:54.059437,1778592414.059437,s,189.407736,s,17140,
2026-05-12,15:26:54.309533,1778592414.309533,s,189.657832,s,17156,
2026-05-12,15:26:54.559777,1778592414.559777,s,189.908076,s,17160,
2026-05-12,15:26:54.809987,1778592414.809987,s,190.158286,s,17164,
2026-05-12,15:26:55.060118,1778592415.060118,s,190.408417,s,17168,
2026-05-12,15:26:55.310477,1778592415.310477,s,190.658776,s,17178,
2026-05-12,15:26:55.560459,1778592415.560459,s,190.908758,s,17188,
2026-05-12,15:26:55.810934,1778592415.810934,s,191.159233,s,17184,
2026-05-12,15:26:56.060715,1778592416.060715,s,191.409014,s,17197,
2026-05-12,15:26:56.311399,1778592416.311399,s,191.659698,s,17199,
2026-05-12,15:26:56.561059,1778592416.561059,s,191.909358,s,17205,
2026-05-12,15:26:56.811948,1778592416.811948,s,192.160247,s,17212,
2026-05-12,15:26:57.061292,1778592417.061292,s,192.409591,s,17217,
2026-05-12,15:26:57.312437,1778592417.312437,s,192.660736,s,17219,
2026-05-12,15:26:57.561567,1778592417.561567,s,192.909866,s,17230,
2026-05-12,15:26:57.812912,1778592417.812912,s,193.161211,s,17242,
2026-05-12,15:26:58.061781,1778592418.061781,s,193.41008,s,17236,
2026-05-12,15:26:58.313460,1778592418.31346,s,193.661759,s,17249,
2026-05-12,15:26:58.562398,1778592418.562398,s,193.910697,s,17246,
2026-05-12,15:26:58.813979,1778592418.813979,s,194.162278,s,17252,
2026-05-12,15:26:59.062654,1778592419.062654,s,194.410953,s,17265,
2026-05-12,15:26:59.314428,1778592419.314428,s,194.662727,s,17265,
2026-05-12,15:26:59.563151,1778592419.563151,s,194.91145,s,17277,
2026-05-12,15:26:59.814846,1778592419.814846,s,195.163145,s,17276,
2026-05-12,15:27:00.063636,1778592420.063636,s,195.411935,s,17286,
2026-05-12,15:27:00.315273,1778592420.315273,s,195.663572,s,17291,
2026-05-12,15:27:00.564140,1778592420.56414,s,195.912439,s,17294,
2026-05-12,15:27:00.815718,1778592420.815718,s,196.164017,s,17306,
2026-05-12,15:27:01.064689,1778592421.064689,s,196.412988,s,17303,
2026-05-12,15:27:01.316056,1778592421.316056,s,196.664355,s,17307,
2026-05-12,15:27:01.565189,1778592421.565189,s,196.913488,s,17315,
2026-05-12,15:27:01.816410,1778592421.81641,s,197.164709,s,17322,
2026-05-12,15:27:02.065486,1778592422.065486,s,197.413785,s,17337,
2026-05-12,15:27:02.316647,1778592422.316647,s,197.664946,s,17321,
2026-05-12,15:27:02.565970,1778592422.56597,s,197.914269,s,17336,
2026-05-12,15:27:02.816962,1778592422.816962,s,198.165261,s,17346,
2026-05-12,15:27:03.066379,1778592423.066379,s,198.414678,s,17345,
2026-05-12,15:27:03.317298,1778592423.317298,s,198.665597,s,17352,
2026-05-12,15:27:03.566849,1778592423.566849,s,198.915148,s,17359,
2026-05-12,15:27:03.817538,1778592423.817538,s,199.165837,s,17354,
2026-05-12,15:27:04.067372,1778592424.067372,s,199.415671,s,17353,
2026-05-12,15:27:04.317794,1778592424.317794,s,199.666093,s,17359,
2026-05-12,15:27:04.567849,1778592424.567849,s,199.916148,s,17375,
2026-05-12,15:27:04.818028,1778592424.818028,s,200.166327,s,17369,
2026-05-12,15:27:05.068375,1778592425.068375,s,200.416674,s,17385,
2026-05-12,15:27:05.318537,1778592425.318537,s,200.666836,s,17395,
2026-05-12,15:27:05.568897,1778592425.568897,s,200.917196,s,17405,
2026-05-12,15:27:05.819073,1778592425.819073,s,201.167372,s,17405,
2026-05-12,15:27:06.069267,1778592426.069267,s,201.417566,s,17410,
2026-05-12,15:27:06.319596,1778592426.319596,s,201.667895,s,17412,
2026-05-12,15:27:06.569711,1778592426.569711,s,201.91801,s,17417,
2026-05-12,15:27:06.820074,1778592426.820074,s,202.168373,s,17423,
2026-05-12,15:27:07.070117,1778592427.070117,s,202.418416,s,17430,
2026-05-12,15:27:07.320620,1778592427.32062,s,202.668919,s,17440,
2026-05-12,15:27:07.570526,1778592427.570526,s,202.918825,s,17443,
2026-05-12,15:27:07.821084,1778592427.821084,s,203.169383,s,17463,
2026-05-12,15:27:08.070840,1778592428.07084,s,203.419139,s,17459,
2026-05-12,15:27:08.321600,1778592428.3216,s,203.669899,s,17455,
2026-05-12,15:27:08.571256,1778592428.571256,s,203.919555,s,17463,
2026-05-12,15:27:08.822106,1778592428.822106,s,204.170405,s,17469,
2026-05-12,15:27:09.071542,1778592429.071542,s,204.419841,s,17464,
2026-05-12,15:27:09.322623,1778592429.322623,s,204.670922,s,17484,
2026-05-12,15:27:09.571886,1778592429.571886,s,204.920185,s,17493,
2026-05-12,15:27:09.823060,1778592429.82306,s,205.171359,s,17495,
2026-05-12,15:27:10.072261,1778592430.072261,s,205.42056,s,17502,
2026-05-12,15:27:10.323508,1778592430.323508,s,205.671807,s,17513,
2026-05-12,15:27:10.572707,1778592430.572707,s,205.921006,s,17512,
2026-05-12,15:27:10.824040,1778592430.82404,s,206.172339,s,17522,
2026-05-12,15:27:11.073042,1778592431.073042,s,206.421341,s,17519,
2026-05-12,15:27:11.324505,1778592431.324505,s,206.672804,s,17531,
2026-05-12,15:27:11.573481,1778592431.573481,s,206.92178,s,17529,
2026-05-12,15:27:11.825002,1778592431.825002,s,207.173301,s,17540,
2026-05-12,15:27:12.073772,1778592432.073772,s,207.422071,s,17553,
2026-05-12,15:27:12.325514,1778592432.325514,s,207.673813,s,17548,
2026-05-12,15:27:12.574119,1778592432.574119,s,207.922418,s,17560,
2026-05-12,15:27:12.825991,1778592432.825991,s,208.17429,s,17571,
2026-05-12,15:27:13.074505,1778592433.074505,s,208.422804,s,17577,
2026-05-12,15:27:13.326451,1778592433.326451,s,208.67475,s,17576,
2026-05-12,15:27:13.575025,1778592433.575025,s,208.923324,s,17587,
2026-05-12,15:27:13.826965,1778592433.826965,s,209.175264,s,17585,
2026-05-12,15:27:14.075466,1778592434.075466,s,209.423765,s,17585,
2026-05-12,15:27:14.327451,1778592434.327451,s,209.67575,s,17596,
2026-05-12,15:27:14.575757,1778592434.575757,s,209.924056,s,17609,
2026-05-12,15:27:14.827879,1778592434.827879,s,210.176178,s,17599,
2026-05-12,15:27:15.076100,1778592435.0761,s,210.424399,s,17619,
2026-05-12,15:27:15.328308,1778592435.328308,s,210.676607,s,17617,
2026-05-12,15:27:15.576455,1778592435.576455,s,210.924754,s,17628,
2026-05-12,15:27:15.828758,1778592435.828758,s,211.177057,s,17625,
2026-05-12,15:27:16.076704,1778592436.076704,s,211.425003,s,17626,
2026-05-12,15:27:16.329217,1778592436.329217,s,211.677516,s,17555,
2026-05-12,15:27:16.577173,1778592436.577173,s,211.925472,s,16629,
2026-05-12,15:27:16.829479,1778592436.829479,s,212.177778,s,16084,
2026-05-12,15:27:17.077673,1778592437.077673,s,212.425972,s,15338,
2026-05-12,15:27:17.329713,1778592437.329713,s,212.678012,s,14785,
2026-05-12,15:27:17.578146,1778592437.578146,s,212.926445,s,14066,
2026-05-12,15:27:17.830040,1778592437.83004,s,213.178339,s,13709,
2026-05-12,15:27:18.078677,1778592438.078677,s,213.426976,s,12810,
2026-05-12,15:27:18.330371,1778592438.330371,s,213.67867,s,12448,
2026-05-12,15:27:18.579178,1778592438.579178,s,213.927477,s,11586,
2026-05-12,15:27:18.830600,1778592438.8306,s,214.178899,s,11240,
2026-05-12,15:27:19.079666,1778592439.079666,s,214.427965,s,10392,
2026-05-12,15:27:19.330826,1778592439.330826,s,214.679125,s,10048,
2026-05-12,15:27:19.580096,1778592439.580096,s,214.928395,s,9389,
2026-05-12,15:27:19.831147,1778592439.831147,s,215.179446,s,8869,
2026-05-12,15:27:20.080634,1778592440.080634,s,215.428933,s,8199,
2026-05-12,15:27:20.331429,1778592440.331429,s,215.679728,s,7706,
2026-05-12,15:27:20.581107,1778592440.581107,s,215.929406,s,7043,
2026-05-12,15:27:20.831895,1778592440.831895,s,216.180194,s,6552,
2026-05-12,15:27:21.081599,1778592441.081599,s,216.429898,s,5907,
2026-05-12,15:27:21.332383,1778592441.332383,s,216.680682,s,5431,
2026-05-12,15:27:21.582155,1778592441.582155,s,216.930454,s,4792,
2026-05-12,15:27:21.832940,1778592441.83294,s,217.181239,s,4330,
2026-05-12,15:27:22.082451,1778592442.082451,s,217.43075,s,3717,
2026-05-12,15:27:22.333429,1778592442.333429,s,217.681728,s,3250,
2026-05-12,15:27:22.582891,1778592442.582891,s,217.93119,s,2660,
2026-05-12,15:27:22.833959,1778592442.833959,s,218.182258,s,2224,
2026-05-12,15:27:23.083318,1778592443.083318,s,218.431617,s,1644,
2026-05-12,15:27:23.334471,1778592443.334471,s,218.68277,s,1220,
2026-05-12,15:27:23.583755,1778592443.583755,s,218.932054,s,1673,
2026-05-12,15:27:23.835023,1778592443.835023,s,219.183322,s,2209,
2026-05-12,15:27:24.084082,1778592444.084082,s,219.432381,s,2919,
2026-05-12,15:27:24.335494,1778592444.335494,s,219.683793,s,3420,
2026-05-12,15:27:24.584439,1778592444.584439,s,219.932738,s,4098,
2026-05-12,15:27:24.836020,1778592444.83602,s,220.184319,s,4593,
2026-05-12,15:27:25.084693,1778592445.084693,s,220.432992,s,5281,
2026-05-12,15:27:25.336276,1778592445.336276,s,220.684575,s,5790,
2026-05-12,15:27:25.585046,1778592445.585046,s,220.933345,s,6466,
2026-05-12,15:27:25.836547,1778592445.836547,s,221.184846,s,6953,
2026-05-12,15:27:26.085410,1778592446.08541,s,221.433709,s,7617,
2026-05-12,15:27:26.337108,1778592446.337108,s,221.685407,s,8121,
2026-05-12,15:27:26.585658,1778592446.585658,s,221.933957,s,8777,
2026-05-12,15:27:26.837614,1778592446.837614,s,222.185913,s,9269,
2026-05-12,15:27:27.086019,1778592447.086019,s,222.434318,s,9936,
2026-05-12,15:27:27.337952,1778592447.337952,s,222.686251,s,10418,
2026-05-12,15:27:27.586398,1778592447.586398,s,222.934697,s,11074,
2026-05-12,15:27:27.838282,1778592447.838282,s,223.186581,s,11559,
2026-05-12,15:27:28.086648,1778592448.086648,s,223.434947,s,12213,
2026-05-12,15:27:28.338833,1778592448.338833,s,223.687132,s,12686,
2026-05-12,15:27:28.586992,1778592448.586992,s,223.935291,s,13336,
2026-05-12,15:27:28.839320,1778592448.83932,s,224.187619,s,13656,
2026-05-12,15:27:29.087497,1778592449.087497,s,224.435796,s,14434,
2026-05-12,15:27:29.339810,1778592449.33981,s,224.688109,s,14742,
2026-05-12,15:27:29.588048,1778592449.588048,s,224.936347,s,15504,
2026-05-12,15:27:29.840248,1778592449.840248,s,225.188547,s,15802,
2026-05-12,15:27:30.088545,1778592450.088545,s,225.436844,s,16509,
2026-05-12,15:27:30.340734,1778592450.340734,s,225.689033,s,16770,
2026-05-12,15:27:30.589117,1778592450.589117,s,225.937416,s,17278,
2026-05-12,15:27:30.841214,1778592450.841214,s,226.189513,s,17426,
2026-05-12,15:27:31.089636,1778592451.089636,s,226.437935,s,17607,
2026-05-12,15:27:31.341665,1778592451.341665,s,226.689964,s,17696,
2026-05-12,15:27:31.590160,1778592451.59016,s,226.938459,s,17743,
2026-05-12,15:27:31.842127,1778592451.842127,s,227.190426,s,17773,
2026-05-12,15:27:32.090689,1778592452.090689,s,227.438988,s,17793,
2026-05-12,15:27:32.342507,1778592452.342507,s,227.690806,s,17788,
2026-05-12,15:27:32.591194,1778592452.591194,s,227.939493,s,17801,
2026-05-12,15:27:32.842918,1778592452.842918,s,228.191217,s,17801,
2026-05-12,15:27:33.091665,1778592453.091665,s,228.439964,s,17804,
2026-05-12,15:27:33.343263,1778592453.343263,s,228.691562,s,17801,
2026-05-12,15:27:33.592131,1778592453.592131,s,228.94043,s,17801,
2026-05-12,15:27:33.843543,1778592453.843543,s,229.191842,s,17819,
2026-05-12,15:27:34.092634,1778592454.092634,s,229.440933,s,17812,
2026-05-12,15:27:34.343889,1778592454.343889,s,229.692188,s,17811,
2026-05-12,15:27:34.593129,1778592454.593129,s,229.941428,s,17822,
2026-05-12,15:27:34.844200,1778592454.8442,s,230.192499,s,17820,
2026-05-12,15:27:35.093661,1778592455.093661,s,230.44196,s,17828,
2026-05-12,15:27:35.344388,1778592455.344388,s,230.692687,s,17835,
2026-05-12,15:27:35.594148,1778592455.594148,s,230.942447,s,17842,
2026-05-12,15:27:35.844667,1778592455.844667,s,231.192966,s,17836,
2026-05-12,15:27:36.094630,1778592456.09463,s,231.442929,s,17843,
2026-05-12,15:27:36.345142,1778592456.345142,s,231.693441,s,17858,
2026-05-12,15:27:36.595100,1778592456.5951,s,231.943399,s,17855,
2026-05-12,15:27:36.845592,1778592456.845592,s,232.193891,s,17856,
2026-05-12,15:27:37.095592,1778592457.095592,s,232.443891,s,17862,
2026-05-12,15:27:37.346177,1778592457.346177,s,232.694476,s,17870,
2026-05-12,15:27:37.596073,1778592457.596073,s,232.944372,s,17873,
2026-05-12,15:27:37.846557,1778592457.846557,s,233.194856,s,17876,
2026-05-12,15:27:38.096511,1778592458.096511,s,233.44481,s,17886,
2026-05-12,15:27:38.346974,1778592458.346974,s,233.695273,s,17880,
2026-05-12,15:27:38.596944,1778592458.596944,s,233.945243,s,17885,
2026-05-12,15:27:38.847414,1778592458.847414,s,234.195713,s,17894,
2026-05-12,15:27:39.097373,1778592459.097373,s,234.445672,s,17899,
2026-05-12,15:27:39.347843,1778592459.347843,s,234.696142,s,17904,
2026-05-12,15:27:39.597610,1778592459.59761,s,234.945909,s,17904,
2026-05-12,15:27:39.848258,1778592459.848258,s,235.196557,s,17917,
2026-05-12,15:27:40.097954,1778592460.097954,s,235.446253,s,17904,
2026-05-12,15:27:40.348715,1778592460.348715,s,235.697014,s,17921,
2026-05-12,15:27:40.598284,1778592460.598284,s,235.946583,s,17919,
2026-05-12,15:27:40.849128,1778592460.849128,s,236.197427,s,17930,
2026-05-12,15:27:41.098543,1778592461.098543,s,236.446842,s,17933,
2026-05-12,15:27:41.349525,1778592461.349525,s,236.697824,s,17932,
2026-05-12,15:27:41.598915,1778592461.598915,s,236.947214,s,17942,
2026-05-12,15:27:41.849999,1778592461.849999,s,237.198298,s,17941,
2026-05-12,15:27:42.099248,1778592462.099248,s,237.447547,s,17942,
2026-05-12,15:27:42.350509,1778592462.350509,s,237.698808,s,17952,
2026-05-12,15:27:42.599571,1778592462.599571,s,237.94787,s,17953,
2026-05-12,15:27:42.850999,1778592462.850999,s,238.199298,s,17955,
2026-05-12,15:27:43.099812,1778592463.099812,s,238.448111,s,17961,
2026-05-12,15:27:43.351466,1778592463.351466,s,238.699765,s,17979,
2026-05-12,15:27:43.600092,1778592463.600092,s,238.948391,s,17966,
2026-05-12,15:27:43.851974,1778592463.851974,s,239.200273,s,17992,
2026-05-12,15:27:44.100790,1778592464.10079,s,239.449089,s,17984,
2026-05-12,15:27:44.352417,1778592464.352417,s,239.700716,s,17990,
2026-05-12,15:27:44.601318,1778592464.601318,s,239.949617,s,17993,
2026-05-12,15:27:44.852843,1778592464.852843,s,240.201142,s,18007,
2026-05-12,15:27:45.101569,1778592465.101569,s,240.449868,s,17995,
2026-05-12,15:27:45.353262,1778592465.353262,s,240.701561,s,18006,
2026-05-12,15:27:45.601938,1778592465.601938,s,240.950237,s,18015,
2026-05-12,15:27:45.853706,1778592465.853706,s,241.202005,s,18024,
2026-05-12,15:27:46.102478,1778592466.102478,s,241.450777,s,18020,
2026-05-12,15:27:46.354132,1778592466.354132,s,241.702431,s,18025,
2026-05-12,15:27:46.602956,1778592466.602956,s,241.951255,s,18036,
2026-05-12,15:27:46.854462,1778592466.854462,s,242.202761,s,18029,
2026-05-12,15:27:47.103404,1778592467.103404,s,242.451703,s,18041,
2026-05-12,15:27:47.354696,1778592467.354696,s,242.702995,s,18050,
2026-05-12,15:27:47.603981,1778592467.603981,s,242.95228,s,18041,
2026-05-12,15:27:47.855060,1778592467.85506,s,243.203359,s,18056,
2026-05-12,15:27:48.104511,1778592468.104511,s,243.45281,s,18072,
2026-05-12,15:27:48.355405,1778592468.355405,s,243.703704,s,18068,
2026-05-12,15:27:48.605034,1778592468.605034,s,243.953333,s,18074,
2026-05-12,15:27:48.855638,1778592468.855638,s,244.203937,s,18072,
2026-05-12,15:27:49.105555,1778592469.105555,s,244.453854,s,18096,
2026-05-12,15:27:49.355909,1778592469.355909,s,244.704208,s,18088,
2026-05-12,15:27:49.606055,1778592469.606055,s,244.954354,s,18098,
2026-05-12,15:27:49.856360,1778592469.85636,s,245.204659,s,18099,
2026-05-12,15:27:50.106538,1778592470.106538,s,245.454837,s,18108,
2026-05-12,15:27:50.356654,1778592470.356654,s,245.704953,s,18109,
2026-05-12,15:27:50.606882,1778592470.606882,s,245.955181,s,18125,
2026-05-12,15:27:50.857164,1778592470.857164,s,246.205463,s,18128,
2026-05-12,15:27:51.107370,1778592471.10737,s,246.455669,s,18126,
2026-05-12,15:27:51.357864,1778592471.357864,s,246.706163,s,18140,
2026-05-12,15:27:51.607846,1778592471.607846,s,246.956145,s,18148,
2026-05-12,15:27:51.858401,1778592471.858401,s,247.2067,s,18142,
2026-05-12,15:27:52.108267,1778592472.108267,s,247.456566,s,18149,
2026-05-12,15:27:52.358907,1778592472.358907,s,247.707206,s,18164,
2026-05-12,15:27:52.608706,1778592472.608706,s,247.957005,s,18162,
2026-05-12,15:27:52.859404,1778592472.859404,s,248.207703,s,18161,
2026-05-12,15:27:53.109179,1778592473.109179,s,248.457478,s,18173,
2026-05-12,15:27:53.359905,1778592473.359905,s,248.708204,s,18182,
2026-05-12,15:27:53.609614,1778592473.609614,s,248.957913,s,18174,
2026-05-12,15:27:53.860432,1778592473.860432,s,249.208731,s,18192,
2026-05-12,15:27:54.109949,1778592474.109949,s,249.458248,s,18188,
2026-05-12,15:27:54.360895,1778592474.360895,s,249.709194,s,18201,
2026-05-12,15:27:54.610288,1778592474.610288,s,249.958587,s,18195,
2026-05-12,15:27:54.861373,1778592474.861373,s,250.209672,s,18207,
2026-05-12,15:27:55.110599,1778592475.110599,s,250.458898,s,18200,
2026-05-12,15:27:55.361860,1778592475.36186,s,250.710159,s,18218,
2026-05-12,15:27:55.610941,1778592475.610941,s,250.95924,s,18223,
2026-05-12,15:27:55.862415,1778592475.862415,s,251.210714,s,18235,
2026-05-12,15:27:56.111364,1778592476.111364,s,251.459663,s,18225,
2026-05-12,15:27:56.362889,1778592476.362889,s,251.711188,s,18237,
2026-05-12,15:27:56.611748,1778592476.611748,s,251.960047,s,18243,
2026-05-12,15:27:56.863383,1778592476.863383,s,252.211682,s,18233,
2026-05-12,15:27:57.112006,1778592477.112006,s,252.460305,s,18248,
2026-05-12,15:27:57.363848,1778592477.363848,s,252.712147,s,18261,
2026-05-12,15:27:57.612300,1778592477.6123,s,252.960599,s,18260,
2026-05-12,15:27:57.864316,1778592477.864316,s,253.212615,s,18267,
2026-05-12,15:27:58.112799,1778592478.112799,s,253.461098,s,18280,
2026-05-12,15:27:58.364808,1778592478.364808,s,253.713107,s,18284,
2026-05-12,15:27:58.613287,1778592478.613287,s,253.961586,s,18289,
2026-05-12,15:27:58.865319,1778592478.865319,s,254.213618,s,18289,
2026-05-12,15:27:59.113818,1778592479.113818,s,254.462117,s,18301,
2026-05-12,15:27:59.365804,1778592479.365804,s,254.714103,s,18290,
2026-05-12,15:27:59.614322,1778592479.614322,s,254.962621,s,18304,
2026-05-12,15:27:59.866237,1778592479.866237,s,255.214536,s,18304,
2026-05-12,15:28:00.114809,1778592480.114809,s,255.463108,s,18313,
2026-05-12,15:28:00.366676,1778592480.366676,s,255.714975,s,18309,
2026-05-12,15:28:00.615256,1778592480.615256,s,255.963555,s,18326,
2026-05-12,15:28:00.867097,1778592480.867097,s,256.215396,s,18330,
2026-05-12,15:28:01.115518,1778592481.115518,s,256.463817,s,18334,
2026-05-12,15:28:01.367438,1778592481.367438,s,256.715737,s,18333,
2026-05-12,15:28:01.616021,1778592481.616021,s,256.96432,s,18347,
2026-05-12,15:28:01.867684,1778592481.867684,s,257.215983,s,18348,
2026-05-12,15:28:02.116482,1778592482.116482,s,257.464781,s,18357,
2026-05-12,15:28:02.368001,1778592482.368001,s,257.7163,s,18362,
2026-05-12,15:28:02.616962,1778592482.616962,s,257.965261,s,18357,
2026-05-12,15:28:02.868333,1778592482.868333,s,258.216632,s,18365,
2026-05-12,15:28:03.117438,1778592483.117438,s,258.465737,s,18369,
2026-05-12,15:28:03.368594,1778592483.368594,s,258.716893,s,18385,
2026-05-12,15:28:03.617911,1778592483.617911,s,258.96621,s,18383,
2026-05-12,15:28:03.868866,1778592483.868866,s,259.217165,s,18393,
2026-05-12,15:28:04.118369,1778592484.118369,s,259.466668,s,18406,
2026-05-12,15:28:04.369153,1778592484.369153,s,259.717452,s,18401,
2026-05-12,15:28:04.618886,1778592484.618886,s,259.967185,s,18399,
2026-05-12,15:28:04.869368,1778592484.869368,s,260.217667,s,18412,
2026-05-12,15:28:05.119384,1778592485.119384,s,260.467683,s,18408,
2026-05-12,15:28:05.369613,1778592485.369613,s,260.717912,s,18422,
2026-05-12,15:28:05.619901,1778592485.619901,s,260.9682,s,18425,
2026-05-12,15:28:05.870117,1778592485.870117,s,261.218416,s,18435,
2026-05-12,15:28:06.120383,1778592486.120383,s,261.468682,s,18423,
2026-05-12,15:28:06.370656,1778592486.370656,s,261.718955,s,18438,
2026-05-12,15:28:06.620815,1778592486.620815,s,261.969114,s,18441,
2026-05-12,15:28:06.871047,1778592486.871047,s,262.219346,s,18452,
2026-05-12,15:28:07.121246,1778592487.121246,s,262.469545,s,18448,
2026-05-12,15:28:07.371594,1778592487.371594,s,262.719893,s,18461,
2026-05-12,15:28:07.621692,1778592487.621692,s,262.969991,s,18456,
2026-05-12,15:28:07.872113,1778592487.872113,s,263.220412,s,18469,
2026-05-12,15:28:08.122128,1778592488.122128,s,263.470427,s,18479,
2026-05-12,15:28:08.372651,1778592488.372651,s,263.72095,s,18487,
2026-05-12,15:28:08.622474,1778592488.622474,s,263.970773,s,18480,
2026-05-12,15:28:08.873215,1778592488.873215,s,264.221514,s,18484,
2026-05-12,15:28:09.122803,1778592489.122803,s,264.471102,s,18486,
2026-05-12,15:28:09.373695,1778592489.373695,s,264.721994,s,18489,
2026-05-12,15:28:09.623132,1778592489.623132,s,264.971431,s,18501,
2026-05-12,15:28:09.874140,1778592489.87414,s,265.222439,s,18508,
2026-05-12,15:28:10.123454,1778592490.123454,s,265.471753,s,18500,
2026-05-12,15:28:10.374648,1778592490.374648,s,265.722947,s,18505,
2026-05-12,15:28:10.623706,1778592490.623706,s,265.972005,s,18520,
2026-05-12,15:28:10.875158,1778592490.875158,s,266.223457,s,18524,
2026-05-12,15:28:11.124031,1778592491.124031,s,266.47233,s,18529,
2026-05-12,15:28:11.375649,1778592491.375649,s,266.723948,s,18526,
2026-05-12,15:28:11.624297,1778592491.624297,s,266.972596,s,18540,
2026-05-12,15:28:11.876114,1778592491.876114,s,267.224413,s,18526,
2026-05-12,15:28:12.124567,1778592492.124567,s,267.472866,s,18546,
2026-05-12,15:28:12.376662,1778592492.376662,s,267.724961,s,18549,
2026-05-12,15:28:12.624796,1778592492.624796,s,267.973095,s,18546,
2026-05-12,15:28:12.877124,1778592492.877124,s,268.225423,s,18546,
2026-05-12,15:28:13.125362,1778592493.125362,s,268.473661,s,18565,
2026-05-12,15:28:13.377659,1778592493.377659,s,268.725958,s,18572,
2026-05-12,15:28:13.625903,1778592493.625903,s,268.974202,s,18563,
2026-05-12,15:28:13.878109,1778592493.878109,s,269.226408,s,18569,
2026-05-12,15:28:14.126462,1778592494.126462,s,269.474761,s,18581,
2026-05-12,15:28:14.378537,1778592494.378537,s,269.726836,s,18571,
2026-05-12,15:28:14.626944,1778592494.626944,s,269.975243,s,18584,
2026-05-12,15:28:14.878992,1778592494.878992,s,270.227291,s,18589,
2026-05-12,15:28:15.127430,1778592495.12743,s,270.475729,s,18587,
2026-05-12,15:28:15.379355,1778592495.379355,s,270.727654,s,18589,
2026-05-12,15:28:15.627927,1778592495.627927,s,270.976226,s,18599,
2026-05-12,15:28:15.879590,1778592495.87959,s,271.227889,s,18607,
2026-05-12,15:28:16.128467,1778592496.128467,s,271.476766,s,18603,
2026-05-12,15:28:16.379922,1778592496.379922,s,271.728221,s,18614,
2026-05-12,15:28:16.628941,1778592496.628941,s,271.97724,s,18608,
2026-05-12,15:28:16.880245,1778592496.880245,s,272.228544,s,18616,
2026-05-12,15:28:17.129454,1778592497.129454,s,272.477753,s,18611,
2026-05-12,15:28:17.380497,1778592497.380497,s,272.728796,s,18627,
2026-05-12,15:28:17.629930,1778592497.62993,s,272.978229,s,18617,
2026-05-12,15:28:17.880926,1778592497.880926,s,273.229225,s,18631,
2026-05-12,15:28:18.130377,1778592498.130377,s,273.478676,s,18631,
2026-05-12,15:28:18.381254,1778592498.381254,s,273.729553,s,18644,
2026-05-12,15:28:18.630877,1778592498.630877,s,273.979176,s,18627,
2026-05-12,15:28:18.881492,1778592498.881492,s,274.229791,s,18642,
2026-05-12,15:28:19.131383,1778592499.131383,s,274.479682,s,18631,
2026-05-12,15:28:19.381786,1778592499.381786,s,274.730085,s,18647,
2026-05-12,15:28:19.631892,1778592499.631892,s,274.980191,s,18652,
2026-05-12,15:28:19.882020,1778592499.88202,s,275.230319,s,18663,
2026-05-12,15:28:20.132428,1778592500.132428,s,275.480727,s,18658,
2026-05-12,15:28:20.382367,1778592500.382367,s,275.730666,s,18665,
2026-05-12,15:28:20.632892,1778592500.632892,s,275.981191,s,18673,
2026-05-12,15:28:20.882673,1778592500.882673,s,276.230972,s,18679,
2026-05-12,15:28:21.133374,1778592501.133374,s,276.481673,s,18675,
2026-05-12,15:28:21.383024,1778592501.383024,s,276.731323,s,18680,
2026-05-12,15:28:21.633807,1778592501.633807,s,276.982106,s,18684,
2026-05-12,15:28:21.883409,1778592501.883409,s,277.231708,s,18694,
2026-05-12,15:28:22.134263,1778592502.134263,s,277.482562,s,18690,
2026-05-12,15:28:22.383674,1778592502.383674,s,277.731973,s,18688,
2026-05-12,15:28:22.634770,1778592502.63477,s,277.983069,s,18698,
2026-05-12,15:28:22.884026,1778592502.884026,s,278.232325,s,18694,
2026-05-12,15:28:23.135207,1778592503.135207,s,278.483506,s,18707,
2026-05-12,15:28:23.384549,1778592503.384549,s,278.732848,s,18711,
2026-05-12,15:28:23.635662,1778592503.635662,s,278.983961,s,18709,
2026-05-12,15:28:23.885026,1778592503.885026,s,279.233325,s,18712,
2026-05-12,15:28:24.136007,1778592504.136007,s,279.484306,s,18722,
2026-05-12,15:28:24.385531,1778592504.385531,s,279.73383,s,18718,
