Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,temp,
2025-12-12,10:32:00.846722,1765531920.846722,s,261.22023,s,55.0,°C
2025-12-12,10:32:01.090041,1765531921.090041,s,261.463549,s,55.0,°C
2025-12-12,10:32:01.347146,1765531921.347146,s,261.720654,s,55.0,°C
2025-12-12,10:32:01.590505,1765531921.590505,s,261.964013,s,54.0,°C
2025-12-12,10:32:01.847498,1765531921.847498,s,262.221006,s,54.0,°C
2025-12-12,10:32:02.090997,1765531922.090997,s,262.464505,s,53.0,°C
2025-12-12,10:32:02.347726,1765531922.347726,s,262.721234,s,53.0,°C
2025-12-12,10:32:02.591423,1765531922.591423,s,262.964931,s,53.0,°C
2025-12-12,10:32:02.848231,1765531922.848231,s,263.221739,s,54.0,°C
2025-12-12,10:32:03.091903,1765531923.091903,s,263.465411,s,54.0,°C
2025-12-12,10:32:03.348702,1765531923.348702,s,263.72221,s,54.0,°C
2025-12-12,10:32:03.592375,1765531923.592375,s,263.965883,s,54.0,°C
2025-12-12,10:32:03.848947,1765531923.848947,s,264.222455,s,54.0,°C
2025-12-12,10:32:04.092835,1765531924.092835,s,264.466343,s,54.0,°C
2025-12-12,10:32:04.349443,1765531924.349443,s,264.722951,s,54.0,°C
2025-12-12,10:32:04.593295,1765531924.593295,s,264.966803,s,53.0,°C
2025-12-12,10:32:04.849918,1765531924.849918,s,265.223426,s,53.0,°C
2025-12-12,10:32:05.093784,1765531925.093784,s,265.467292,s,53.0,°C
2025-12-12,10:32:05.350423,1765531925.350423,s,265.723931,s,53.0,°C
2025-12-12,10:32:05.594239,1765531925.594239,s,265.967747,s,53.0,°C
2025-12-12,10:32:05.850922,1765531925.850922,s,266.22443,s,53.0,°C
2025-12-12,10:32:06.094565,1765531926.094565,s,266.468073,s,53.0,°C
2025-12-12,10:32:06.351403,1765531926.351403,s,266.724911,s,53.0,°C
2025-12-12,10:32:06.594947,1765531926.594947,s,266.968455,s,53.0,°C
2025-12-12,10:32:06.851656,1765531926.851656,s,267.225164,s,53.0,°C
2025-12-12,10:32:07.095327,1765531927.095327,s,267.468835,s,53.0,°C
2025-12-12,10:32:07.351947,1765531927.351947,s,267.725455,s,53.0,°C
2025-12-12,10:32:07.595648,1765531927.595648,s,267.969156,s,54.0,°C
2025-12-12,10:32:07.852415,1765531927.852415,s,268.225923,s,54.0,°C
2025-12-12,10:32:08.095814,1765531928.095814,s,268.469322,s,54.0,°C
2025-12-12,10:32:08.352941,1765531928.352941,s,268.726449,s,53.0,°C
2025-12-12,10:32:08.596026,1765531928.596026,s,268.969534,s,53.0,°C
2025-12-12,10:32:08.853471,1765531928.853471,s,269.226979,s,52.0,°C
2025-12-12,10:32:09.096281,1765531929.096281,s,269.469789,s,52.0,°C
2025-12-12,10:32:09.353817,1765531929.353817,s,269.727325,s,52.0,°C
2025-12-12,10:32:09.596719,1765531929.596719,s,269.970227,s,52.0,°C
2025-12-12,10:32:09.854059,1765531929.854059,s,270.227567,s,52.0,°C
2025-12-12,10:32:10.097216,1765531930.097216,s,270.470724,s,52.0,°C
2025-12-12,10:32:10.354411,1765531930.354411,s,270.727919,s,52.0,°C
2025-12-12,10:32:10.597710,1765531930.59771,s,270.971218,s,52.0,°C
2025-12-12,10:32:10.854766,1765531930.854766,s,271.228274,s,52.0,°C
2025-12-12,10:32:11.098121,1765531931.098121,s,271.471629,s,52.0,°C
2025-12-12,10:32:11.355223,1765531931.355223,s,271.728731,s,52.0,°C
2025-12-12,10:32:11.598622,1765531931.598622,s,271.97213,s,52.0,°C
2025-12-12,10:32:11.855570,1765531931.85557,s,272.229078,s,52.0,°C
2025-12-12,10:32:12.099134,1765531932.099134,s,272.472642,s,52.0,°C
2025-12-12,10:32:12.355796,1765531932.355796,s,272.729304,s,52.0,°C
2025-12-12,10:32:12.599493,1765531932.599493,s,272.973001,s,52.0,°C
2025-12-12,10:32:12.856097,1765531932.856097,s,273.229605,s,52.0,°C
2025-12-12,10:32:13.099908,1765531933.099908,s,273.473416,s,52.0,°C
2025-12-12,10:32:13.356546,1765531933.356546,s,273.730054,s,52.0,°C
2025-12-12,10:32:13.600393,1765531933.600393,s,273.973901,s,52.0,°C
2025-12-12,10:32:13.856807,1765531933.856807,s,274.230315,s,52.0,°C
2025-12-12,10:32:14.100828,1765531934.100828,s,274.474336,s,52.0,°C
2025-12-12,10:32:14.357235,1765531934.357235,s,274.730743,s,51.0,°C
2025-12-12,10:32:14.601330,1765531934.60133,s,274.974838,s,51.0,°C
2025-12-12,10:32:14.857721,1765531934.857721,s,275.231229,s,51.0,°C
2025-12-12,10:32:15.101806,1765531935.101806,s,275.475314,s,51.0,°C
2025-12-12,10:32:15.358165,1765531935.358165,s,275.731673,s,51.0,°C
2025-12-12,10:32:15.602288,1765531935.602288,s,275.975796,s,50.0,°C
2025-12-12,10:32:15.858590,1765531935.85859,s,276.232098,s,50.0,°C
2025-12-12,10:32:16.102756,1765531936.102756,s,276.476264,s,49.0,°C
2025-12-12,10:32:16.358885,1765531936.358885,s,276.732393,s,49.0,°C
2025-12-12,10:32:16.603238,1765531936.603238,s,276.976746,s,49.0,°C
2025-12-12,10:32:16.859210,1765531936.85921,s,277.232718,s,49.0,°C
2025-12-12,10:32:17.103668,1765531937.103668,s,277.477176,s,49.0,°C
2025-12-12,10:32:17.359441,1765531937.359441,s,277.732949,s,49.0,°C
2025-12-12,10:32:17.604125,1765531937.604125,s,277.977633,s,49.0,°C
2025-12-12,10:32:17.859829,1765531937.859829,s,278.233337,s,49.0,°C
2025-12-12,10:32:18.104621,1765531938.104621,s,278.478129,s,48.0,°C
2025-12-12,10:32:18.360316,1765531938.360316,s,278.733824,s,48.0,°C
2025-12-12,10:32:18.605133,1765531938.605133,s,278.978641,s,47.0,°C
2025-12-12,10:32:18.860701,1765531938.860701,s,279.234209,s,47.0,°C
2025-12-12,10:32:19.105562,1765531939.105562,s,279.47907,s,47.0,°C
2025-12-12,10:32:19.360953,1765531939.360953,s,279.734461,s,47.0,°C
2025-12-12,10:32:19.606032,1765531939.606032,s,279.97954,s,47.0,°C
2025-12-12,10:32:19.861320,1765531939.86132,s,280.234828,s,46.0,°C
2025-12-12,10:32:20.106364,1765531940.106364,s,280.479872,s,46.0,°C
2025-12-12,10:32:20.361816,1765531940.361816,s,280.735324,s,46.0,°C
2025-12-12,10:32:20.606888,1765531940.606888,s,280.980396,s,46.0,°C
2025-12-12,10:32:20.862347,1765531940.862347,s,281.235855,s,46.0,°C
2025-12-12,10:32:21.107319,1765531941.107319,s,281.480827,s,46.0,°C
2025-12-12,10:32:21.362791,1765531941.362791,s,281.736299,s,46.0,°C
2025-12-12,10:32:21.607631,1765531941.607631,s,281.981139,s,46.0,°C
2025-12-12,10:32:21.863051,1765531941.863051,s,282.236559,s,46.0,°C
2025-12-12,10:32:22.107793,1765531942.107793,s,282.481301,s,46.0,°C
2025-12-12,10:32:22.363495,1765531942.363495,s,282.737003,s,46.0,°C
2025-12-12,10:32:22.608081,1765531942.608081,s,282.981589,s,46.0,°C
2025-12-12,10:32:22.863827,1765531942.863827,s,283.237335,s,47.0,°C
2025-12-12,10:32:23.108394,1765531943.108394,s,283.481902,s,47.0,°C
2025-12-12,10:32:23.364290,1765531943.36429,s,283.737798,s,47.0,°C
2025-12-12,10:32:23.608606,1765531943.608606,s,283.982114,s,47.0,°C
2025-12-12,10:32:23.864707,1765531943.864707,s,284.238215,s,47.0,°C
2025-12-12,10:32:24.109058,1765531944.109058,s,284.482566,s,47.0,°C
2025-12-12,10:32:24.365163,1765531944.365163,s,284.738671,s,47.0,°C
2025-12-12,10:32:24.609552,1765531944.609552,s,284.98306,s,47.0,°C
2025-12-12,10:32:24.865596,1765531944.865596,s,285.239104,s,47.0,°C
2025-12-12,10:32:25.110028,1765531945.110028,s,285.483536,s,47.0,°C
2025-12-12,10:32:25.366097,1765531945.366097,s,285.739605,s,47.0,°C
2025-12-12,10:32:25.610525,1765531945.610525,s,285.984033,s,47.0,°C
2025-12-12,10:32:25.866615,1765531945.866615,s,286.240123,s,47.0,°C
2025-12-12,10:32:26.110925,1765531946.110925,s,286.484433,s,47.0,°C
2025-12-12,10:32:26.367112,1765531946.367112,s,286.74062,s,47.0,°C
2025-12-12,10:32:26.611207,1765531946.611207,s,286.984715,s,47.0,°C
2025-12-12,10:32:26.867561,1765531946.867561,s,287.241069,s,47.0,°C
2025-12-12,10:32:27.111569,1765531947.111569,s,287.485077,s,47.0,°C
2025-12-12,10:32:27.368033,1765531947.368033,s,287.741541,s,47.0,°C
2025-12-12,10:32:27.612055,1765531947.612055,s,287.985563,s,47.0,°C
2025-12-12,10:32:27.868434,1765531947.868434,s,288.241942,s,47.0,°C
2025-12-12,10:32:28.112395,1765531948.112395,s,288.485903,s,47.0,°C
2025-12-12,10:32:28.368780,1765531948.36878,s,288.742288,s,47.0,°C
2025-12-12,10:32:28.612851,1765531948.612851,s,288.986359,s,47.0,°C
2025-12-12,10:32:28.869020,1765531948.86902,s,289.242528,s,47.0,°C
2025-12-12,10:32:29.113314,1765531949.113314,s,289.486822,s,47.0,°C
2025-12-12,10:32:29.369433,1765531949.369433,s,289.742941,s,47.0,°C
2025-12-12,10:32:29.613808,1765531949.613808,s,289.987316,s,47.0,°C
2025-12-12,10:32:29.869780,1765531949.86978,s,290.243288,s,47.0,°C
2025-12-12,10:32:30.114176,1765531950.114176,s,290.487684,s,47.0,°C
2025-12-12,10:32:30.370239,1765531950.370239,s,290.743747,s,47.0,°C
2025-12-12,10:32:30.614668,1765531950.614668,s,290.988176,s,47.0,°C
2025-12-12,10:32:30.870664,1765531950.870664,s,291.244172,s,47.0,°C
2025-12-12,10:32:31.114928,1765531951.114928,s,291.488436,s,47.0,°C
2025-12-12,10:32:31.370909,1765531951.370909,s,291.744417,s,47.0,°C
2025-12-12,10:32:31.615245,1765531951.615245,s,291.988753,s,47.0,°C
2025-12-12,10:32:31.871200,1765531951.8712,s,292.244708,s,47.0,°C
2025-12-12,10:32:32.115678,1765531952.115678,s,292.489186,s,47.0,°C
2025-12-12,10:32:32.371532,1765531952.371532,s,292.74504,s,47.0,°C
2025-12-12,10:32:32.616148,1765531952.616148,s,292.989656,s,47.0,°C
2025-12-12,10:32:32.871948,1765531952.871948,s,293.245456,s,47.0,°C
2025-12-12,10:32:33.116594,1765531953.116594,s,293.490102,s,47.0,°C
2025-12-12,10:32:33.372461,1765531953.372461,s,293.745969,s,46.0,°C
2025-12-12,10:32:33.616870,1765531953.61687,s,293.990378,s,46.0,°C
2025-12-12,10:32:33.872943,1765531953.872943,s,294.246451,s,46.0,°C
2025-12-12,10:32:34.117323,1765531954.117323,s,294.490831,s,46.0,°C
2025-12-12,10:32:34.373456,1765531954.373456,s,294.746964,s,46.0,°C
2025-12-12,10:32:34.617646,1765531954.617646,s,294.991154,s,46.0,°C
2025-12-12,10:32:34.873974,1765531954.873974,s,295.247482,s,46.0,°C
2025-12-12,10:32:35.118096,1765531955.118096,s,295.491604,s,44.0,°C
2025-12-12,10:32:35.374449,1765531955.374449,s,295.747957,s,44.0,°C
2025-12-12,10:32:35.618538,1765531955.618538,s,295.992046,s,44.0,°C
2025-12-12,10:32:35.874825,1765531955.874825,s,296.248333,s,44.0,°C
2025-12-12,10:32:36.118795,1765531956.118795,s,296.492303,s,44.0,°C
2025-12-12,10:32:36.375443,1765531956.375443,s,296.748951,s,44.0,°C
2025-12-12,10:32:36.619118,1765531956.619118,s,296.992626,s,44.0,°C
2025-12-12,10:32:36.875939,1765531956.875939,s,297.249447,s,46.0,°C
2025-12-12,10:32:37.119419,1765531957.119419,s,297.492927,s,46.0,°C
2025-12-12,10:32:37.376438,1765531957.376438,s,297.749946,s,45.0,°C
2025-12-12,10:32:37.619721,1765531957.619721,s,297.993229,s,45.0,°C
2025-12-12,10:32:37.876799,1765531957.876799,s,298.250307,s,45.0,°C
2025-12-12,10:32:38.119929,1765531958.119929,s,298.493437,s,45.0,°C
2025-12-12,10:32:38.377304,1765531958.377304,s,298.750812,s,45.0,°C
2025-12-12,10:32:38.620239,1765531958.620239,s,298.993747,s,46.0,°C
2025-12-12,10:32:38.877795,1765531958.877795,s,299.251303,s,46.0,°C
2025-12-12,10:32:39.120627,1765531959.120627,s,299.494135,s,46.0,°C
2025-12-12,10:32:39.378274,1765531959.378274,s,299.751782,s,46.0,°C
2025-12-12,10:32:39.621109,1765531959.621109,s,299.994617,s,46.0,°C
2025-12-12,10:32:39.878728,1765531959.878728,s,300.252236,s,46.0,°C
2025-12-12,10:32:40.121629,1765531960.121629,s,300.495137,s,46.0,°C
2025-12-12,10:32:40.378977,1765531960.378977,s,300.752485,s,46.0,°C
2025-12-12,10:32:40.622193,1765531960.622193,s,300.995701,s,46.0,°C
2025-12-12,10:32:40.879313,1765531960.879313,s,301.252821,s,46.0,°C
2025-12-12,10:32:41.122540,1765531961.12254,s,301.496048,s,46.0,°C
2025-12-12,10:32:41.379778,1765531961.379778,s,301.753286,s,46.0,°C
2025-12-12,10:32:41.622881,1765531961.622881,s,301.996389,s,46.0,°C
2025-12-12,10:32:41.880240,1765531961.88024,s,302.253748,s,46.0,°C
2025-12-12,10:32:42.123109,1765531962.123109,s,302.496617,s,46.0,°C
2025-12-12,10:32:42.380561,1765531962.380561,s,302.754069,s,46.0,°C
2025-12-12,10:32:42.623493,1765531962.623493,s,302.997001,s,46.0,°C
2025-12-12,10:32:42.881004,1765531962.881004,s,303.254512,s,46.0,°C
2025-12-12,10:32:43.123954,1765531963.123954,s,303.497462,s,46.0,°C
2025-12-12,10:32:43.381434,1765531963.381434,s,303.754942,s,46.0,°C
2025-12-12,10:32:43.624322,1765531963.624322,s,303.99783,s,46.0,°C
2025-12-12,10:32:43.881869,1765531963.881869,s,304.255377,s,46.0,°C
2025-12-12,10:32:44.124834,1765531964.124834,s,304.498342,s,46.0,°C
2025-12-12,10:32:44.382304,1765531964.382304,s,304.755812,s,46.0,°C
2025-12-12,10:32:44.625068,1765531964.625068,s,304.998576,s,46.0,°C
2025-12-12,10:32:44.882728,1765531964.882728,s,305.256236,s,46.0,°C
2025-12-12,10:32:45.125443,1765531965.125443,s,305.498951,s,46.0,°C
2025-12-12,10:32:45.382948,1765531965.382948,s,305.756456,s,46.0,°C
2025-12-12,10:32:45.625851,1765531965.625851,s,305.999359,s,46.0,°C
2025-12-12,10:32:45.883253,1765531965.883253,s,306.256761,s,46.0,°C
2025-12-12,10:32:46.126268,1765531966.126268,s,306.499776,s,46.0,°C
2025-12-12,10:32:46.383556,1765531966.383556,s,306.757064,s,46.0,°C
2025-12-12,10:32:46.626599,1765531966.626599,s,307.000107,s,46.0,°C
2025-12-12,10:32:46.884072,1765531966.884072,s,307.25758,s,46.0,°C
2025-12-12,10:32:47.127061,1765531967.127061,s,307.500569,s,46.0,°C
2025-12-12,10:32:47.384598,1765531967.384598,s,307.758106,s,46.0,°C
2025-12-12,10:32:47.627451,1765531967.627451,s,308.000959,s,46.0,°C
2025-12-12,10:32:47.885099,1765531967.885099,s,308.258607,s,46.0,°C
2025-12-12,10:32:48.127778,1765531968.127778,s,308.501286,s,46.0,°C
2025-12-12,10:32:48.385444,1765531968.385444,s,308.758952,s,46.0,°C
2025-12-12,10:32:48.628006,1765531968.628006,s,309.001514,s,46.0,°C
2025-12-12,10:32:48.885963,1765531968.885963,s,309.259471,s,46.0,°C
2025-12-12,10:32:49.128323,1765531969.128323,s,309.501831,s,46.0,°C
2025-12-12,10:32:49.386519,1765531969.386519,s,309.760027,s,46.0,°C
2025-12-12,10:32:49.628760,1765531969.62876,s,310.002268,s,46.0,°C
2025-12-12,10:32:49.887047,1765531969.887047,s,310.260555,s,46.0,°C
2025-12-12,10:32:50.128993,1765531970.128993,s,310.502501,s,46.0,°C
2025-12-12,10:32:50.387545,1765531970.387545,s,310.761053,s,46.0,°C
2025-12-12,10:32:50.629300,1765531970.6293,s,311.002808,s,46.0,°C
2025-12-12,10:32:50.887928,1765531970.887928,s,311.261436,s,46.0,°C
2025-12-12,10:32:51.129623,1765531971.129623,s,311.503131,s,46.0,°C
2025-12-12,10:32:51.388277,1765531971.388277,s,311.761785,s,46.0,°C
2025-12-12,10:32:51.629794,1765531971.629794,s,312.003302,s,46.0,°C
2025-12-12,10:32:51.888720,1765531971.88872,s,312.262228,s,46.0,°C
2025-12-12,10:32:52.130092,1765531972.130092,s,312.5036,s,46.0,°C
2025-12-12,10:32:52.389204,1765531972.389204,s,312.762712,s,46.0,°C
2025-12-12,10:32:52.630428,1765531972.630428,s,313.003936,s,46.0,°C
2025-12-12,10:32:52.889715,1765531972.889715,s,313.263223,s,46.0,°C
2025-12-12,10:32:53.130991,1765531973.130991,s,313.504499,s,46.0,°C
2025-12-12,10:32:53.389960,1765531973.38996,s,313.763468,s,46.0,°C
2025-12-12,10:32:53.631446,1765531973.631446,s,314.004954,s,46.0,°C
2025-12-12,10:32:53.890402,1765531973.890402,s,314.26391,s,46.0,°C
2025-12-12,10:32:54.131923,1765531974.131923,s,314.505431,s,46.0,°C
2025-12-12,10:32:54.390765,1765531974.390765,s,314.764273,s,46.0,°C
2025-12-12,10:32:54.632323,1765531974.632323,s,315.005831,s,46.0,°C
2025-12-12,10:32:54.891224,1765531974.891224,s,315.264732,s,46.0,°C
2025-12-12,10:32:55.132773,1765531975.132773,s,315.506281,s,46.0,°C
2025-12-12,10:32:55.391716,1765531975.391716,s,315.765224,s,46.0,°C
2025-12-12,10:32:55.633082,1765531975.633082,s,316.00659,s,46.0,°C
2025-12-12,10:32:55.891949,1765531975.891949,s,316.265457,s,46.0,°C
2025-12-12,10:32:56.133444,1765531976.133444,s,316.506952,s,46.0,°C
2025-12-12,10:32:56.392418,1765531976.392418,s,316.765926,s,46.0,°C
2025-12-12,10:32:56.633841,1765531976.633841,s,317.007349,s,46.0,°C
2025-12-12,10:32:56.892883,1765531976.892883,s,317.266391,s,46.0,°C
2025-12-12,10:32:57.134340,1765531977.13434,s,317.507848,s,46.0,°C
2025-12-12,10:32:57.393297,1765531977.393297,s,317.766805,s,46.0,°C
2025-12-12,10:32:57.634856,1765531977.634856,s,318.008364,s,46.0,°C
2025-12-12,10:32:57.893617,1765531977.893617,s,318.267125,s,46.0,°C
2025-12-12,10:32:58.135319,1765531978.135319,s,318.508827,s,46.0,°C
2025-12-12,10:32:58.394046,1765531978.394046,s,318.767554,s,46.0,°C
2025-12-12,10:32:58.635788,1765531978.635788,s,319.009296,s,46.0,°C
2025-12-12,10:32:58.894365,1765531978.894365,s,319.267873,s,46.0,°C
2025-12-12,10:32:59.136148,1765531979.136148,s,319.509656,s,46.0,°C
2025-12-12,10:32:59.394793,1765531979.394793,s,319.768301,s,46.0,°C
2025-12-12,10:32:59.636440,1765531979.63644,s,320.009948,s,46.0,°C
2025-12-12,10:32:59.895046,1765531979.895046,s,320.268554,s,46.0,°C
2025-12-12,10:33:00.136982,1765531980.136982,s,320.51049,s,46.0,°C
2025-12-12,10:33:00.395379,1765531980.395379,s,320.768887,s,46.0,°C
2025-12-12,10:33:00.637344,1765531980.637344,s,321.010852,s,46.0,°C
2025-12-12,10:33:00.895708,1765531980.895708,s,321.269216,s,46.0,°C
2025-12-12,10:33:01.137789,1765531981.137789,s,321.511297,s,46.0,°C
2025-12-12,10:33:01.395916,1765531981.395916,s,321.769424,s,46.0,°C
2025-12-12,10:33:01.638176,1765531981.638176,s,322.011684,s,46.0,°C
2025-12-12,10:33:01.896336,1765531981.896336,s,322.269844,s,46.0,°C
2025-12-12,10:33:02.138609,1765531982.138609,s,322.512117,s,46.0,°C
2025-12-12,10:33:02.396773,1765531982.396773,s,322.770281,s,46.0,°C
2025-12-12,10:33:02.639059,1765531982.639059,s,323.012567,s,46.0,°C
2025-12-12,10:33:02.897287,1765531982.897287,s,323.270795,s,46.0,°C
2025-12-12,10:33:03.139421,1765531983.139421,s,323.512929,s,46.0,°C
2025-12-12,10:33:03.397821,1765531983.397821,s,323.771329,s,46.0,°C
2025-12-12,10:33:03.639765,1765531983.639765,s,324.013273,s,46.0,°C
2025-12-12,10:33:03.898341,1765531983.898341,s,324.271849,s,46.0,°C
2025-12-12,10:33:04.140103,1765531984.140103,s,324.513611,s,46.0,°C
2025-12-12,10:33:04.398870,1765531984.39887,s,324.772378,s,46.0,°C
2025-12-12,10:33:04.640433,1765531984.640433,s,325.013941,s,46.0,°C
2025-12-12,10:33:04.899321,1765531984.899321,s,325.272829,s,46.0,°C
2025-12-12,10:33:05.140789,1765531985.140789,s,325.514297,s,46.0,°C
2025-12-12,10:33:05.399567,1765531985.399567,s,325.773075,s,46.0,°C
2025-12-12,10:33:05.641092,1765531985.641092,s,326.0146,s,46.0,°C
2025-12-12,10:33:05.899991,1765531985.899991,s,326.273499,s,46.0,°C
2025-12-12,10:33:06.141377,1765531986.141377,s,326.514885,s,46.0,°C
2025-12-12,10:33:06.400446,1765531986.400446,s,326.773954,s,46.0,°C
2025-12-12,10:33:06.641675,1765531986.641675,s,327.015183,s,46.0,°C
2025-12-12,10:33:06.900849,1765531986.900849,s,327.274357,s,46.0,°C
2025-12-12,10:33:07.141894,1765531987.141894,s,327.515402,s,46.0,°C
2025-12-12,10:33:07.401372,1765531987.401372,s,327.77488,s,46.0,°C
2025-12-12,10:33:07.642201,1765531987.642201,s,328.015709,s,46.0,°C
2025-12-12,10:33:07.901896,1765531987.901896,s,328.275404,s,46.0,°C
2025-12-12,10:33:08.142738,1765531988.142738,s,328.516246,s,46.0,°C
2025-12-12,10:33:08.402342,1765531988.402342,s,328.77585,s,46.0,°C
2025-12-12,10:33:08.642995,1765531988.642995,s,329.016503,s,46.0,°C
2025-12-12,10:33:08.902849,1765531988.902849,s,329.276357,s,46.0,°C
2025-12-12,10:33:09.143529,1765531989.143529,s,329.517037,s,46.0,°C
2025-12-12,10:33:09.403200,1765531989.4032,s,329.776708,s,46.0,°C
2025-12-12,10:33:09.644121,1765531989.644121,s,330.017629,s,46.0,°C
2025-12-12,10:33:09.903690,1765531989.90369,s,330.277198,s,46.0,°C
2025-12-12,10:33:10.144502,1765531990.144502,s,330.51801,s,46.0,°C
2025-12-12,10:33:10.404206,1765531990.404206,s,330.777714,s,46.0,°C
2025-12-12,10:33:10.644944,1765531990.644944,s,331.018452,s,46.0,°C
2025-12-12,10:33:10.904667,1765531990.904667,s,331.278175,s,46.0,°C
2025-12-12,10:33:11.145403,1765531991.145403,s,331.518911,s,46.0,°C
2025-12-12,10:33:11.405149,1765531991.405149,s,331.778657,s,46.0,°C
2025-12-12,10:33:11.645903,1765531991.645903,s,332.019411,s,46.0,°C
2025-12-12,10:33:11.905598,1765531991.905598,s,332.279106,s,46.0,°C
2025-12-12,10:33:12.146366,1765531992.146366,s,332.519874,s,46.0,°C
2025-12-12,10:33:12.406076,1765531992.406076,s,332.779584,s,46.0,°C
2025-12-12,10:33:12.646794,1765531992.646794,s,333.020302,s,46.0,°C
2025-12-12,10:33:12.906409,1765531992.906409,s,333.279917,s,46.0,°C
2025-12-12,10:33:13.147278,1765531993.147278,s,333.520786,s,46.0,°C
2025-12-12,10:33:13.406745,1765531993.406745,s,333.780253,s,46.0,°C
2025-12-12,10:33:13.647719,1765531993.647719,s,334.021227,s,46.0,°C
2025-12-12,10:33:13.906985,1765531993.906985,s,334.280493,s,46.0,°C
2025-12-12,10:33:14.148292,1765531994.148292,s,334.5218,s,46.0,°C
2025-12-12,10:33:14.407428,1765531994.407428,s,334.780936,s,46.0,°C
2025-12-12,10:33:14.648721,1765531994.648721,s,335.022229,s,46.0,°C
2025-12-12,10:33:14.907776,1765531994.907776,s,335.281284,s,46.0,°C
2025-12-12,10:33:15.149197,1765531995.149197,s,335.522705,s,46.0,°C
2025-12-12,10:33:15.408097,1765531995.408097,s,335.781605,s,46.0,°C
2025-12-12,10:33:15.649616,1765531995.649616,s,336.023124,s,46.0,°C
2025-12-12,10:33:15.908412,1765531995.908412,s,336.28192,s,46.0,°C
2025-12-12,10:33:16.150063,1765531996.150063,s,336.523571,s,46.0,°C
2025-12-12,10:33:16.408847,1765531996.408847,s,336.782355,s,46.0,°C
2025-12-12,10:33:16.650499,1765531996.650499,s,337.024007,s,46.0,°C
2025-12-12,10:33:16.909208,1765531996.909208,s,337.282716,s,46.0,°C
2025-12-12,10:33:17.150931,1765531997.150931,s,337.524439,s,46.0,°C
2025-12-12,10:33:17.409706,1765531997.409706,s,337.783214,s,46.0,°C
2025-12-12,10:33:17.651362,1765531997.651362,s,338.02487,s,46.0,°C
2025-12-12,10:33:17.909947,1765531997.909947,s,338.283455,s,46.0,°C
2025-12-12,10:33:18.151789,1765531998.151789,s,338.525297,s,46.0,°C
2025-12-12,10:33:18.410314,1765531998.410314,s,338.783822,s,46.0,°C
2025-12-12,10:33:18.652035,1765531998.652035,s,339.025543,s,46.0,°C
2025-12-12,10:33:18.910779,1765531998.910779,s,339.284287,s,46.0,°C
2025-12-12,10:33:19.152413,1765531999.152413,s,339.525921,s,46.0,°C
2025-12-12,10:33:19.411271,1765531999.411271,s,339.784779,s,46.0,°C
2025-12-12,10:33:19.652744,1765531999.652744,s,340.026252,s,46.0,°C
2025-12-12,10:33:19.911611,1765531999.911611,s,340.285119,s,46.0,°C
2025-12-12,10:33:20.152992,1765532000.152992,s,340.5265,s,46.0,°C
2025-12-12,10:33:20.412123,1765532000.412123,s,340.785631,s,46.0,°C
2025-12-12,10:33:20.653324,1765532000.653324,s,341.026832,s,46.0,°C
2025-12-12,10:33:20.912528,1765532000.912528,s,341.286036,s,46.0,°C
2025-12-12,10:33:21.153563,1765532001.153563,s,341.527071,s,46.0,°C
2025-12-12,10:33:21.412716,1765532001.412716,s,341.786224,s,46.0,°C
2025-12-12,10:33:21.653803,1765532001.653803,s,342.027311,s,46.0,°C
2025-12-12,10:33:21.913221,1765532001.913221,s,342.286729,s,46.0,°C
2025-12-12,10:33:22.154011,1765532002.154011,s,342.527519,s,46.0,°C
2025-12-12,10:33:22.413540,1765532002.41354,s,342.787048,s,46.0,°C
2025-12-12,10:33:22.654236,1765532002.654236,s,343.027744,s,46.0,°C
2025-12-12,10:33:22.913841,1765532002.913841,s,343.287349,s,46.0,°C
2025-12-12,10:33:23.154704,1765532003.154704,s,343.528212,s,46.0,°C
2025-12-12,10:33:23.414358,1765532003.414358,s,343.787866,s,46.0,°C
2025-12-12,10:33:23.655187,1765532003.655187,s,344.028695,s,46.0,°C
2025-12-12,10:33:23.914694,1765532003.914694,s,344.288202,s,46.0,°C
2025-12-12,10:33:24.155562,1765532004.155562,s,344.52907,s,46.0,°C
2025-12-12,10:33:24.415110,1765532004.41511,s,344.788618,s,46.0,°C
2025-12-12,10:33:24.656040,1765532004.65604,s,345.029548,s,46.0,°C
2025-12-12,10:33:24.915589,1765532004.915589,s,345.289097,s,46.0,°C
2025-12-12,10:33:25.156387,1765532005.156387,s,345.529895,s,46.0,°C
2025-12-12,10:33:25.416056,1765532005.416056,s,345.789564,s,46.0,°C
2025-12-12,10:33:25.656717,1765532005.656717,s,346.030225,s,46.0,°C
2025-12-12,10:33:25.916527,1765532005.916527,s,346.290035,s,46.0,°C
2025-12-12,10:33:26.157160,1765532006.15716,s,346.530668,s,46.0,°C
2025-12-12,10:33:26.417018,1765532006.417018,s,346.790526,s,46.0,°C
2025-12-12,10:33:26.657605,1765532006.657605,s,347.031113,s,46.0,°C
2025-12-12,10:33:26.917512,1765532006.917512,s,347.29102,s,46.0,°C
2025-12-12,10:33:27.158131,1765532007.158131,s,347.531639,s,46.0,°C
2025-12-12,10:33:27.417807,1765532007.417807,s,347.791315,s,46.0,°C
2025-12-12,10:33:27.658585,1765532007.658585,s,348.032093,s,46.0,°C
2025-12-12,10:33:27.918277,1765532007.918277,s,348.291785,s,46.0,°C
