Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,,
2025-12-09,14:14:54.001898,1765286094.001898,s,261.233954,s,54.0,°C
2025-12-09,14:14:54.237637,1765286094.237637,s,261.469693,s,54.0,°C
2025-12-09,14:14:54.502365,1765286094.502365,s,261.734421,s,54.0,°C
2025-12-09,14:14:54.738023,1765286094.738023,s,261.970079,s,54.0,°C
2025-12-09,14:14:55.002903,1765286095.002903,s,262.234959,s,54.0,°C
2025-12-09,14:14:55.238304,1765286095.238304,s,262.47036,s,54.0,°C
2025-12-09,14:14:55.503446,1765286095.503446,s,262.735502,s,54.0,°C
2025-12-09,14:14:55.738662,1765286095.738662,s,262.970718,s,54.0,°C
2025-12-09,14:14:56.004075,1765286096.004075,s,263.236131,s,54.0,°C
2025-12-09,14:14:56.239020,1765286096.23902,s,263.471076,s,54.0,°C
2025-12-09,14:14:56.504375,1765286096.504375,s,263.736431,s,54.0,°C
2025-12-09,14:14:56.739312,1765286096.739312,s,263.971368,s,54.0,°C
2025-12-09,14:14:57.004757,1765286097.004757,s,264.236813,s,54.0,°C
2025-12-09,14:14:57.239669,1765286097.239669,s,264.471725,s,54.0,°C
2025-12-09,14:14:57.505248,1765286097.505248,s,264.737304,s,54.0,°C
2025-12-09,14:14:57.740013,1765286097.740013,s,264.972069,s,54.0,°C
2025-12-09,14:14:58.005616,1765286098.005616,s,265.237672,s,54.0,°C
2025-12-09,14:14:58.240338,1765286098.240338,s,265.472394,s,54.0,°C
2025-12-09,14:14:58.506135,1765286098.506135,s,265.738191,s,54.0,°C
2025-12-09,14:14:58.740761,1765286098.740761,s,265.972817,s,54.0,°C
2025-12-09,14:14:59.006648,1765286099.006648,s,266.238704,s,54.0,°C
2025-12-09,14:14:59.241143,1765286099.241143,s,266.473199,s,54.0,°C
2025-12-09,14:14:59.507165,1765286099.507165,s,266.739221,s,54.0,°C
2025-12-09,14:14:59.741645,1765286099.741645,s,266.973701,s,54.0,°C
2025-12-09,14:15:00.007443,1765286100.007443,s,267.239499,s,54.0,°C
2025-12-09,14:15:00.242098,1765286100.242098,s,267.474154,s,54.0,°C
2025-12-09,14:15:00.507720,1765286100.50772,s,267.739776,s,54.0,°C
2025-12-09,14:15:00.742616,1765286100.742616,s,267.974672,s,54.0,°C
2025-12-09,14:15:01.008084,1765286101.008084,s,268.24014,s,54.0,°C
2025-12-09,14:15:01.243053,1765286101.243053,s,268.475109,s,54.0,°C
2025-12-09,14:15:01.508475,1765286101.508475,s,268.740531,s,54.0,°C
2025-12-09,14:15:01.743549,1765286101.743549,s,268.975605,s,54.0,°C
2025-12-09,14:15:02.008888,1765286102.008888,s,269.240944,s,54.0,°C
2025-12-09,14:15:02.243959,1765286102.243959,s,269.476015,s,54.0,°C
2025-12-09,14:15:02.509287,1765286102.509287,s,269.741343,s,54.0,°C
2025-12-09,14:15:02.744479,1765286102.744479,s,269.976535,s,54.0,°C
2025-12-09,14:15:03.009689,1765286103.009689,s,270.241745,s,54.0,°C
2025-12-09,14:15:03.244881,1765286103.244881,s,270.476937,s,54.0,°C
2025-12-09,14:15:03.510088,1765286103.510088,s,270.742144,s,54.0,°C
2025-12-09,14:15:03.745328,1765286103.745328,s,270.977384,s,54.0,°C
2025-12-09,14:15:04.010331,1765286104.010331,s,271.242387,s,54.0,°C
2025-12-09,14:15:04.245609,1765286104.245609,s,271.477665,s,54.0,°C
2025-12-09,14:15:04.510596,1765286104.510596,s,271.742652,s,54.0,°C
2025-12-09,14:15:04.746121,1765286104.746121,s,271.978177,s,54.0,°C
2025-12-09,14:15:05.010865,1765286105.010865,s,272.242921,s,54.0,°C
2025-12-09,14:15:05.246615,1765286105.246615,s,272.478671,s,54.0,°C
2025-12-09,14:15:05.511160,1765286105.51116,s,272.743216,s,54.0,°C
2025-12-09,14:15:05.747114,1765286105.747114,s,272.97917,s,54.0,°C
2025-12-09,14:15:06.011470,1765286106.01147,s,273.243526,s,54.0,°C
2025-12-09,14:15:06.247611,1765286106.247611,s,273.479667,s,54.0,°C
2025-12-09,14:15:06.511725,1765286106.511725,s,273.743781,s,54.0,°C
2025-12-09,14:15:06.748143,1765286106.748143,s,273.980199,s,54.0,°C
2025-12-09,14:15:07.011982,1765286107.011982,s,274.244038,s,54.0,°C
2025-12-09,14:15:07.248421,1765286107.248421,s,274.480477,s,54.0,°C
2025-12-09,14:15:07.512317,1765286107.512317,s,274.744373,s,54.0,°C
2025-12-09,14:15:07.748799,1765286107.748799,s,274.980855,s,54.0,°C
2025-12-09,14:15:08.012829,1765286108.012829,s,275.244885,s,54.0,°C
2025-12-09,14:15:08.249170,1765286108.24917,s,275.481226,s,54.0,°C
2025-12-09,14:15:08.513387,1765286108.513387,s,275.745443,s,54.0,°C
2025-12-09,14:15:08.749599,1765286108.749599,s,275.981655,s,54.0,°C
2025-12-09,14:15:09.013895,1765286109.013895,s,276.245951,s,54.0,°C
2025-12-09,14:15:09.249999,1765286109.249999,s,276.482055,s,54.0,°C
2025-12-09,14:15:09.514250,1765286109.51425,s,276.746306,s,54.0,°C
2025-12-09,14:15:09.750315,1765286109.750315,s,276.982371,s,54.0,°C
2025-12-09,14:15:10.014750,1765286110.01475,s,277.246806,s,54.0,°C
2025-12-09,14:15:10.250688,1765286110.250688,s,277.482744,s,54.0,°C
2025-12-09,14:15:10.515312,1765286110.515312,s,277.747368,s,54.0,°C
2025-12-09,14:15:10.751062,1765286110.751062,s,277.983118,s,54.0,°C
2025-12-09,14:15:11.015722,1765286111.015722,s,278.247778,s,54.0,°C
2025-12-09,14:15:11.251434,1765286111.251434,s,278.48349,s,54.0,°C
2025-12-09,14:15:11.516011,1765286111.516011,s,278.748067,s,54.0,°C
2025-12-09,14:15:11.751795,1765286111.751795,s,278.983851,s,54.0,°C
2025-12-09,14:15:12.016320,1765286112.01632,s,279.248376,s,54.0,°C
2025-12-09,14:15:12.252156,1765286112.252156,s,279.484212,s,54.0,°C
2025-12-09,14:15:12.516767,1765286112.516767,s,279.748823,s,54.0,°C
2025-12-09,14:15:12.752415,1765286112.752415,s,279.984471,s,54.0,°C
2025-12-09,14:15:13.017167,1765286113.017167,s,280.249223,s,54.0,°C
2025-12-09,14:15:13.252799,1765286113.252799,s,280.484855,s,54.0,°C
2025-12-09,14:15:13.517677,1765286113.517677,s,280.749733,s,54.0,°C
2025-12-09,14:15:13.753406,1765286113.753406,s,280.985462,s,54.0,°C
2025-12-09,14:15:14.018184,1765286114.018184,s,281.25024,s,54.0,°C
2025-12-09,14:15:14.253995,1765286114.253995,s,281.486051,s,54.0,°C
2025-12-09,14:15:14.518464,1765286114.518464,s,281.75052,s,54.0,°C
2025-12-09,14:15:14.754311,1765286114.754311,s,281.986367,s,54.0,°C
2025-12-09,14:15:15.018852,1765286115.018852,s,282.250908,s,54.0,°C
2025-12-09,14:15:15.254819,1765286115.254819,s,282.486875,s,54.0,°C
2025-12-09,14:15:15.519367,1765286115.519367,s,282.751423,s,54.0,°C
2025-12-09,14:15:15.755213,1765286115.755213,s,282.987269,s,54.0,°C
2025-12-09,14:15:16.019739,1765286116.019739,s,283.251795,s,54.0,°C
2025-12-09,14:15:16.255745,1765286116.255745,s,283.487801,s,54.0,°C
2025-12-09,14:15:16.520026,1765286116.520026,s,283.752082,s,54.0,°C
2025-12-09,14:15:16.756356,1765286116.756356,s,283.988412,s,54.0,°C
2025-12-09,14:15:17.020664,1765286117.020664,s,284.25272,s,54.0,°C
2025-12-09,14:15:17.256762,1765286117.256762,s,284.488818,s,54.0,°C
2025-12-09,14:15:17.521157,1765286117.521157,s,284.753213,s,54.0,°C
2025-12-09,14:15:17.757235,1765286117.757235,s,284.989291,s,54.0,°C
2025-12-09,14:15:18.021484,1765286118.021484,s,285.25354,s,54.0,°C
2025-12-09,14:15:18.257691,1765286118.257691,s,285.489747,s,54.0,°C
2025-12-09,14:15:18.521952,1765286118.521952,s,285.754008,s,54.0,°C
2025-12-09,14:15:18.758116,1765286118.758116,s,285.990172,s,54.0,°C
2025-12-09,14:15:19.022274,1765286119.022274,s,286.25433,s,54.0,°C
2025-12-09,14:15:19.258504,1765286119.258504,s,286.49056,s,54.0,°C
2025-12-09,14:15:19.522809,1765286119.522809,s,286.754865,s,54.0,°C
2025-12-09,14:15:19.758934,1765286119.758934,s,286.99099,s,54.0,°C
2025-12-09,14:15:20.023254,1765286120.023254,s,287.25531,s,54.0,°C
2025-12-09,14:15:20.259312,1765286120.259312,s,287.491368,s,54.0,°C
2025-12-09,14:15:20.523705,1765286120.523705,s,287.755761,s,54.0,°C
2025-12-09,14:15:20.759822,1765286120.759822,s,287.991878,s,54.0,°C
2025-12-09,14:15:21.024136,1765286121.024136,s,288.256192,s,54.0,°C
2025-12-09,14:15:21.260101,1765286121.260101,s,288.492157,s,54.0,°C
2025-12-09,14:15:21.524535,1765286121.524535,s,288.756591,s,54.0,°C
2025-12-09,14:15:21.760370,1765286121.76037,s,288.992426,s,54.0,°C
2025-12-09,14:15:22.024901,1765286122.024901,s,289.256957,s,54.0,°C
2025-12-09,14:15:22.260719,1765286122.260719,s,289.492775,s,54.0,°C
2025-12-09,14:15:22.525326,1765286122.525326,s,289.757382,s,54.0,°C
2025-12-09,14:15:22.761072,1765286122.761072,s,289.993128,s,54.0,°C
2025-12-09,14:15:23.025698,1765286123.025698,s,290.257754,s,54.0,°C
2025-12-09,14:15:23.261370,1765286123.26137,s,290.493426,s,54.0,°C
2025-12-09,14:15:23.526060,1765286123.52606,s,290.758116,s,54.0,°C
2025-12-09,14:15:23.761734,1765286123.761734,s,290.99379,s,54.0,°C
2025-12-09,14:15:24.026377,1765286124.026377,s,291.258433,s,54.0,°C
2025-12-09,14:15:24.262122,1765286124.262122,s,291.494178,s,54.0,°C
2025-12-09,14:15:24.526875,1765286124.526875,s,291.758931,s,54.0,°C
2025-12-09,14:15:24.762402,1765286124.762402,s,291.994458,s,54.0,°C
2025-12-09,14:15:25.027345,1765286125.027345,s,292.259401,s,54.0,°C
2025-12-09,14:15:25.262774,1765286125.262774,s,292.49483,s,54.0,°C
2025-12-09,14:15:25.527836,1765286125.527836,s,292.759892,s,54.0,°C
2025-12-09,14:15:25.763221,1765286125.763221,s,292.995277,s,54.0,°C
2025-12-09,14:15:26.028371,1765286126.028371,s,293.260427,s,54.0,°C
2025-12-09,14:15:26.263614,1765286126.263614,s,293.49567,s,54.0,°C
2025-12-09,14:15:26.528840,1765286126.52884,s,293.760896,s,54.0,°C
2025-12-09,14:15:26.763921,1765286126.763921,s,293.995977,s,54.0,°C
2025-12-09,14:15:27.029221,1765286127.029221,s,294.261277,s,54.0,°C
2025-12-09,14:15:27.264191,1765286127.264191,s,294.496247,s,54.0,°C
2025-12-09,14:15:27.529597,1765286127.529597,s,294.761653,s,54.0,°C
2025-12-09,14:15:27.764834,1765286127.764834,s,294.99689,s,54.0,°C
2025-12-09,14:15:28.029994,1765286128.029994,s,295.26205,s,54.0,°C
2025-12-09,14:15:28.265284,1765286128.265284,s,295.49734,s,54.0,°C
2025-12-09,14:15:28.530349,1765286128.530349,s,295.762405,s,54.0,°C
2025-12-09,14:15:28.765871,1765286128.765871,s,295.997927,s,54.0,°C
2025-12-09,14:15:29.030728,1765286129.030728,s,296.262784,s,54.0,°C
2025-12-09,14:15:29.266352,1765286129.266352,s,296.498408,s,54.0,°C
2025-12-09,14:15:29.531150,1765286129.53115,s,296.763206,s,54.0,°C
2025-12-09,14:15:29.766904,1765286129.766904,s,296.99896,s,54.0,°C
2025-12-09,14:15:30.031447,1765286130.031447,s,297.263503,s,54.0,°C
2025-12-09,14:15:30.267250,1765286130.26725,s,297.499306,s,54.0,°C
2025-12-09,14:15:30.531930,1765286130.53193,s,297.763986,s,54.0,°C
2025-12-09,14:15:30.767725,1765286130.767725,s,297.999781,s,54.0,°C
2025-12-09,14:15:31.032563,1765286131.032563,s,298.264619,s,54.0,°C
2025-12-09,14:15:31.268001,1765286131.268001,s,298.500057,s,54.0,°C
2025-12-09,14:15:31.533091,1765286131.533091,s,298.765147,s,54.0,°C
2025-12-09,14:15:31.768517,1765286131.768517,s,299.000573,s,54.0,°C
2025-12-09,14:15:32.033561,1765286132.033561,s,299.265617,s,54.0,°C
2025-12-09,14:15:32.268964,1765286132.268964,s,299.50102,s,54.0,°C
2025-12-09,14:15:32.533890,1765286132.53389,s,299.765946,s,54.0,°C
2025-12-09,14:15:32.769492,1765286132.769492,s,300.001548,s,54.0,°C
2025-12-09,14:15:33.034259,1765286133.034259,s,300.266315,s,54.0,°C
2025-12-09,14:15:33.270014,1765286133.270014,s,300.50207,s,54.0,°C
2025-12-09,14:15:33.534765,1765286133.534765,s,300.766821,s,54.0,°C
2025-12-09,14:15:33.770590,1765286133.77059,s,301.002646,s,54.0,°C
2025-12-09,14:15:34.035255,1765286134.035255,s,301.267311,s,54.0,°C
2025-12-09,14:15:34.271125,1765286134.271125,s,301.503181,s,54.0,°C
2025-12-09,14:15:34.535640,1765286134.53564,s,301.767696,s,54.0,°C
2025-12-09,14:15:34.771468,1765286134.771468,s,302.003524,s,54.0,°C
2025-12-09,14:15:35.036057,1765286135.036057,s,302.268113,s,54.0,°C
2025-12-09,14:15:35.271849,1765286135.271849,s,302.503905,s,54.0,°C
2025-12-09,14:15:35.536406,1765286135.536406,s,302.768462,s,54.0,°C
2025-12-09,14:15:35.772155,1765286135.772155,s,303.004211,s,54.0,°C
2025-12-09,14:15:36.036815,1765286136.036815,s,303.268871,s,54.0,°C
2025-12-09,14:15:36.272636,1765286136.272636,s,303.504692,s,54.0,°C
2025-12-09,14:15:36.537166,1765286136.537166,s,303.769222,s,54.0,°C
2025-12-09,14:15:36.773002,1765286136.773002,s,304.005058,s,54.0,°C
2025-12-09,14:15:37.037443,1765286137.037443,s,304.269499,s,54.0,°C
2025-12-09,14:15:37.273306,1765286137.273306,s,304.505362,s,54.0,°C
2025-12-09,14:15:37.537836,1765286137.537836,s,304.769892,s,54.0,°C
2025-12-09,14:15:37.773677,1765286137.773677,s,305.005733,s,54.0,°C
2025-12-09,14:15:38.038408,1765286138.038408,s,305.270464,s,54.0,°C
2025-12-09,14:15:38.274051,1765286138.274051,s,305.506107,s,54.0,°C
2025-12-09,14:15:38.538876,1765286138.538876,s,305.770932,s,54.0,°C
2025-12-09,14:15:38.774309,1765286138.774309,s,306.006365,s,54.0,°C
2025-12-09,14:15:39.039375,1765286139.039375,s,306.271431,s,54.0,°C
2025-12-09,14:15:39.274674,1765286139.274674,s,306.50673,s,54.0,°C
2025-12-09,14:15:39.539755,1765286139.539755,s,306.771811,s,54.0,°C
2025-12-09,14:15:39.775030,1765286139.77503,s,307.007086,s,54.0,°C
2025-12-09,14:15:40.040147,1765286140.040147,s,307.272203,s,54.0,°C
2025-12-09,14:15:40.275228,1765286140.275228,s,307.507284,s,54.0,°C
2025-12-09,14:15:40.540426,1765286140.540426,s,307.772482,s,54.0,°C
2025-12-09,14:15:40.775575,1765286140.775575,s,308.007631,s,54.0,°C
2025-12-09,14:15:41.040895,1765286141.040895,s,308.272951,s,54.0,°C
2025-12-09,14:15:41.276135,1765286141.276135,s,308.508191,s,54.0,°C
2025-12-09,14:15:41.541237,1765286141.541237,s,308.773293,s,54.0,°C
2025-12-09,14:15:41.776722,1765286141.776722,s,309.008778,s,54.0,°C
2025-12-09,14:15:42.041742,1765286142.041742,s,309.273798,s,54.0,°C
2025-12-09,14:15:42.277210,1765286142.27721,s,309.509266,s,54.0,°C
2025-12-09,14:15:42.542132,1765286142.542132,s,309.774188,s,54.0,°C
2025-12-09,14:15:42.777749,1765286142.777749,s,310.009805,s,54.0,°C
2025-12-09,14:15:43.042589,1765286143.042589,s,310.274645,s,54.0,°C
2025-12-09,14:15:43.278235,1765286143.278235,s,310.510291,s,54.0,°C
2025-12-09,14:15:43.542990,1765286143.54299,s,310.775046,s,54.0,°C
2025-12-09,14:15:43.778793,1765286143.778793,s,311.010849,s,54.0,°C
2025-12-09,14:15:44.043537,1765286144.043537,s,311.275593,s,54.0,°C
2025-12-09,14:15:44.279339,1765286144.279339,s,311.511395,s,54.0,°C
2025-12-09,14:15:44.543960,1765286144.54396,s,311.776016,s,54.0,°C
2025-12-09,14:15:44.779888,1765286144.779888,s,312.011944,s,54.0,°C
2025-12-09,14:15:45.044353,1765286145.044353,s,312.276409,s,54.0,°C
2025-12-09,14:15:45.280483,1765286145.280483,s,312.512539,s,54.0,°C
2025-12-09,14:15:45.544749,1765286145.544749,s,312.776805,s,54.0,°C
2025-12-09,14:15:45.781077,1765286145.781077,s,313.013133,s,54.0,°C
2025-12-09,14:15:46.045248,1765286146.045248,s,313.277304,s,54.0,°C
2025-12-09,14:15:46.281375,1765286146.281375,s,313.513431,s,54.0,°C
2025-12-09,14:15:46.545642,1765286146.545642,s,313.777698,s,54.0,°C
2025-12-09,14:15:46.781881,1765286146.781881,s,314.013937,s,54.0,°C
2025-12-09,14:15:47.046174,1765286147.046174,s,314.27823,s,54.0,°C
2025-12-09,14:15:47.282266,1765286147.282266,s,314.514322,s,54.0,°C
2025-12-09,14:15:47.546608,1765286147.546608,s,314.778664,s,54.0,°C
2025-12-09,14:15:47.782741,1765286147.782741,s,315.014797,s,54.0,°C
2025-12-09,14:15:48.046998,1765286148.046998,s,315.279054,s,54.0,°C
2025-12-09,14:15:48.283299,1765286148.283299,s,315.515355,s,54.0,°C
2025-12-09,14:15:48.547388,1765286148.547388,s,315.779444,s,54.0,°C
2025-12-09,14:15:48.783794,1765286148.783794,s,316.01585,s,54.0,°C
2025-12-09,14:15:49.047844,1765286149.047844,s,316.2799,s,54.0,°C
2025-12-09,14:15:49.284168,1765286149.284168,s,316.516224,s,54.0,°C
2025-12-09,14:15:49.548226,1765286149.548226,s,316.780282,s,54.0,°C
2025-12-09,14:15:49.784430,1765286149.78443,s,317.016486,s,54.0,°C
2025-12-09,14:15:50.048454,1765286150.048454,s,317.28051,s,54.0,°C
2025-12-09,14:15:50.284789,1765286150.284789,s,317.516845,s,54.0,°C
2025-12-09,14:15:50.548974,1765286150.548974,s,317.78103,s,54.0,°C
2025-12-09,14:15:50.785208,1765286150.785208,s,318.017264,s,54.0,°C
2025-12-09,14:15:51.049356,1765286151.049356,s,318.281412,s,54.0,°C
2025-12-09,14:15:51.285484,1765286151.285484,s,318.51754,s,54.0,°C
2025-12-09,14:15:51.549891,1765286151.549891,s,318.781947,s,54.0,°C
2025-12-09,14:15:51.785850,1765286151.78585,s,319.017906,s,54.0,°C
2025-12-09,14:15:52.050354,1765286152.050354,s,319.28241,s,54.0,°C
2025-12-09,14:15:52.286195,1765286152.286195,s,319.518251,s,54.0,°C
2025-12-09,14:15:52.550845,1765286152.550845,s,319.782901,s,54.0,°C
2025-12-09,14:15:52.786505,1765286152.786505,s,320.018561,s,54.0,°C
2025-12-09,14:15:53.051364,1765286153.051364,s,320.28342,s,54.0,°C
2025-12-09,14:15:53.286892,1765286153.286892,s,320.518948,s,54.0,°C
2025-12-09,14:15:53.551845,1765286153.551845,s,320.783901,s,54.0,°C
2025-12-09,14:15:53.787252,1765286153.787252,s,321.019308,s,54.0,°C
2025-12-09,14:15:54.052293,1765286154.052293,s,321.284349,s,54.0,°C
2025-12-09,14:15:54.287638,1765286154.287638,s,321.519694,s,54.0,°C
2025-12-09,14:15:54.552677,1765286154.552677,s,321.784733,s,54.0,°C
2025-12-09,14:15:54.787986,1765286154.787986,s,322.020042,s,54.0,°C
2025-12-09,14:15:55.053116,1765286155.053116,s,322.285172,s,54.0,°C
2025-12-09,14:15:55.288277,1765286155.288277,s,322.520333,s,54.0,°C
2025-12-09,14:15:55.553399,1765286155.553399,s,322.785455,s,54.0,°C
2025-12-09,14:15:55.788601,1765286155.788601,s,323.020657,s,54.0,°C
2025-12-09,14:15:56.053927,1765286156.053927,s,323.285983,s,54.0,°C
2025-12-09,14:15:56.288985,1765286156.288985,s,323.521041,s,54.0,°C
2025-12-09,14:15:56.554414,1765286156.554414,s,323.78647,s,54.0,°C
2025-12-09,14:15:56.789511,1765286156.789511,s,324.021567,s,54.0,°C
2025-12-09,14:15:57.054914,1765286157.054914,s,324.28697,s,54.0,°C
2025-12-09,14:15:57.289890,1765286157.28989,s,324.521946,s,54.0,°C
2025-12-09,14:15:57.555383,1765286157.555383,s,324.787439,s,54.0,°C
2025-12-09,14:15:57.790265,1765286157.790265,s,325.022321,s,54.0,°C
2025-12-09,14:15:58.055883,1765286158.055883,s,325.287939,s,54.0,°C
2025-12-09,14:15:58.290804,1765286158.290804,s,325.52286,s,54.0,°C
2025-12-09,14:15:58.556168,1765286158.556168,s,325.788224,s,54.0,°C
2025-12-09,14:15:58.791325,1765286158.791325,s,326.023381,s,54.0,°C
2025-12-09,14:15:59.056453,1765286159.056453,s,326.288509,s,54.0,°C
2025-12-09,14:15:59.291765,1765286159.291765,s,326.523821,s,54.0,°C
2025-12-09,14:15:59.556836,1765286159.556836,s,326.788892,s,54.0,°C
2025-12-09,14:15:59.792153,1765286159.792153,s,327.024209,s,54.0,°C
2025-12-09,14:16:00.057146,1765286160.057146,s,327.289202,s,54.0,°C
2025-12-09,14:16:00.292697,1765286160.292697,s,327.524753,s,54.0,°C
2025-12-09,14:16:00.557633,1765286160.557633,s,327.789689,s,54.0,°C
2025-12-09,14:16:00.793180,1765286160.79318,s,328.025236,s,54.0,°C
2025-12-09,14:16:01.058008,1765286161.058008,s,328.290064,s,54.0,°C
2025-12-09,14:16:01.293617,1765286161.293617,s,328.525673,s,54.0,°C
2025-12-09,14:16:01.558555,1765286161.558555,s,328.790611,s,54.0,°C
2025-12-09,14:16:01.794137,1765286161.794137,s,329.026193,s,54.0,°C
2025-12-09,14:16:02.058937,1765286162.058937,s,329.290993,s,54.0,°C
2025-12-09,14:16:02.294463,1765286162.294463,s,329.526519,s,54.0,°C
2025-12-09,14:16:02.559390,1765286162.55939,s,329.791446,s,54.0,°C
2025-12-09,14:16:02.794930,1765286162.79493,s,330.026986,s,54.0,°C
2025-12-09,14:16:03.059866,1765286163.059866,s,330.291922,s,54.0,°C
2025-12-09,14:16:03.295376,1765286163.295376,s,330.527432,s,54.0,°C
2025-12-09,14:16:03.560219,1765286163.560219,s,330.792275,s,54.0,°C
2025-12-09,14:16:03.795838,1765286163.795838,s,331.027894,s,54.0,°C
2025-12-09,14:16:04.060456,1765286164.060456,s,331.292512,s,54.0,°C
2025-12-09,14:16:04.296283,1765286164.296283,s,331.528339,s,54.0,°C
2025-12-09,14:16:04.560882,1765286164.560882,s,331.792938,s,54.0,°C
2025-12-09,14:16:04.796554,1765286164.796554,s,332.02861,s,54.0,°C
2025-12-09,14:16:05.061257,1765286165.061257,s,332.293313,s,54.0,°C
2025-12-09,14:16:05.296914,1765286165.296914,s,332.52897,s,54.0,°C
2025-12-09,14:16:05.561684,1765286165.561684,s,332.79374,s,54.0,°C
2025-12-09,14:16:05.797227,1765286165.797227,s,333.029283,s,54.0,°C
2025-12-09,14:16:06.062150,1765286166.06215,s,333.294206,s,54.0,°C
2025-12-09,14:16:06.297601,1765286166.297601,s,333.529657,s,54.0,°C
2025-12-09,14:16:06.562418,1765286166.562418,s,333.794474,s,54.0,°C
2025-12-09,14:16:06.798005,1765286166.798005,s,334.030061,s,54.0,°C
2025-12-09,14:16:07.062936,1765286167.062936,s,334.294992,s,54.0,°C
2025-12-09,14:16:07.298277,1765286167.298277,s,334.530333,s,54.0,°C
2025-12-09,14:16:07.563535,1765286167.563535,s,334.795591,s,54.0,°C
2025-12-09,14:16:07.798664,1765286167.798664,s,335.03072,s,54.0,°C
2025-12-09,14:16:08.064068,1765286168.064068,s,335.296124,s,54.0,°C
2025-12-09,14:16:08.299021,1765286168.299021,s,335.531077,s,54.0,°C
2025-12-09,14:16:08.564547,1765286168.564547,s,335.796603,s,54.0,°C
2025-12-09,14:16:08.799276,1765286168.799276,s,336.031332,s,54.0,°C
2025-12-09,14:16:09.064853,1765286169.064853,s,336.296909,s,54.0,°C
2025-12-09,14:16:09.299651,1765286169.299651,s,336.531707,s,54.0,°C
2025-12-09,14:16:09.565382,1765286169.565382,s,336.797438,s,54.0,°C
2025-12-09,14:16:09.800071,1765286169.800071,s,337.032127,s,54.0,°C
2025-12-09,14:16:10.065823,1765286170.065823,s,337.297879,s,54.0,°C
2025-12-09,14:16:10.300649,1765286170.300649,s,337.532705,s,54.0,°C
2025-12-09,14:16:10.566271,1765286170.566271,s,337.798327,s,54.0,°C
2025-12-09,14:16:10.801175,1765286170.801175,s,338.033231,s,54.0,°C
2025-12-09,14:16:11.066788,1765286171.066788,s,338.298844,s,54.0,°C
2025-12-09,14:16:11.301650,1765286171.30165,s,338.533706,s,54.0,°C
2025-12-09,14:16:11.567417,1765286171.567417,s,338.799473,s,54.0,°C
2025-12-09,14:16:11.802122,1765286171.802122,s,339.034178,s,54.0,°C
2025-12-09,14:16:12.067922,1765286172.067922,s,339.299978,s,54.0,°C
2025-12-09,14:16:12.302648,1765286172.302648,s,339.534704,s,54.0,°C
2025-12-09,14:16:12.568314,1765286172.568314,s,339.80037,s,54.0,°C
2025-12-09,14:16:12.803099,1765286172.803099,s,340.035155,s,54.0,°C
2025-12-09,14:16:13.068736,1765286173.068736,s,340.300792,s,54.0,°C
2025-12-09,14:16:13.303687,1765286173.303687,s,340.535743,s,54.0,°C
2025-12-09,14:16:13.569162,1765286173.569162,s,340.801218,s,54.0,°C
2025-12-09,14:16:13.804233,1765286173.804233,s,341.036289,s,54.0,°C
2025-12-09,14:16:14.069580,1765286174.06958,s,341.301636,s,54.0,°C
2025-12-09,14:16:14.304715,1765286174.304715,s,341.536771,s,54.0,°C
2025-12-09,14:16:14.569851,1765286174.569851,s,341.801907,s,54.0,°C
2025-12-09,14:16:14.805143,1765286174.805143,s,342.037199,s,54.0,°C
2025-12-09,14:16:15.070142,1765286175.070142,s,342.302198,s,54.0,°C
2025-12-09,14:16:15.305628,1765286175.305628,s,342.537684,s,54.0,°C
2025-12-09,14:16:15.570514,1765286175.570514,s,342.80257,s,54.0,°C
2025-12-09,14:16:15.806008,1765286175.806008,s,343.038064,s,54.0,°C
2025-12-09,14:16:16.070812,1765286176.070812,s,343.302868,s,54.0,°C
2025-12-09,14:16:16.306474,1765286176.306474,s,343.53853,s,54.0,°C
2025-12-09,14:16:16.571165,1765286176.571165,s,343.803221,s,54.0,°C
2025-12-09,14:16:16.806880,1765286176.80688,s,344.038936,s,54.0,°C
2025-12-09,14:16:17.071567,1765286177.071567,s,344.303623,s,54.0,°C
2025-12-09,14:16:17.307365,1765286177.307365,s,344.539421,s,54.0,°C
2025-12-09,14:16:17.572000,1765286177.572,s,344.804056,s,54.0,°C
2025-12-09,14:16:17.807855,1765286177.807855,s,345.039911,s,54.0,°C
2025-12-09,14:16:18.072235,1765286178.072235,s,345.304291,s,54.0,°C
2025-12-09,14:16:18.308307,1765286178.308307,s,345.540363,s,54.0,°C
2025-12-09,14:16:18.572486,1765286178.572486,s,345.804542,s,54.0,°C
2025-12-09,14:16:18.808680,1765286178.80868,s,346.040736,s,54.0,°C
2025-12-09,14:16:19.072837,1765286179.072837,s,346.304893,s,54.0,°C
2025-12-09,14:16:19.309061,1765286179.309061,s,346.541117,s,54.0,°C
2025-12-09,14:16:19.573296,1765286179.573296,s,346.805352,s,54.0,°C
2025-12-09,14:16:19.809343,1765286179.809343,s,347.041399,s,54.0,°C
2025-12-09,14:16:20.073859,1765286180.073859,s,347.305915,s,54.0,°C
2025-12-09,14:16:20.309713,1765286180.309713,s,347.541769,s,54.0,°C
2025-12-09,14:16:20.574336,1765286180.574336,s,347.806392,s,54.0,°C
2025-12-09,14:16:20.810074,1765286180.810074,s,348.04213,s,54.0,°C
2025-12-09,14:16:21.074795,1765286181.074795,s,348.306851,s,54.0,°C
