TIME,CH1,CH2
-2.680e-02,-4.19375,-0.098125
-2.677e-02,-4.27578,-0.100828
-2.674e-02,-4.31172,-0.102938
-2.670e-02,-4.42187,-0.105969
-2.667e-02,-4.47891,-0.107953
-2.664e-02,-4.51172,-0.109984
-2.661e-02,-4.60469,-0.112578
-2.658e-02,-4.6875,-0.115
-2.654e-02,-4.71719,-0.11775
-2.651e-02,-4.80156,-0.120203
-2.648e-02,-4.88594,-0.122109
-2.645e-02,-4.93281,-0.124969
-2.642e-02,-5.05859,-0.126781
-2.638e-02,-5.11172,-0.129219
-2.635e-02,-5.21719,-0.131297
-2.632e-02,-5.2875,-0.133672
-2.629e-02,-5.34297,-0.13575
-2.626e-02,-5.48516,-0.137859
-2.622e-02,-5.53047,-0.140219
-2.619e-02,-5.66016,-0.142344
-2.616e-02,-5.71172,-0.14475
-2.613e-02,-5.83203,-0.146641
-2.610e-02,-5.92578,-0.148422
-2.606e-02,-6.07891,-0.150625
-2.603e-02,-6.14922,-0.152688
-2.600e-02,-6.2875,-0.154531
-2.597e-02,-6.3875,-0.156516
-2.594e-02,-6.50547,-0.158234
-2.590e-02,-6.63516,-0.160797
-2.587e-02,-6.74453,-0.162406
-2.584e-02,-6.90703,-0.164594
-2.581e-02,-7.05234,-0.166438
-2.578e-02,-7.15859,-0.168484
-2.574e-02,-7.31172,-0.170422
-2.571e-02,-7.45937,-0.172375
-2.568e-02,-7.61562,-0.174422
-2.565e-02,-7.75937,-0.176469
-2.562e-02,-7.91953,-0.178047
-2.558e-02,-8.08359,-0.180219
-2.555e-02,-8.25469,-0.18175
-2.552e-02,-8.43047,-0.183047
-2.549e-02,-8.61016,-0.185688
-2.546e-02,-8.76719,-0.186531
-2.542e-02,-8.91797,-0.1885
-2.539e-02,-9.10547,-0.190344
-2.536e-02,-9.28516,-0.191234
-2.533e-02,-9.44766,-0.192938
-2.530e-02,-9.64297,-0.194109
-2.526e-02,-9.82734,-0.195656
-2.523e-02,-9.96094,-0.196859
-2.520e-02,-10.1398,-0.198219
-2.517e-02,-10.3055,-0.199453
-2.514e-02,-10.4727,-0.200734
-2.510e-02,-10.6578,-0.201891
-2.507e-02,-10.7664,-0.202484
-2.504e-02,-10.9172,-0.203953
-2.501e-02,-11.0727,-0.204891
-2.498e-02,-11.2328,-0.20575
-2.494e-02,-11.2875,-0.206234
-2.491e-02,-11.4289,-0.207
-2.488e-02,-11.5055,-0.207328
-2.485e-02,-11.5937,-0.208625
-2.482e-02,-11.7016,-0.209219
-2.478e-02,-11.7766,-0.209672
-2.475e-02,-11.875,-0.210234
-2.472e-02,-11.9773,-0.210234
-2.469e-02,-12.0617,-0.211188
-2.466e-02,-12.1117,-0.211672
-2.462e-02,-12.2047,-0.211797
-2.459e-02,-12.2562,-0.212344
-2.456e-02,-12.2836,-0.21275
-2.453e-02,-12.332,-0.212844
-2.450e-02,-12.3797,-0.213281
-2.446e-02,-12.4344,-0.21375
-2.443e-02,-12.4875,-0.213641
-2.440e-02,-12.4875,-0.213688
-2.437e-02,-12.5117,-0.213766
-2.434e-02,-12.5328,-0.214125
-2.430e-02,-12.5211,-0.214281
-2.427e-02,-12.575,-0.214406
-2.424e-02,-12.5898,-0.214297
-2.421e-02,-12.6156,-0.213984
-2.418e-02,-12.6289,-0.214234
-2.414e-02,-12.618,-0.214422
-2.411e-02,-12.6148,-0.214438
-2.408e-02,-12.5977,-0.214125
-2.405e-02,-12.5875,-0.214234
-2.402e-02,-12.5312,-0.214234
-2.398e-02,-12.5117,-0.214281
-2.395e-02,-12.4937,-0.214109
-2.392e-02,-12.4781,-0.214234
-2.389e-02,-12.4047,-0.214281
-2.386e-02,-12.3172,-0.21375
-2.382e-02,-12.2844,-0.213734
-2.379e-02,-12.2,-0.21375
-2.376e-02,-12.118,-0.21375
-2.373e-02,-12.0625,-0.21375
-2.370e-02,-11.9609,-0.213219
-2.366e-02,-11.8758,-0.213375
-2.363e-02,-11.7664,-0.213125
-2.360e-02,-11.7055,-0.212781
-2.357e-02,-11.6086,-0.212719
-2.354e-02,-11.5117,-0.212406
-2.350e-02,-11.4406,-0.212313
-2.347e-02,-11.3117,-0.211656
-2.344e-02,-11.2422,-0.211234
-2.341e-02,-11.1508,-0.211125
-2.338e-02,-11.0687,-0.21075
-2.334e-02,-10.9422,-0.210688
-2.331e-02,-10.8773,-0.20975
-2.328e-02,-10.7539,-0.209875
-2.325e-02,-10.7117,-0.209375
-2.322e-02,-10.6148,-0.209172
-2.318e-02,-10.5117,-0.209234
-2.315e-02,-10.4031,-0.209281
-2.312e-02,-10.3055,-0.208859
-2.309e-02,-10.2031,-0.207797
-2.306e-02,-10.1062,-0.207453
-2.302e-02,-9.98594,-0.20675
-2.299e-02,-9.9,-0.207141
-2.296e-02,-9.78672,-0.206813
-2.293e-02,-9.6875,-0.206234
-2.290e-02,-9.56719,-0.205891
-2.286e-02,-9.4875,-0.20575
-2.283e-02,-9.39062,-0.205688
-2.280e-02,-9.31172,-0.205672
-2.277e-02,-9.21797,-0.205313
-2.274e-02,-9.09375,-0.2045
-2.270e-02,-8.99453,-0.204234
-2.267e-02,-8.89375,-0.20325
-2.264e-02,-8.77734,-0.20325
-2.261e-02,-8.67109,-0.202797
-2.258e-02,-8.525,-0.201984
-2.254e-02,-8.38594,-0.201875
-2.251e-02,-8.26328,-0.201578
-2.248e-02,-8.11172,-0.201
-2.245e-02,-7.99062,-0.200344
-2.242e-02,-7.86641,-0.200047
-2.238e-02,-7.72656,-0.199453
-2.235e-02,-7.58437,-0.198406
-2.232e-02,-7.43828,-0.197688
-2.229e-02,-7.2875,-0.197266
-2.226e-02,-7.15,-0.196328
-2.222e-02,-7.03594,-0.1955
-2.219e-02,-6.88281,-0.195344
-2.216e-02,-6.71641,-0.194578
-2.213e-02,-6.59141,-0.194
-2.210e-02,-6.45312,-0.193328
-2.206e-02,-6.33437,-0.192453
-2.203e-02,-6.18047,-0.191484
-2.200e-02,-6.06797,-0.190547
-2.197e-02,-5.93516,-0.18975
-2.194e-02,-5.79844,-0.189422
-2.190e-02,-5.68359,-0.188469
-2.187e-02,-5.56641,-0.187891
-2.184e-02,-5.46328,-0.186531
-2.181e-02,-5.33203,-0.185984
-2.178e-02,-5.22578,-0.185266
-2.174e-02,-5.12578,-0.184438
-2.171e-02,-4.99766,-0.183625
-2.168e-02,-4.88125,-0.182797
-2.165e-02,-4.75547,-0.182109
-2.162e-02,-4.675,-0.181406
-2.158e-02,-4.55156,-0.180469
-2.155e-02,-4.45312,-0.179516
-2.152e-02,-4.32266,-0.178672
-2.149e-02,-4.18047,-0.177984
-2.146e-02,-4.10625,-0.177266
-2.142e-02,-3.97344,-0.176578
-2.139e-02,-3.89141,-0.175547
-2.136e-02,-3.75703,-0.174469
-2.133e-02,-3.65703,-0.17375
-2.130e-02,-3.53516,-0.172281
-2.126e-02,-3.39766,-0.171797
-2.123e-02,-3.30859,-0.170016
-2.120e-02,-3.20625,-0.168906
-2.117e-02,-3.09922,-0.167875
-2.114e-02,-2.975,-0.167297
-2.110e-02,-2.88437,-0.165859
-2.107e-02,-2.80234,-0.16525
-2.104e-02,-2.69062,-0.163688
-2.101e-02,-2.60078,-0.162953
-2.098e-02,-2.49375,-0.162031
-2.094e-02,-2.40234,-0.161203
-2.091e-02,-2.31406,-0.160328
-2.088e-02,-2.22656,-0.158766
-2.085e-02,-2.13047,-0.157656
-2.082e-02,-2.05703,-0.156891
-2.078e-02,-1.96094,-0.15575
-2.075e-02,-1.88203,-0.154438
-2.072e-02,-1.80156,-0.153531
-2.069e-02,-1.71172,-0.153094
-2.066e-02,-1.62187,-0.151688
-2.062e-02,-1.51172,-0.150469
-2.059e-02,-1.47812,-0.149969
-2.056e-02,-1.35547,-0.149234
-2.053e-02,-1.2875,-0.147297
-2.050e-02,-1.2125,-0.146109
-2.046e-02,-1.11172,-0.145141
-2.043e-02,-1.06562,-0.144281
-2.040e-02,-0.941406,-0.142672
-2.037e-02,-0.8875,-0.142
-2.034e-02,-0.814062,-0.140281
-2.030e-02,-0.717969,-0.138578
-2.027e-02,-0.659375,-0.138234
-2.024e-02,-0.552344,-0.136844
-2.021e-02,-0.485937,-0.135578
-2.018e-02,-0.420312,-0.134359
-2.014e-02,-0.311719,-0.132859
-2.011e-02,-0.2875,-0.131531
-2.008e-02,-0.1875,-0.129984
-2.005e-02,-0.114062,-0.128656
-2.002e-02,-0.0875,-0.1265
-1.998e-02,0.0203125,-0.125875
-1.995e-02,0.078125,-0.124344
-1.992e-02,0.1125,-0.122234
-1.989e-02,0.2,-0.121141
-1.986e-02,0.288281,-0.119688
-1.982e-02,0.3125,-0.118234
-1.979e-02,0.355469,-0.117203
-1.976e-02,0.45625,-0.114594
-1.973e-02,0.488281,-0.113875
-1.970e-02,0.5125,-0.111703
-1.966e-02,0.5625,-0.10975
-1.963e-02,0.653906,-0.108313
-1.960e-02,0.709375,-0.106594
-1.957e-02,0.721094,-0.105297
-1.954e-02,0.791406,-0.103266
-1.950e-02,0.864063,-0.101672
-1.947e-02,0.888281,-0.0995469
-1.944e-02,0.9125,-0.0979688
-1.941e-02,0.965625,-0.0968438
-1.938e-02,1.02656,-0.0943125
-1.934e-02,1.08594,-0.0927656
-1.931e-02,1.1125,-0.0905313
-1.928e-02,1.16094,-0.0896406
-1.925e-02,1.23359,-0.0872031
-1.922e-02,1.28828,-0.0855313
-1.918e-02,1.29453,-0.0833281
-1.915e-02,1.3125,-0.0816563
-1.912e-02,1.34297,-0.0796406
-1.909e-02,1.40625,-0.077875
-1.906e-02,1.47031,-0.0755313
-1.902e-02,1.49453,-0.074
-1.899e-02,1.51328,-0.0715469
-1.896e-02,1.55938,-0.0695
-1.893e-02,1.61641,-0.0668281
-1.890e-02,1.66953,-0.0648438
-1.886e-02,1.7125,-0.0626094
-1.883e-02,1.7125,-0.0609063
-1.880e-02,1.76719,-0.0577656
-1.877e-02,1.84141,-0.0556094
-1.874e-02,1.86406,-0.0532188
-1.870e-02,1.88828,-0.0510938
-1.867e-02,1.9,-0.0478438
-1.864e-02,1.9125,-0.0462344
-1.861e-02,1.92734,-0.0432969
-1.858e-02,1.98672,-0.0411875
-1.854e-02,2.01484,-0.0390625
-1.851e-02,2.06641,-0.0367188
-1.848e-02,2.07969,-0.0341094
-1.845e-02,2.08828,-0.0319375
-1.842e-02,2.10703,-0.0296563
-1.838e-02,2.10625,-0.0273906
-1.835e-02,2.13047,-0.0255469
-1.832e-02,2.15781,-0.0229063
-1.829e-02,2.21641,-0.0206875
-1.826e-02,2.28203,-0.017625
-1.822e-02,2.27891,-0.0151719
-1.819e-02,2.3125,-0.0130938
-1.816e-02,2.3125,-0.0107188
-1.813e-02,2.3125,-0.00814063
-1.810e-02,2.39297,-0.00551563
-1.806e-02,2.43906,-0.002375
-1.803e-02,2.48828,0.000125
-1.800e-02,2.5125,0.00310938
-1.797e-02,2.5125,0.0056875
-1.794e-02,2.55156,0.00840625
-1.790e-02,2.59766,0.0106094
-1.787e-02,2.66016,0.0136563
-1.784e-02,2.68828,0.0163594
-1.781e-02,2.7125,0.0189844
-1.778e-02,2.7125,0.0216094
-1.774e-02,2.76406,0.0245625
-1.771e-02,2.83906,0.0273906
-1.768e-02,2.87578,0.0296719
-1.765e-02,2.88828,0.0322656
-1.762e-02,2.9125,0.0345
-1.758e-02,2.92266,0.0377188
-1.755e-02,2.97344,0.0399063
-1.752e-02,3.05391,0.0417344
-1.749e-02,3.08828,0.0443125
-1.746e-02,3.1125,0.0472031
-1.742e-02,3.14766,0.0495469
-1.739e-02,3.19453,0.0519375
-1.736e-02,3.27891,0.0550781
-1.733e-02,3.29453,0.0577188
-1.730e-02,3.32422,0.0603281
-1.726e-02,3.40156,0.0628438
-1.723e-02,3.46875,0.0654531
-1.720e-02,3.48828,0.0685938
-1.717e-02,3.52188,0.0707813
-1.714e-02,3.54766,0.0734375
-1.710e-02,3.65781,0.0762188
-1.707e-02,3.68828,0.0782344
-1.704e-02,3.70625,0.0806094
-1.701e-02,3.72734,0.0835313
-1.698e-02,3.81563,0.0857656
-1.694e-02,3.87813,0.0877813
-1.691e-02,3.9125,0.0904688
-1.688e-02,3.97891,0.0933281
-1.685e-02,4.06719,0.0953594
-1.682e-02,4.09453,0.098125
-1.678e-02,4.125,0.100641
-1.675e-02,4.23672,0.102828
-1.672e-02,4.28828,0.105359
-1.669e-02,4.3375,0.107734
-1.666e-02,4.44297,0.110578
-1.662e-02,4.48828,0.113156
-1.659e-02,4.52422,0.115156
-1.656e-02,4.61406,0.118172
-1.653e-02,4.7,0.12075
-1.650e-02,4.73672,0.123078
-1.646e-02,4.86641,0.125672
-1.643e-02,4.90703,0.127734
-1.640e-02,4.98047,0.129922
-1.637e-02,5.07578,0.132719
-1.634e-02,5.12031,0.134578
-1.630e-02,5.24688,0.137188
-1.627e-02,5.31328,0.138672
-1.624e-02,5.41172,0.141281
-1.621e-02,5.48828,0.143297
-1.618e-02,5.60781,0.145328
-1.614e-02,5.68828,0.147375
-1.611e-02,5.76563,0.149469
-1.608e-02,5.89453,0.151797
-1.605e-02,6.00938,0.153891
-1.602e-02,6.1125,0.155766
-1.598e-02,6.24453,0.15775
-1.595e-02,6.38984,0.159703
-1.592e-02,6.49609,0.161641
-1.589e-02,6.66875,0.163828
-1.586e-02,6.77188,0.165719
-1.582e-02,6.93594,0.167828
-1.579e-02,7.1,0.169766
-1.576e-02,7.26172,0.170828
-1.573e-02,7.39766,0.173078
-1.570e-02,7.55547,0.175063
-1.566e-02,7.71406,0.176813
-1.563e-02,7.87969,0.178844
-1.560e-02,8.01406,0.180203
-1.557e-02,8.21406,0.182125
-1.554e-02,8.35469,0.184063
-1.550e-02,8.54219,0.185641
-1.547e-02,8.69609,0.186672
-1.544e-02,8.88203,0.188563
-1.541e-02,9.02891,0.19
-1.538e-02,9.13438,0.191406
-1.534e-02,9.33125,0.193031
-1.531e-02,9.50625,0.194641
-1.528e-02,9.67109,0.196359
-1.525e-02,9.8375,0.197453
-1.522e-02,9.95313,0.198484
-1.518e-02,10.1305,0.200172
-1.515e-02,10.2945,0.201234
-1.512e-02,10.4547,0.202422
-1.509e-02,10.593,0.203203
-1.506e-02,10.782,0.204922
-1.502e-02,10.9539,0.205594
-1.499e-02,11.1063,0.206484
-1.496e-02,11.2469,0.207359
-1.493e-02,11.3125,0.208844
-1.490e-02,11.4617,0.209766
-1.486e-02,11.5258,0.21025
-1.483e-02,11.65,0.210797
-1.480e-02,11.7203,0.211359
-1.477e-02,11.8625,0.211859
-1.474e-02,11.8945,0.21275
-1.470e-02,11.9695,0.213234
-1.467e-02,12.0555,0.213109
-1.464e-02,12.0945,0.213719
-1.461e-02,12.1398,0.213891
-1.458e-02,12.225,0.21425
-1.454e-02,12.2836,0.214375
-1.451e-02,12.3008,0.214656
-1.448e-02,12.3516,0.214563
-1.445e-02,12.393,0.215
-1.442e-02,12.4477,0.215203
-1.438e-02,12.482,0.215609
-1.435e-02,12.4883,0.216031
-1.432e-02,12.5125,0.215781
-1.429e-02,12.5297,0.215906
-1.426e-02,12.5352,0.216297
-1.422e-02,12.5391,0.216391
-1.419e-02,12.5594,0.216266
-1.416e-02,12.5633,0.217172
-1.413e-02,12.5641,0.216922
-1.410e-02,12.5422,0.216828
-1.406e-02,12.525,0.216203
-1.403e-02,12.5125,0.216344
-1.400e-02,12.507,0.216188
-1.397e-02,12.4883,0.216328
-1.394e-02,12.4367,0.216578
-1.390e-02,12.3891,0.215969
-1.387e-02,12.3148,0.215625
-1.384e-02,12.2836,0.215953
-1.381e-02,12.2258,0.215125
-1.378e-02,12.1203,0.215094
-1.374e-02,12.0883,0.215141
-1.371e-02,11.9859,0.214688
-1.368e-02,11.8945,0.214703
-1.365e-02,11.8195,0.214
-1.362e-02,11.7109,0.214328
-1.358e-02,11.6773,0.21425
-1.355e-02,11.5398,0.21425
-1.352e-02,11.4852,0.214125
-1.349e-02,11.3563,0.21425
-1.346e-02,11.2664,0.213766
-1.342e-02,11.1828,0.213391
-1.339e-02,11.0883,0.213219
-1.336e-02,10.9945,0.212859
-1.333e-02,10.8844,0.212531
-1.330e-02,10.7273,0.212266
-1.326e-02,10.6664,0.211406
-1.323e-02,10.5477,0.211313
-1.320e-02,10.4883,0.210891
-1.317e-02,10.3398,0.210641
-1.314e-02,10.2883,0.210219
-1.310e-02,10.1539,0.210031
-1.307e-02,10.0789,0.209844
-1.304e-02,9.94297,0.209391
-1.301e-02,9.87891,0.209391
-1.298e-02,9.76406,0.208938
-1.294e-02,9.7125,0.208453
-1.291e-02,9.5875,0.208125
-1.288e-02,9.5125,0.207859
-1.285e-02,9.43516,0.207391
-1.282e-02,9.30625,0.206953
-1.278e-02,9.26172,0.206875
-1.275e-02,9.12656,0.206313
-1.272e-02,9.06172,0.205953
-1.269e-02,8.96406,0.205547
-1.266e-02,8.8875,0.205234
-1.262e-02,8.75859,0.205156
-1.259e-02,8.66875,0.204313
-1.256e-02,8.5125,0.203625
-1.253e-02,8.38203,0.202734
-1.250e-02,8.25469,0.202719
-1.246e-02,8.08828,0.201453
-1.243e-02,7.97656,0.201719
-1.240e-02,7.84141,0.201219
-1.237e-02,7.69219,0.200281
-1.234e-02,7.53281,0.198922
-1.230e-02,7.38828,0.198813
-1.227e-02,7.25156,0.198
-1.224e-02,7.08281,0.197891
-1.221e-02,6.94766,0.197109
-1.218e-02,6.7625,0.19625
-1.214e-02,6.62813,0.195266
-1.211e-02,6.46328,0.194625
-1.208e-02,6.3125,0.193781
-1.205e-02,6.16094,0.193094
-1.202e-02,6.03984,0.192141
-1.198e-02,5.90625,0.191125
-1.195e-02,5.79531,0.190547
-1.192e-02,5.67188,0.189719
-1.189e-02,5.54297,0.189188
-1.186e-02,5.43047,0.188578
-1.182e-02,5.32109,0.187594
-1.179e-02,5.21094,0.186781
-1.176e-02,5.06641,0.186484
-1.173e-02,4.97578,0.185328
-1.170e-02,4.86797,0.184328
-1.166e-02,4.75469,0.183547
-1.163e-02,4.65,0.182813
-1.160e-02,4.53828,0.182484
-1.157e-02,4.43203,0.181453
-1.154e-02,4.30625,0.180688
-1.150e-02,4.17578,0.180109
-1.147e-02,4.06641,0.178578
-1.144e-02,3.97188,0.17825
-1.141e-02,3.85234,0.177578
-1.138e-02,3.73203,0.176797
-1.134e-02,3.65078,0.175422
-1.131e-02,3.52813,0.17425
-1.128e-02,3.42031,0.174141
-1.125e-02,3.29297,0.172938
-1.122e-02,3.20313,0.171813
-1.118e-02,3.10625,0.170797
-1.115e-02,2.99766,0.170016
-1.112e-02,2.89453,0.168891
-1.109e-02,2.79141,0.167563
-1.106e-02,2.7125,0.166359
-1.102e-02,2.58125,0.165891
-1.099e-02,2.48281,0.164766
-1.096e-02,2.36953,0.163828
-1.093e-02,2.28828,0.162656
-1.090e-02,2.17891,0.161547
-1.086e-02,2.1125,0.161109
-1.083e-02,2.02813,0.159875
-1.080e-02,1.9125,0.158594
-1.077e-02,1.86641,0.158016
-1.074e-02,1.73359,0.157109
-1.070e-02,1.64609,0.155516
-1.067e-02,1.53594,0.154313
-1.064e-02,1.47813,0.153453
-1.061e-02,1.35625,0.152484
-1.058e-02,1.30703,0.151391
-1.054e-02,1.25078,0.150484
-1.051e-02,1.14297,0.149484
-1.048e-02,1.08828,0.148313
-1.045e-02,0.966406,0.146922
-1.042e-02,0.907031,0.145734
-1.038e-02,0.857813,0.144547
-1.035e-02,0.7375,0.143063
-1.032e-02,0.688281,0.142297
-1.029e-02,0.550781,0.140563
-1.026e-02,0.5125,0.139469
-1.022e-02,0.479688,0.138313
-1.019e-02,0.364844,0.137234
-1.016e-02,0.3125,0.135531
-1.013e-02,0.26875,0.13425
-1.010e-02,0.164844,0.133359
-1.006e-02,0.1125,0.131609
-1.003e-02,0.059375,0.130359
-1.000e-02,-0.065625,0.128922
-9.968e-03,-0.09375,0.127188
-9.936e-03,-0.133594,0.125625
-9.904e-03,-0.247656,0.124984
-9.872e-03,-0.286719,0.122375
-9.840e-03,-0.321094,0.121
-9.808e-03,-0.414844,0.119344
-9.776e-03,-0.4875,0.117766
-9.744e-03,-0.511719,0.116328
-9.712e-03,-0.599219,0.114016
-9.680e-03,-0.671875,0.112984
-9.648e-03,-0.711719,0.110844
-9.616e-03,-0.763281,0.109703
-9.584e-03,-0.832812,0.107422
-9.552e-03,-0.8875,0.106016
-9.520e-03,-0.911719,0.103813
-9.488e-03,-0.935156,0.102094
-9.456e-03,-1.03984,0.100797
-9.424e-03,-1.08516,0.0984063
-9.392e-03,-1.0875,0.09675
-9.360e-03,-1.13125,0.0953906
-9.328e-03,-1.18828,0.0937031
-9.296e-03,-1.27109,0.0920781
-9.264e-03,-1.29375,0.0901563
-9.232e-03,-1.31641,0.0882813
-9.200e-03,-1.33828,0.086375
-9.168e-03,-1.45078,0.0847656
-9.136e-03,-1.4875,0.0825313
-9.104e-03,-1.4875,0.0814063
-9.072e-03,-1.52422,0.0790938
-9.040e-03,-1.57422,0.0776563
-9.008e-03,-1.63047,0.0749063
-8.976e-03,-1.6875,0.0734375
-8.944e-03,-1.7,0.0711406
-8.912e-03,-1.71406,0.0687969
-8.880e-03,-1.78437,0.0662031
-8.848e-03,-1.81719,0.0641563
-8.816e-03,-1.86641,0.0618906
-8.784e-03,-1.8875,0.0596563
-8.752e-03,-1.91562,0.0572031
-8.720e-03,-1.92109,0.0548438
-8.688e-03,-1.96953,0.0521875
-8.656e-03,-1.99453,0.05025
-8.624e-03,-2.05312,0.0483125
-8.592e-03,-2.08437,0.0456719
-8.560e-03,-2.0875,0.04325
-8.528e-03,-2.11172,0.0414219
-8.496e-03,-2.11172,0.0388125
-8.464e-03,-2.12344,0.0366563
-8.432e-03,-2.16094,0.03425
-8.400e-03,-2.18594,0.0319375
-8.368e-03,-2.26484,0.030375
-8.336e-03,-2.28125,0.0275625
-8.304e-03,-2.2875,0.0255781
-8.272e-03,-2.30547,0.0225313
-8.240e-03,-2.31172,0.0195625
-8.208e-03,-2.34141,0.0176563
-8.176e-03,-2.37031,0.0145625
-8.144e-03,-2.40625,0.0119531
-8.112e-03,-2.46484,0.00976563
-8.080e-03,-2.49375,0.00664063
-8.048e-03,-2.51172,0.00428125
-8.016e-03,-2.51641,0.0020625
-7.984e-03,-2.54219,-0.00065625
-7.952e-03,-2.61562,-0.00321875
-7.920e-03,-2.66484,-0.0064375
-7.888e-03,-2.6875,-0.00939063
-7.856e-03,-2.71172,-0.0122031
-7.824e-03,-2.71797,-0.0143125
-7.792e-03,-2.73828,-0.0170313
-7.760e-03,-2.80859,-0.0195625
-7.728e-03,-2.88594,-0.0224531
-7.696e-03,-2.88125,-0.0254844
-7.664e-03,-2.91172,-0.0272031
-7.632e-03,-2.92266,-0.0300469
-7.600e-03,-2.98359,-0.0325156
-7.568e-03,-3.06484,-0.03475
-7.536e-03,-3.08672,-0.0377813
-7.504e-03,-3.10547,-0.0402188
-7.472e-03,-3.13437,-0.04275
-7.440e-03,-3.22031,-0.0453281
-7.408e-03,-3.28047,-0.0478906
-7.376e-03,-3.2875,-0.0508125
-7.344e-03,-3.31172,-0.05375
-7.312e-03,-3.33828,-0.0563438
-7.280e-03,-3.41562,-0.05925
-7.248e-03,-3.46641,-0.06175
-7.216e-03,-3.51172,-0.0646406
-7.184e-03,-3.55469,-0.0667031
-7.152e-03,-3.64531,-0.0698125
-7.120e-03,-3.6875,-0.072875
-7.088e-03,-3.71641,-0.0744531
-7.056e-03,-3.76797,-0.0773281
-7.024e-03,-3.85625,-0.0802188
-6.992e-03,-3.8875,-0.0822344
-6.960e-03,-3.91172,-0.085125
-6.928e-03,-3.96484,-0.0874688
-6.896e-03,-4.04766,-0.0899219
-6.864e-03,-4.0875,-0.0922969
-6.832e-03,-4.11641,-0.0951563
-6.800e-03,-4.19609,-0.0977813
-6.768e-03,-4.28125,-0.100219
-6.736e-03,-4.31328,-0.102625
-6.704e-03,-4.39766,-0.105625
-6.672e-03,-4.4875,-0.107328
-6.640e-03,-4.51172,-0.109984
-6.608e-03,-4.59453,-0.112281
-6.576e-03,-4.68516,-0.115172
-6.544e-03,-4.71172,-0.117656
-6.512e-03,-4.78594,-0.119766
-6.480e-03,-4.88359,-0.122109
-6.448e-03,-4.92266,-0.124906
-6.416e-03,-5.04531,-0.126641
-6.384e-03,-5.11484,-0.129266
-6.352e-03,-5.20937,-0.130984
-6.320e-03,-5.2875,-0.133625
-6.288e-03,-5.34141,-0.136078
-6.256e-03,-5.47031,-0.137859
-6.224e-03,-5.51172,-0.139719
-6.192e-03,-5.64141,-0.142281
-6.160e-03,-5.71172,-0.144203
-6.128e-03,-5.83281,-0.146406
-6.096e-03,-5.93516,-0.148656
-6.064e-03,-6.06328,-0.150328
-6.032e-03,-6.13203,-0.152578
-6.000e-03,-6.27891,-0.154391
-5.968e-03,-6.38047,-0.156422
-5.936e-03,-6.50625,-0.1585
-5.904e-03,-6.62578,-0.160672
-5.872e-03,-6.74531,-0.162234
-5.840e-03,-6.89922,-0.164688
-5.808e-03,-7.03359,-0.166234
-5.776e-03,-7.14375,-0.168297
-5.744e-03,-7.31719,-0.170703
-5.712e-03,-7.45937,-0.172688
-5.680e-03,-7.59766,-0.174438
-5.648e-03,-7.75156,-0.176219
-5.616e-03,-7.90547,-0.177859
-5.584e-03,-8.07031,-0.180344
-5.552e-03,-8.25234,-0.182
-5.520e-03,-8.41875,-0.183781
-5.488e-03,-8.60312,-0.185047
-5.456e-03,-8.73516,-0.186359
-5.424e-03,-8.91172,-0.188313
-5.392e-03,-9.09062,-0.189547
-5.360e-03,-9.26484,-0.191141
-5.328e-03,-9.46172,-0.192984
-5.296e-03,-9.61328,-0.194234
-5.264e-03,-9.78984,-0.195203
-5.232e-03,-9.96484,-0.196969
-5.200e-03,-10.1312,-0.197813
-5.168e-03,-10.293,-0.199172
-5.136e-03,-10.475,-0.200281
-5.104e-03,-10.6328,-0.20175
-5.072e-03,-10.75,-0.202625
-5.040e-03,-10.9117,-0.203609
-5.008e-03,-11.0703,-0.205281
-4.976e-03,-11.2125,-0.20575
-4.944e-03,-11.2875,-0.206234
-4.912e-03,-11.4148,-0.207031
-4.880e-03,-11.4937,-0.207484
-4.848e-03,-11.6117,-0.208531
-4.816e-03,-11.6875,-0.209328
-4.784e-03,-11.7625,-0.209656
-4.752e-03,-11.8867,-0.210234
-4.720e-03,-11.9414,-0.210234
-4.688e-03,-12.0523,-0.210781
-4.656e-03,-12.1117,-0.211766
-4.624e-03,-12.1578,-0.212438
-4.592e-03,-12.2562,-0.212172
-4.560e-03,-12.2875,-0.213031
-4.528e-03,-12.3117,-0.213203
-4.496e-03,-12.3508,-0.213281
-4.464e-03,-12.4359,-0.213609
-4.432e-03,-12.4734,-0.21375
-4.400e-03,-12.4812,-0.213688
-4.368e-03,-12.5031,-0.214266
-4.336e-03,-12.5117,-0.213906
-4.304e-03,-12.5289,-0.214109
-4.272e-03,-12.5797,-0.214406
-4.240e-03,-12.6133,-0.214234
-4.208e-03,-12.6055,-0.214234
-4.176e-03,-12.6258,-0.214281
-4.144e-03,-12.6398,-0.214344
-4.112e-03,-12.6227,-0.214484
-4.080e-03,-12.5945,-0.214469
-4.048e-03,-12.6016,-0.214266
-4.016e-03,-12.5414,-0.214234
-3.984e-03,-12.5117,-0.214234
-3.952e-03,-12.4922,-0.214234
-3.920e-03,-12.4836,-0.214109
-3.888e-03,-12.4109,-0.214234
-3.856e-03,-12.325,-0.213984
-3.824e-03,-12.2875,-0.213797
-3.792e-03,-12.2148,-0.213875
-3.760e-03,-12.1312,-0.213656
-3.728e-03,-12.0766,-0.21375
-3.696e-03,-11.9586,-0.213172
-3.664e-03,-11.8875,-0.213391
-3.632e-03,-11.8016,-0.213156
